iter	Ve_TotCTCOHmol(1)	Ve_TotLivTCOHmol(1)	Ve_TotBrnTCOHmol(1)	Ve_CPlasTCAmol(1)	Ve_CLivTCAmol(1)	Ve_CKidTCAmol(1)	Ve_CBrnTCAmol(1)	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	LnPrior	LnData	LnPosterior
49600	0.674227	1.20577	0.851367	2.01773	1.39772	2.16666	3.04713	1.10591	1.05121	0.620787	0.800937	0.701182	0.870249	0.618362	0.441744	0.290804	1.07323	0.55467	-1.79107	0.0569451	1.95122	0.102254	0.583032	1.89854	-2.00678	-0.297946	2.60241	-1.73351	-1.36308	3.00488	-2.03653	-0.405698	3.30361	-1.81074	-0.42857	1.72701	-3.738149e+01	-3.557248e+02	-3.931063e+02
49700	0.462368	0.740524	0.754783	2.1778	1.53048	1.65453	3.00045	1.15145	1.19306	0.632493	0.693437	0.668998	0.75694	0.756114	0.263267	0.517344	1.04199	0.425193	-1.62256	-0.0842309	2.20321	0.259586	0.0664846	4.68458	-2.41159	0.0896098	1.92048	-1.09258	-0.516825	2.96875	-1.67243	0.0306093	3.04985	-1.57438	-0.01776	0.996006	-3.476679e+01	-3.565492e+02	-3.913160e+02
49800	0.853816	0.505487	0.924461	1.20709	0.909265	3.25331	3.25943	0.977801	0.946182	0.789613	0.670068	0.477345	0.805191	0.6542	0.335298	0.6193	0.969835	0.440858	-0.741336	-1.35144	1.53983	1.90908	0.195406	2.11704	-2.81267	-1.17262	2.85482	-1.43189	-0.829149	2.93741	-2.31405	-0.759939	3.18287	-1.26644	-1.05764	-0.112232	-4.642875e+01	-3.575621e+02	-4.039909e+02
49900	0.762773	0.69973	1.75267	1.34175	1.01285	3.18871	2.26877	1.18152	1.0679	0.581211	0.636446	0.636931	0.997488	0.793717	0.763639	0.529773	1.25001	0.586583	-2.3851	-0.924618	1.43341	0.0815943	0.487734	1.45619	-2.27011	-0.750486	2.52604	-2.70705	-1.64491	2.64914	-1.76433	-0.029739	3.09799	-1.54822	-1.83191	0.934877	-4.462147e+01	-3.701607e+02	-4.147822e+02
50000	0.436944	0.778818	0.890888	2.65998	1.11843	2.87519	3.04899	0.979056	1.07979	0.692983	0.566983	0.822129	0.866358	0.656993	0.324286	0.43298	0.844846	0.380421	-2.41064	-2.18852	4.2831	0.260803	0.48353	2.83747	-2.54093	-2.24539	3.97817	-2.09144	-1.4009	2.72208	-2.55305	-1.18859	3.4445	-1.92987	-2.06983	1.71246	-3.805071e+01	-3.574642e+02	-3.955149e+02
50100	0.665053	0.787011	0.905032	2.63364	0.921344	1.49077	3.15942	1.09137	1.0537	0.632018	0.625454	0.692468	0.660683	1.28802	0.327633	0.594653	0.778423	0.565049	-1.68632	-1.68457	3.67676	0.176518	0.0529379	1.79877	-2.25435	-1.67043	3.92236	-1.90806	-1.87365	2.61025	-1.50494	-1.89488	4.60313	-2.01396	-1.59824	0.617199	-3.182657e+01	-3.655005e+02	-3.973270e+02
50200	0.767635	0.520652	1.00084	1.95286	0.903955	2.26411	2.62431	1.03599	1.10625	0.69313	0.660052	0.674034	0.857181	0.568972	0.570794	0.498531	0.702025	0.712557	-1.89079	-1.16258	2.27188	0.121402	0.12591	2.1635	-2.36199	-1.37627	2.77862	-1.18503	-1.26301	2.94954	-2.48389	-1.82129	3.76125	-1.86916	-1.28791	3.3565	-3.491599e+01	-3.579071e+02	-3.928230e+02
50300	0.495044	0.995739	1.63482	2.41278	0.930154	2.88329	3.18844	1.04798	1.09297	0.694617	0.866632	0.527188	0.843012	0.957959	0.326452	0.527683	0.98872	0.787224	-1.80544	-1.08284	3.50259	0.159354	0.245302	1.75264	-2.35748	-1.20468	3.12218	-1.61727	-1.15487	3.17219	-2.10086	-1.30676	3.43537	-1.59554	-1.63643	3.08352	-3.363448e+01	-3.561802e+02	-3.898146e+02
50400	1.87052	0.643612	1.34038	2.92384	1.02569	2.00565	3.07608	1.04393	0.966681	0.613844	0.759972	0.425512	0.697655	0.676543	0.468275	0.502985	0.847814	0.485912	-2.2681	-2.37658	4.55887	0.1941	0.637842	2.37551	-1.61603	-2.55226	4.53501	-1.27951	-2.0444	4.3347	-2.80334	-0.82457	2.62874	-2.18056	-3.29244	2.41327	-4.317613e+01	-3.618775e+02	-4.050536e+02
50500	1.0734	0.656922	0.433874	2.57671	1.72722	2.85764	2.68934	1.20176	1.09576	0.767885	0.707201	0.435485	0.764164	1.08124	0.526073	0.600989	0.856444	0.828721	-2.02451	-1.2211	1.24995	0.117366	0.112841	7.13462	-2.25796	-0.960434	2.1561	-2.23731	-1.3896	1.57611	-2.38862	-1.00498	0.176188	-1.63164	-1.77683	-1.63427	-3.769460e+01	-3.674656e+02	-4.051602e+02
50600	0.739174	1.13966	1.23617	2.50294	1.217	2.36583	2.94305	1.01828	1.07408	0.55373	0.671424	0.678943	0.722649	0.91247	0.241766	0.361379	0.855321	0.392984	-1.664	-1.23653	4.03045	0.102853	0.108908	1.29207	-2.17099	-1.41924	3.65362	-1.54807	-0.648327	2.68649	-2.25861	-0.68224	3.69048	-1.80878	-1.26026	1.66467	-3.377398e+01	-3.535403e+02	-3.873143e+02
50700	1.16922	0.521242	1.53426	1.51831	1.19236	3.17011	3.27713	1.00131	1.17374	0.616663	0.687342	0.487457	0.698023	0.781099	0.304022	0.574618	0.733119	0.741842	-2.11728	-2.22723	4.17678	0.282852	0.246256	2.80956	-2.49995	-2.31295	3.87372	-1.63538	-1.67866	3.32253	-2.59478	-1.84889	3.62715	-2.35024	-2.75276	3.54128	-3.553973e+01	-3.571489e+02	-3.926887e+02
50800	1.40318	0.46758	0.65971	1.43227	1.02961	3.11358	3.1398	1.02026	1.13048	0.617736	0.664579	0.594052	0.726306	0.842212	0.397799	0.433786	0.743855	0.541064	-1.79957	-0.876837	3.5271	0.104429	0.0552574	1.35807	-2.14753	-1.00453	2.88148	-1.74978	-0.752173	2.91308	-1.97779	-1.34962	4.13086	-1.83599	-0.645487	2.75405	-2.826543e+01	-3.562977e+02	-3.845631e+02
50900	0.935182	0.608992	1.08505	2.13882	1.07897	3.27726	3.16704	1.04748	1.08385	0.716886	0.614187	0.530674	0.859726	0.934136	0.815574	0.363843	1.03543	0.511951	-2.31673	-0.0703028	1.73391	0.0647952	0.0805927	2.62591	-2.64653	0.0341954	1.87072	-2.16961	-0.116647	1.66293	-2.44364	0.341783	1.98676	-1.7688	0.0852765	1.34814	-3.258382e+01	-3.582718e+02	-3.908557e+02
51000	0.572391	0.422109	0.657198	2.35782	1.06359	2.45561	2.45353	1.16892	1.00617	0.663351	0.929355	0.570334	0.928866	0.709667	0.425265	0.623601	0.782651	0.443838	-1.68364	0.884322	1.15685	0.158316	0.117415	2.10882	-2.08734	1.16365	0.988769	-1.96989	1.2289	0.0519826	-1.89906	1.16283	2.22438	-1.58769	1.36887	1.26681	-3.142170e+01	-3.639392e+02	-3.953609e+02
51100	0.685061	1.42159	0.724778	2.91133	1.04885	1.83552	2.97917	1.00863	0.954473	0.649129	0.77031	0.493011	0.870429	0.752235	0.758074	0.548341	1.1457	0.428039	-2.20999	0.944987	3.19481	0.210779	0.0861914	13.603	-3.24788	0.847802	0.213617	-1.6172	0.902794	0.941108	-2.83723	0.596886	1.49426	-2.41503	1.0525	-1.82425	-4.269593e+01	-3.621533e+02	-4.048492e+02
51200	2.07871	1.43521	1.52869	3.14244	0.658735	2.25916	2.59182	1.04805	1.15138	0.731777	0.764611	0.5191	0.854579	0.741545	0.756907	0.604984	0.714004	0.601592	-2.08571	1.7969	-0.725816	0.598441	0.175656	1.61568	-2.91454	1.54347	-0.984722	-1.93736	1.60139	0.0886192	-2.13615	1.4952	0.931861	-1.12975	2.21636	-3.81165	-4.397698e+01	-3.643658e+02	-4.083428e+02
51300	0.556089	0.687872	1.26955	2.71057	1.77645	2.3627	2.68156	1.1746	1.05818	0.608626	0.830293	0.619302	0.722222	0.801128	0.367489	0.503634	0.737515	0.762014	-1.85239	0.0648978	4.01711	0.149835	0.164567	3.0027	-2.00202	0.308885	1.69247	-1.32532	-0.63765	2.09281	-2.26511	-0.467985	2.93814	-2.09435	-0.14695	1.04653	-3.729756e+01	-3.600334e+02	-3.973310e+02
51400	0.771273	0.734382	0.571564	1.67462	1.7108	1.59172	2.91889	0.988361	0.97535	0.617416	0.633625	0.710867	0.98191	0.618102	0.346393	0.339088	0.793464	0.648407	-1.95071	1.50615	0.0904328	0.12304	0.233598	 1.11	-1.97766	1.56511	0.710744	-1.78699	0.89711	0.221647	-2.1404	2.13227	1.10683	-1.30224	1.36516	0.50304	-3.208635e+01	-3.604972e+02	-3.925835e+02
51500	0.658223	0.66309	0.818015	1.61242	1.72486	2.12681	2.77805	1.0027	1.01423	0.610134	0.755374	0.487398	0.637859	0.480115	0.561595	0.457625	0.55583	0.79055	-2.01361	1.80419	-0.744196	0.111794	0.104324	1.00284	-2.08365	1.20805	-0.119595	-1.76381	2.05137	-0.428875	-2.16534	1.89257	0.738652	-0.91298	1.4248	-0.901705	-3.482721e+01	-3.652402e+02	-4.000674e+02
51600	0.627597	0.962453	0.733494	 2.12	1.19807	2.72431	3.27114	1.02504	0.990597	0.598835	0.773511	0.515028	0.895826	0.99323	0.64804	0.439204	0.707952	0.682414	-2.54513	2.27432	-2.0587	0.23308	0.0733775	1.48635	-2.92204	2.0315	-0.175274	-1.94481	2.37466	-1.42899	-3.3404	2.184	-1.69546	-1.98586	2.03394	-3.42632	-3.500145e+01	-3.584138e+02	-3.934152e+02
51700	1.11366	0.413122	1.40485	1.75409	1.25994	2.8264	3.18408	1.19779	1.04084	0.633076	0.962485	0.510333	0.758227	1.01799	0.351087	0.763751	0.826108	0.428194	-1.58398	3.11811	-1.67419	0.0853664	0.163349	1.05903	-1.97407	3.03327	-0.970311	-1.44966	2.77605	-0.785071	-1.86785	3.19276	-0.451381	-1.80217	2.74894	-0.616623	-3.212941e+01	-3.610819e+02	-3.932113e+02
51800	0.9348	1.33187	0.656735	2.42495	0.71228	2.85565	3.20248	1.11449	1.17411	0.669533	0.556136	0.439503	0.717141	0.741134	0.332198	0.407212	0.9498	0.662221	-1.72763	2.71405	-1.9769	0.103194	0.163216	2.07645	-2.21884	3.10662	-1.16857	-1.41725	2.70877	-1.01991	-1.98234	3.50111	-0.918528	-1.38357	2.30556	-1.2327	-3.429388e+01	-3.576773e+02	-3.919712e+02
51900	0.925496	1.06765	0.427038	2.13566	0.682463	2.32942	3.28741	1.00043	1.26626	0.560245	0.815028	0.588056	1.0236	0.610381	0.478962	0.428115	0.836718	0.54239	-2.25285	1.75552	-0.149472	0.119047	0.107214	0.800191	-2.31672	1.90963	0.0782727	-2.1762	2.17779	-0.927959	-2.63323	1.37455	0.193771	-1.9497	1.53037	0.380464	-2.947843e+01	-3.611423e+02	-3.906207e+02
52000	0.919981	0.982779	0.401798	2.75864	0.676643	1.90198	3.08796	1.10499	1.0683	0.760478	0.576086	0.540183	0.922531	0.931411	0.38173	0.522339	0.853624	0.578607	-1.33374	3.43195	0.13905	0.16237	0.590192	2.35844	-1.84672	2.68648	-0.489422	-1.64465	2.27691	-0.434767	-0.741968	2.42045	1.12375	-1.00876	2.94369	-1.31	-4.069488e+01	-3.607081e+02	-4.014030e+02
52100	1.13106	0.540033	0.71736	2.28356	1.45707	2.60929	3.29028	0.965093	1.03824	0.648248	0.885775	0.686537	0.721515	0.664901	0.700929	0.482912	0.98286	0.483909	-2.72814	3.23294	-2.51713	0.325466	0.109911	6.65379	-3.29075	2.82079	-1.64249	-2.29633	2.64398	-1.43161	-2.93832	3.45354	-1.50338	-2.61944	3.07932	-1.24762	-3.956462e+01	-3.611213e+02	-4.006859e+02
52200	0.594585	0.694226	0.895772	2.50737	0.945644	1.78303	3.14796	0.961313	1.05187	0.613364	0.722717	0.485532	0.914589	0.75766	0.461104	0.45064	1.03383	0.438276	-2.16468	2.86314	-1.64559	0.207595	0.199628	0.742021	-2.9043	3.33797	-1.35146	-1.70797	3.12706	-1.38467	-2.82526	2.37928	-0.845278	-2.03465	2.66004	-0.994562	-3.460775e+01	-3.568287e+02	-3.914365e+02
52300	0.717129	0.665055	0.671038	1.69838	1.56551	2.56191	3.15668	0.929192	1.03252	0.587535	0.552495	0.65746	0.725062	0.748929	0.243937	0.336948	0.746962	0.655141	-2.64971	3.01367	-1.94319	0.258414	0.164076	1.65491	-2.34781	3.24539	-1.3182	-1.91684	3.15916	-1.49898	-2.55418	2.80985	-0.91104	-1.9774	2.95575	-2.08865	-3.218522e+01	-3.582032e+02	-3.903884e+02
52400	0.455896	0.9833	0.524341	1.99773	2.00996	2.95854	3.26144	1.12977	1.2651	0.619289	0.797827	0.752968	0.956189	0.889834	0.392358	0.627594	0.957375	0.837829	-2.91001	2.71482	-3.74935	0.117104	0.629453	2.51999	-2.71855	3.7417	-2.87313	-1.98654	2.71716	-3.04556	-2.75706	0.926908	-2.1787	-2.4197	3.33809	-3.10678	-4.468356e+01	-3.673154e+02	-4.119989e+02
52500	0.815951	0.829856	0.859195	2.10754	0.781374	3.12666	3.24909	1.24107	1.14549	0.696181	0.903913	0.513721	0.929564	0.898485	0.319103	0.319112	0.918552	0.321899	-2.13585	4.5291	-4.26196	0.226031	0.188223	1.36057	-2.67182	4.54502	-2.81285	-1.52646	4.00888	-1.81142	-2.85655	3.77278	-3.06624	-2.07686	3.97234	-3.78392	-3.522429e+01	-3.602254e+02	-3.954497e+02
52600	0.690721	0.679639	0.770983	2.3488	1.40532	2.51777	3.27383	0.95062	0.842743	0.660282	0.793091	0.39732	0.917268	0.842277	0.301771	0.305262	1.066	0.291198	-1.54437	4.24951	-4.45364	0.165469	0.313208	8.39195	-2.04565	4.15802	-1.86597	-1.24269	3.70496	-1.35285	-2.607	3.91381	-1.43173	-1.31133	4.32154	-2.78598	-3.950524e+01	-3.601033e+02	-3.996086e+02
52700	0.810383	0.973861	0.808044	2.46642	1.38924	2.28447	2.90751	0.951377	1.00559	0.610729	0.725049	0.600577	0.701434	1.10078	0.530011	0.471531	0.759058	0.60904	-2.34341	3.89553	-2.59739	0.194691	0.180995	1.68455	-2.75226	4.14581	-3.40653	-2.26178	3.18655	-2.54874	-1.64613	4.26938	-1.2752	-2.00146	3.95278	-3.3292	-3.531958e+01	-3.604781e+02	-3.957976e+02
52800	0.871098	0.743924	0.476525	1.84084	0.802563	2.20428	3.12305	1.06243	1.01359	0.623235	0.660397	0.539287	1.17136	0.711898	0.335734	0.443082	0.780724	0.392652	-2.15617	4.47683	-3.40472	0.175134	0.227996	2.47451	-2.07094	4.41077	-2.10161	-1.46851	4.57293	-2.41195	-2.75041	3.32649	-2.5809	-1.81727	3.78466	-4.09518	-3.449921e+01	-3.585998e+02	-3.930990e+02
52900	0.515358	0.707076	1.70876	1.90057	0.69259	2.70783	2.60929	1.08986	1.14008	0.593543	0.945746	0.51289	0.814668	0.666404	0.285842	0.602432	0.734456	0.967251	-1.88186	4.09223	-2.45225	0.257769	0.068993	1.21422	-2.41385	3.94135	-2.01087	-1.59539	4.20473	-2.12301	-1.74711	4.14969	-1.37269	-1.49981	4.08799	-4.07606	-3.111140e+01	-3.611306e+02	-3.922420e+02
53000	1.01015	0.849713	0.848119	2.71776	1.15617	2.38297	3.21932	1.00656	0.954939	0.80638	0.741774	0.530482	0.69005	0.641663	0.214194	0.457777	0.881205	0.556845	-2.11299	3.59868	-3.41072	0.222367	0.320267	1.27631	-2.42172	4.20864	-2.33235	-1.60947	3.86965	-1.74172	-2.39792	4.15406	-1.91338	-1.43448	3.12657	-3.89736	-3.738013e+01	-3.549534e+02	-3.923335e+02
53100	2.5191	0.844502	1.30382	2.02643	1.30099	2.74244	2.84024	0.959465	1.0434	0.657217	0.848762	0.453242	0.958735	0.484493	0.229866	0.321855	0.897561	0.333879	-1.52105	4.51736	-3.11822	0.318521	0.347362	2.95387	-2.18665	3.56147	-1.42529	-1.64323	3.66946	-1.86566	-2.2947	4.00803	-1.25839	-1.34782	4.20416	-3.50208	-3.911922e+01	-3.617086e+02	-4.008278e+02
53200	1.56969	0.905543	0.811421	1.36855	1.45159	2.03792	2.98142	1.11306	1.04472	0.816055	0.764505	0.497949	0.827205	0.614565	0.396127	0.422206	0.609946	0.783932	-1.94108	4.03986	-1.45936	0.113129	0.157673	3.41773	-2.01338	4.04897	-1.92037	-1.63927	4.09363	-2.16198	-2.03492	3.85465	-0.641728	-1.85471	4.21411	-2.1594	-3.099098e+01	-3.603750e+02	-3.913660e+02
53300	0.778801	1.06377	1.3635	3.244	1.23448	2.53635	2.68742	1.00874	1.2536	0.620815	0.539358	0.487061	0.88118	0.789955	0.215102	0.461471	0.775834	0.440732	-1.78299	4.17745	-3.17353	0.753964	0.160878	5.13336	-2.34907	4.55065	-2.91102	-1.58445	4.09716	-2.20801	-2.27885	3.52657	-1.22615	-1.68253	4.45095	-4.07287	-4.063856e+01	-3.600636e+02	-4.007021e+02
53400	0.966985	0.581654	0.465418	1.75615	2.16449	3.29728	3.20356	1.1117	1.18491	0.679769	0.911678	0.498108	0.757472	0.578097	0.494804	0.472458	0.564917	0.818359	-2.19332	3.20529	-1.81428	0.159423	0.132671	1.71128	-2.29048	4.25179	-4.56286	-1.85303	3.33614	-2.91079	-2.89522	3.60403	-2.28743	-1.59824	3.88014	-2.8897	-4.124567e+01	-3.659869e+02	-4.072326e+02
53500	0.746957	1.43665	0.84054	2.4416	0.718583	2.24241	3.00676	1.16038	1.16257	0.60149	0.608938	0.778399	0.952268	0.675801	0.450462	0.355905	0.731069	1.05355	-1.9128	4.46032	-2.31566	0.163074	1.24857	1.65859	-2.32603	3.35828	-1.91741	-1.52929	3.08987	-1.65881	-1.9077	3.88265	-0.786785	-1.97961	3.52056	-2.11716	-4.001455e+01	-3.611928e+02	-4.012073e+02
53600	0.812064	0.79919	0.364599	2.52869	1.14621	2.91345	2.93325	1.1207	1.0054	0.762593	0.723545	0.641412	0.960334	0.714038	0.318316	0.341896	1.13493	0.497178	-1.91896	3.81366	-2.06694	0.176843	0.211221	0.912136	-1.83555	2.95212	-0.558115	-1.10539	3.67736	-1.25972	-2.49305	3.88957	-1.81853	-1.56023	3.18031	-1.34806	-3.693077e+01	-3.564088e+02	-3.933396e+02
53700	0.54542	1.9594	0.804274	1.65274	1.87329	3.14771	3.29835	1.15384	1.01773	0.605366	0.553435	0.461049	0.723492	0.633439	0.330857	0.658698	0.821439	0.636096	-1.99835	2.98774	-1.32059	0.268957	1.27818	1.79414	-1.61125	4.00707	-1.65208	-2.121	3.26301	-1.59615	-2.13539	3.42627	-1.12017	-2.06606	2.35246	-0.803873	-4.170458e+01	-3.642574e+02	-4.059620e+02
53800	0.547314	0.66771	0.824428	2.1074	1.45247	2.85442	2.96337	1.07244	1.12852	0.514479	0.756156	0.467704	0.846863	0.874998	0.356634	0.900448	0.815061	0.570427	-2.31641	2.59463	-3.12677	0.0786395	0.259326	17.3689	-2.40423	3.32677	-3.23375	-2.34193	2.9507	-1.977	-2.43723	2.01661	-2.18285	-2.16126	2.54787	-4.42883	-3.927629e+01	-3.698750e+02	-4.091513e+02
53900	1.25378	1.03873	0.467085	2.54441	1.76893	2.32964	2.8751	1.07945	1.43702	0.656915	0.644483	0.499577	0.843878	0.585104	0.584954	0.828668	0.850469	0.780536	-1.75225	3.50829	-3.47672	0.229605	0.130468	2.62486	-2.45326	2.97486	-1.35415	-2.25679	3.72344	-2.57985	-2.45958	3.69666	-2.22512	-2.02879	2.53837	-3.62811	-4.092923e+01	-3.696353e+02	-4.105645e+02
54000	0.971092	0.695644	0.718659	1.34921	1.26294	2.9474	3.29609	1.14929	1.04514	0.643097	0.810632	0.679969	0.679345	0.88261	0.531117	0.508053	0.972275	0.600074	-2.20231	4.51871	-2.77894	0.175058	0.083862	0.659922	-2.10819	4.38909	-2.19541	-1.91095	4.56934	-3.12714	-2.57276	4.29759	-3.21661	-2.26537	4.26854	-2.8811	-2.816753e+01	-3.584006e+02	-3.865682e+02
54100	0.880123	0.768214	1.18174	2.95183	1.7389	3.22963	3.23684	1.03006	1.09662	0.576645	0.707016	0.529856	0.850948	0.805228	0.468196	0.84973	0.849972	0.846474	-2.21575	3.63014	-1.32601	0.192542	0.0506281	5.55867	-2.56174	3.7269	-1.41769	-1.60893	3.36832	-2.30378	-1.97194	3.58361	1.40971	-2.49626	3.5192	-3.50254	-3.804254e+01	-3.657206e+02	-4.037631e+02
54200	1.12323	1.03334	1.00957	3.02199	1.19787	1.57701	3.27963	1.17663	1.02434	0.683667	0.564051	0.551953	0.811305	0.555442	0.423759	0.260709	0.844403	0.451349	-1.58243	3.29245	-1.23632	0.276164	0.243468	1.24457	-2.13261	4.13341	-2.2426	-1.4013	3.49839	-1.16871	-2.08782	2.88396	0.351566	-1.75642	2.79824	-0.337878	-3.698430e+01	-3.613327e+02	-3.983170e+02
54300	1.01014	0.713505	0.543698	2.70999	0.796891	1.87476	3.24773	1.19096	1.12982	0.64287	0.658607	0.54561	0.773064	0.577778	0.573931	0.514983	0.889549	0.808408	-2.59228	3.84218	-3.60421	0.0891716	0.173992	2.4833	-2.54895	3.78366	-2.37136	-2.2947	3.7149	-3.3204	-2.84333	4.3165	-1.46992	-2.00841	3.7147	-3.54073	-3.231923e+01	-3.600703e+02	-3.923895e+02
54400	0.475954	1.06787	1.36682	1.43272	0.772937	2.04489	3.21939	1.08289	1.01095	0.618455	0.551577	0.661769	0.82859	0.64523	0.562649	0.772267	0.786614	0.54504	-1.3692	3.53105	-1.38283	2.20362	0.65112	2.32235	-3.16172	4.33044	-3.35029	-1.33389	3.20562	-0.902796	-2.37907	3.45896	-1.5848	-2.4061	3.19259	-3.26194	-5.065706e+01	-3.623661e+02	-4.130231e+02
54500	1.40586	0.799518	1.83486	2.39959	0.702084	1.87016	3.24173	0.953128	1.19108	0.595574	0.737218	0.535333	0.966783	0.575507	0.211403	0.630179	0.932133	0.393784	-2.16533	2.66994	-1.01168	0.0918472	0.1099	2.63088	-2.11328	2.61206	-0.596529	-1.61157	2.9981	-1.22401	-1.8692	2.81163	-0.373777	-1.77601	2.6546	-1.1002	-3.144736e+01	-3.637802e+02	-3.952276e+02
54600	0.550004	1.12291	1.62536	1.7211	1.09578	2.35157	3.24691	0.928555	1.09732	0.811597	0.596231	0.861975	0.834104	0.83923	0.263737	0.506719	1.21277	0.842499	-1.55108	2.85202	-0.8495	0.17731	0.0816619	6.40318	-2.20776	2.84271	-0.755264	-1.41376	2.78389	-0.290693	-2.2068	2.94078	0.319718	-1.04135	2.51742	-1.28983	-3.770203e+01	-3.633802e+02	-4.010822e+02
54700	0.561705	1.67267	1.15801	1.1986	1.52862	2.6042	2.58408	1.1244	1.12056	0.613243	0.62865	0.617202	1.0655	0.735574	0.353181	0.373663	0.879563	0.468103	-2.0391	3.51672	-0.521035	0.0570498	0.08414	5.63764	-2.36202	3.40732	-1.16079	-1.80704	2.88215	-1.32098	-1.87176	3.41969	-0.279528	-1.95873	3.68373	-4.02497	-3.526325e+01	-3.608810e+02	-3.961443e+02
54800	0.740281	1.07934	0.491313	1.94777	0.842768	1.62532	2.44546	1.11717	1.19638	0.778358	0.848713	0.504396	0.690944	0.993753	0.516508	0.563797	0.877928	0.694643	-2.53659	2.25291	-1.41221	0.130845	0.10069	0.852491	-2.35521	2.15472	-0.156487	-2.17864	2.30158	-1.55412	-3.00984	2.3794	-1.24684	-2.0606	1.90925	-1.48754	-3.041336e+01	-3.643203e+02	-3.947337e+02
54900	0.869388	0.517521	0.796087	1.70079	0.88287	3.28809	3.26685	1.06473	1.08168	0.625744	0.521352	0.507468	0.787899	0.937124	0.394302	0.653847	0.988952	0.33818	-2.3369	2.0049	-0.767513	0.247319	0.867092	2.37949	-2.52199	0.985207	1.13982	-1.18974	3.14572	-1.097	-3.12566	2.1078	-1.06503	-1.65142	1.28419	-0.393227	-4.550572e+01	-3.573006e+02	-4.028063e+02
55000	0.913743	2.25176	0.869356	1.88209	1.37492	3.05877	3.19931	1.12939	0.980977	0.504038	0.720989	0.691446	0.767876	0.643157	0.440912	0.488433	1.06268	0.537762	-1.34615	1.51093	1.55479	0.412761	0.333134	1.93281	-2.59098	1.40751	0.513882	-1.18521	 1.46	0.69699	-1.33888	1.63142	1.36946	-1.54593	1.1619	1.25596	-4.026530e+01	-3.600729e+02	-4.003382e+02
55100	0.919938	0.487182	0.841816	2.52776	0.911312	2.77839	2.19126	1.03088	1.09798	0.569121	0.682687	0.53411	0.857043	0.610016	0.229193	0.390611	1.0272	0.497814	-1.85271	2.32234	-1.15414	0.088876	0.0593212	1.34946	-2.58877	2.41717	-0.691938	-1.5754	2.61581	-0.737292	-1.48575	2.21903	0.985896	-1.90673	2.61805	-1.58533	-3.137540e+01	-3.591779e+02	-3.905532e+02
55200	0.611233	0.761225	1.15484	2.52505	0.575095	1.90644	3.02307	0.915514	1.16183	0.645521	0.551251	0.700968	0.838398	0.982449	0.410544	0.549628	1.04766	0.516357	-2.28837	1.61017	-1.3362	0.249505	0.410278	10.1885	-2.38263	0.813328	1.43144	-1.70493	2.33959	-0.778483	-3.35253	-0.10761	-4.45689	-1.55677	1.63173	-2.81818	-5.040718e+01	-3.612456e+02	-4.116528e+02
55300	0.519366	0.662602	0.638535	2.67036	0.992332	2.4877	3.0744	1.0014	1.05186	0.686198	0.737794	0.716585	0.9173	0.6348	0.432403	0.353192	0.880604	0.66304	-2.01098	1.565	-0.680824	0.0864041	0.0879168	2.99838	-2.01488	1.61311	0.606639	-1.70882	1.32257	0.733256	-1.99902	2.39968	0.940556	-2.01973	1.54123	-2.09125	-3.330673e+01	-3.545519e+02	-3.878586e+02
55400	1.03503	0.67686	1.00956	1.68542	0.972756	2.76796	2.72182	0.905097	0.977513	0.570177	0.653106	0.561123	1.07163	1.32068	0.540286	0.539952	0.958254	0.535095	-1.02516	1.31774	-0.582633	1.16629	0.164321	1.38136	-2.28377	1.46353	0.719248	-1.89874	1.48912	-0.127342	-2.614	1.81362	-0.957737	-1.15835	1.7821	-0.552079	-4.271070e+01	-3.657755e+02	-4.084862e+02
55500	0.598969	0.769426	0.734004	1.76562	0.773888	2.92278	2.5607	1.13477	1.12585	0.583404	0.496839	0.471006	0.707768	1.04396	0.300049	0.475669	0.566788	0.752802	-2.22162	-0.625133	0.720166	0.5133	0.662467	4.36174	-2.53901	-0.629092	2.52125	-1.6263	-0.451249	2.36866	-2.5529	-0.860559	-3.15635	-1.80751	-0.734088	-0.616117	-4.452047e+01	-3.662020e+02	-4.107225e+02
55600	1.47891	0.841137	0.740226	1.81008	0.602292	1.24668	3.06777	1.30083	1.12487	0.579682	0.77382	0.510129	0.869697	0.785005	0.390203	0.474135	0.827705	0.579684	-1.83782	0.239251	2.82905	0.121366	0.716289	2.20703	-1.80448	-0.754788	2.98071	-1.49548	-0.0364272	1.95484	-2.39929	0.561026	1.77986	-1.27006	-0.3125	1.90492	-3.890565e+01	-3.627125e+02	-4.016182e+02
