iter	Ve_TotCTCOHmol(1)	Ve_TotLivTCOHmol(1)	Ve_TotBrnTCOHmol(1)	Ve_CPlasTCAmol(1)	Ve_CLivTCAmol(1)	Ve_CKidTCAmol(1)	Ve_CBrnTCAmol(1)	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnPBrnC(1)	M_lnPKidTCAC(1)	M_lnPBrnTCAC(1)	M_lnPKidTCOHC(1)	M_lnPBrnTCOHC(1)	M_lnPKidTCOGC(1)	M_lnPBrnTCOGC(1)	M_lnPLivDCVGC(1)	M_lnPKidDCVGC(1)	M_lnPBrnDCVGC(1)	M_lnPBodDCVGC(1)	M_lnPLivDCVCC(1)	M_lnPKidDCVCC(1)	M_lnPBrnDCVCC(1)	M_lnPBodDCVCC(1)	M_lnPLivNDCVCC(1)	M_lnPKidNDCVCC(1)	M_lnPBrnNDCVCC(1)	M_lnPBodNDCVCC(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnPBrnC(1)	V_lnPKidTCAC(1)	V_lnPBrnTCAC(1)	V_lnPKidTCOHC(1)	V_lnPBrnTCOHC(1)	V_lnPKidTCOGC(1)	V_lnPBrnTCOGC(1)	V_lnPLivDCVGC(1)	V_lnPKidDCVGC(1)	V_lnPBrnDCVGC(1)	V_lnPBodDCVGC(1)	V_lnPLivDCVCC(1)	V_lnPKidDCVCC(1)	V_lnPBrnDCVCC(1)	V_lnPBodDCVCC(1)	V_lnPLivNDCVCC(1)	V_lnPKidNDCVCC(1)	V_lnPBrnNDCVCC(1)	V_lnPBodNDCVCC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnPBrnC(1.1)	lnPKidTCAC(1.1)	lnPBrnTCAC(1.1)	lnPKidTCOHC(1.1)	lnPBrnTCOHC(1.1)	lnPKidTCOGC(1.1)	lnPBrnTCOGC(1.1)	lnPLivDCVGC(1.1)	lnPKidDCVGC(1.1)	lnPBrnDCVGC(1.1)	lnPBodDCVGC(1.1)	lnPLivDCVCC(1.1)	lnPKidDCVCC(1.1)	lnPBrnDCVCC(1.1)	lnPBodDCVCC(1.1)	lnPLivNDCVCC(1.1)	lnPKidNDCVCC(1.1)	lnPBrnNDCVCC(1.1)	lnPBodNDCVCC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnPBrnC(1.2)	lnPKidTCAC(1.2)	lnPBrnTCAC(1.2)	lnPKidTCOHC(1.2)	lnPBrnTCOHC(1.2)	lnPKidTCOGC(1.2)	lnPBrnTCOGC(1.2)	lnPLivDCVGC(1.2)	lnPKidDCVGC(1.2)	lnPBrnDCVGC(1.2)	lnPBodDCVGC(1.2)	lnPLivDCVCC(1.2)	lnPKidDCVCC(1.2)	lnPBrnDCVCC(1.2)	lnPBodDCVCC(1.2)	lnPLivNDCVCC(1.2)	lnPKidNDCVCC(1.2)	lnPBrnNDCVCC(1.2)	lnPBodNDCVCC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnPBrnC(1.3)	lnPKidTCAC(1.3)	lnPBrnTCAC(1.3)	lnPKidTCOHC(1.3)	lnPBrnTCOHC(1.3)	lnPKidTCOGC(1.3)	lnPBrnTCOGC(1.3)	lnPLivDCVGC(1.3)	lnPKidDCVGC(1.3)	lnPBrnDCVGC(1.3)	lnPBodDCVGC(1.3)	lnPLivDCVCC(1.3)	lnPKidDCVCC(1.3)	lnPBrnDCVCC(1.3)	lnPBodDCVCC(1.3)	lnPLivNDCVCC(1.3)	lnPKidNDCVCC(1.3)	lnPBrnNDCVCC(1.3)	lnPBodNDCVCC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	lnPBrnC(1.4)	lnPKidTCAC(1.4)	lnPBrnTCAC(1.4)	lnPKidTCOHC(1.4)	lnPBrnTCOHC(1.4)	lnPKidTCOGC(1.4)	lnPBrnTCOGC(1.4)	lnPLivDCVGC(1.4)	lnPKidDCVGC(1.4)	lnPBrnDCVGC(1.4)	lnPBodDCVGC(1.4)	lnPLivDCVCC(1.4)	lnPKidDCVCC(1.4)	lnPBrnDCVCC(1.4)	lnPBodDCVCC(1.4)	lnPLivNDCVCC(1.4)	lnPKidNDCVCC(1.4)	lnPBrnNDCVCC(1.4)	lnPBodNDCVCC(1.4)	LnPrior	LnData	LnPosterior
63000	0.801836	1.11573	1.3309	1.47219	1.19976	1.54876	3.18463	1.05129	1.01274	0.61492	0.788277	0.619297	0.78535	0.956411	1.09062	0.859489	1.15294	0.0106838	-0.500377	0.569662	-0.0393858	-0.177133	-0.179651	-0.737973	0.47248	0.307781	-0.0879269	-0.124655	0.129442	-0.218331	-0.24566	0.0606656	0.0498084	0.226731	-0.424208	0.0841331	0.0371343	-8.82192	-1.35004	3.17159	0.0417097	0.0956377	0.330965	0.0677416	0.120981	0.75995	0.102015	0.0223898	0.376537	0.26086	0.0603354	0.187221	0.0443379	0.0466491	0.105448	0.0647096	0.0768439	0.0200909	0.116297	0.107335	0.0547838	1.1256	-8.81242	-1.2642	3.14687	-0.400507	0.597823	-0.408992	-0.543735	0.0199622	-0.24272	0.101238	0.345089	-0.414385	0.0553823	-0.131091	-0.675511	-0.111592	0.0739441	0.057773	0.68189	-0.554945	0.164481	0.0750591	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-1.47281	-0.262211	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380355	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.26373	3.38559	-0.25615	0.488069	-0.958256	-0.321477	-0.127789	-0.0765544	1.00659	0.141517	-0.500201	-0.0748059	0.490874	-0.590447	-0.716919	0.170119	0.348986	1.00291	-0.307544	0.243969	0.226704	-8.75244	-1.14406	3.64874	-0.63623	0.771808	-0.572213	-0.530682	-0.614742	-1.80448	0.31147	0.375474	-0.635031	0.773685	0.259761	-0.146481	-0.451134	-0.248964	-0.143744	0.23611	-0.722304	0.0140345	-0.840283	-3.926082e+01	-3.478860e+02	-3.871468e+02
63100	0.432293	1.23053	1.31392	2.94262	1.28656	2.12328	2.65652	1.05645	1.26905	0.727038	0.896866	0.642796	0.871291	0.714798	1.12028	0.929088	1.25767	0.0110465	-0.53121	0.344622	-0.407337	-0.389937	-0.0725563	0.847816	2.36013	0.117665	-0.600827	-0.151572	0.40918	-0.302764	-0.293698	0.263938	-0.106591	0.627507	-0.369923	0.35403	0.286203	-9.03184	-1.41296	3.24078	0.133498	0.0877647	0.0931918	0.0684105	0.0862236	0.124735	1.99083	0.0657273	0.123419	0.212167	0.0479681	0.14363	0.209542	0.0491429	0.02839	0.0780345	0.173258	0.0866924	0.079141	0.134985	1.07349	1.1692	-8.81242	-1.2642	3.14687	-0.400507	0.597823	-0.408992	-0.543735	0.0199621	0.618857	-0.0104772	0.345089	-0.414385	0.0553819	-0.131091	-0.675511	-0.111592	0.0739442	0.0577738	0.68189	-0.554945	0.164481	0.0750592	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	0.451555	2.9295	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380355	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.26356	3.38558	-0.25615	0.488069	-0.958256	-0.321477	-0.127789	0.394418	3.31507	0.141517	-0.500201	-0.0748067	0.490874	-0.590447	-0.71692	0.170119	0.348987	1.00291	-0.307612	0.243959	0.22671	-8.83577	-1.24948	3.8492	-0.215738	0.341666	-0.51214	-0.17476	0.225989	0.574119	1.52836	0.418893	-0.791009	-0.117252	0.0221127	-0.166395	-0.731601	0.409472	-0.0264435	0.540945	-0.919724	0.830662	0.318749	-4.111386e+01	-3.586790e+02	-3.997929e+02
63200	1.28506	2.97424	1.4199	2.11304	1.18578	1.99676	2.01539	0.938434	1.05726	0.684565	0.548808	0.6177	0.659567	0.716645	0.908226	1.06044	1.17681	0.0182409	-0.474655	0.557204	-0.54226	-0.396973	0.192348	0.11775	-3.7751	0.0944674	-0.213432	0.0729833	0.34611	-0.0551487	-0.446568	-0.0435081	0.263268	0.613619	-0.39974	0.135186	0.133766	-8.76841	-0.9537	3.50692	0.114633	0.0502802	0.0966936	0.0363136	0.0570061	0.0598162	0.813354	0.0407659	0.0417801	0.0497474	0.133405	0.17805	0.15466	0.0327829	0.113188	0.128996	0.239679	0.115282	0.694605	0.0791769	0.431219	2.93134	-8.81242	-1.2642	3.14687	-0.400507	0.597823	-0.408993	-0.543735	0.0199621	0.309346	-2.86453	0.345089	-0.414385	0.0553821	-0.131091	-0.675511	-0.111592	0.0739441	0.0577733	0.68189	-0.554945	0.164482	0.0750591	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	0.17182	-3.64895	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380355	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.26355	3.38574	-0.25615	0.488069	-0.958256	-0.321477	-0.127789	0.390733	-2.98606	0.141517	-0.500201	-0.0748062	0.490874	-0.590447	-0.71692	0.170118	0.348986	1.00292	-0.307565	0.243964	0.226699	-9.12578	-0.199546	2.19112	-0.220247	0.332209	-0.526353	-0.125451	0.350756	0.225574	-4.37045	-0.170954	-0.164068	0.283652	0.191352	-0.062298	-0.0593169	0.0203008	0.413748	0.801364	-0.367977	0.321546	0.3125	-2.665060e+01	-3.623472e+02	-3.889978e+02
63300	0.935493	0.747339	0.640259	2.02369	1.211	1.88453	3.11149	1.25541	1.01705	0.671591	0.893966	0.580944	0.703143	1.00198	0.852246	0.940101	1.373	0.0171555	-0.463014	0.566718	-0.105352	-0.445669	-0.00331244	-0.0126909	-2.81892	0.149463	-0.480637	0.172772	0.258205	-0.0654126	-0.326168	0.0395683	-0.183218	0.471429	-0.22822	0.256924	0.0900321	-8.8523	-1.45424	3.91618	0.102157	0.0334569	0.200915	0.053534	0.035199	0.156559	0.07136	0.0711115	0.044733	0.0274581	0.0660892	0.437076	0.0872116	0.0979113	0.080332	0.117265	0.175829	0.0892349	0.0287837	0.0618316	0.0782633	1.19011	-8.81242	-1.2642	3.14687	-0.400507	0.597823	-0.408993	-0.543735	0.0199622	0.266753	-2.9917	0.345088	-0.414385	0.0553822	-0.131091	-0.675511	-0.111593	0.0739441	0.0577733	0.68189	-0.554945	0.164481	0.0750592	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-0.413933	-2.75236	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380355	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.2635	3.38538	-0.25615	0.488069	-0.958256	-0.321477	-0.127789	-0.11454	-2.66096	0.141517	-0.500201	-0.0748047	0.490874	-0.590447	-0.71692	0.170119	0.348986	1.00294	-0.307243	0.24391	0.226685	-8.67453	-1.53957	4.07125	-0.0303904	0.977382	0.123502	-0.34863	0.0584326	0.0936106	-3.15148	0.323149	-0.302422	0.232372	0.985566	0.442729	0.347536	0.0799102	-0.126213	0.519731	0.0468036	0.119478	-0.132738	-1.340826e+01	-3.582934e+02	-3.717016e+02
63400	0.761236	0.610856	1.43753	1.8495	0.97136	1.37124	3.24176	0.940537	1.01139	0.55783	0.867693	0.547108	0.811624	0.929209	0.926603	1.06636	1.18046	0.0108901	-0.334005	0.434282	-0.594008	-0.414531	-0.194718	-1.65602	-3.336	0.170815	-0.277384	0.164092	-0.0532906	-0.461385	-0.487374	0.192173	0.0659979	0.883906	-0.281448	0.0713603	-0.172136	-8.85411	-1.58622	3.17636	0.0874038	0.0533582	0.14232	0.0504083	0.134103	0.319724	0.113481	0.113418	0.0603767	0.0682712	0.119074	0.0602627	0.208842	0.0764921	0.085055	0.0465298	0.0599959	0.0479132	0.1203	0.0618139	0.210421	0.579791	-8.81242	-1.2642	3.14687	-0.400507	0.597824	-0.408992	-0.543735	0.0199621	-1.80129	-3.81374	0.345089	-0.414386	0.055383	-0.131091	-0.675511	-0.111593	0.073944	0.0577732	0.68189	-0.554945	0.164481	0.0750591	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-0.396926	-3.18664	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380355	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.26295	3.38591	-0.25615	0.488069	-0.958256	-0.321477	-0.127789	-1.42588	-3.60806	0.141517	-0.500201	-0.0748055	0.490874	-0.590447	-0.71692	0.170119	0.348987	1.00294	-0.307107	0.243867	0.226617	-8.52437	-1.41641	2.58662	-0.574382	0.390442	-0.729431	-0.586039	-0.620164	-2.64359	-2.89757	0.502719	-0.379276	0.369831	-0.417902	-0.315692	-0.430606	0.136219	0.103401	0.670918	-0.228126	0.0020454	0.0656623	-1.199201e+01	-3.520804e+02	-3.640724e+02
63500	0.931304	1.55369	0.546904	2.1895	0.836912	2.23971	3.18599	1.09538	1.19118	0.652879	0.67216	0.64172	0.834497	0.647835	0.928496	0.934561	1.02556	0.0128469	-0.528264	0.623638	-0.362949	-0.368172	0.36179	-1.12711	-3.17478	0.352719	-0.311239	0.276629	0.0564387	-0.479519	-0.317979	-0.00904899	-0.137905	0.63718	-0.18534	0.244905	-0.175491	-8.80672	-1.58585	4.08273	0.209191	0.0563619	0.269428	0.0676463	0.204543	0.0809299	0.111003	0.122837	0.0766877	0.362989	0.197341	0.163001	0.112197	0.168733	0.0999083	0.0638319	0.10055	0.0271763	0.0908453	0.0465418	0.187341	0.722869	-8.81242	-1.2642	3.14687	-0.400507	0.597824	-0.408993	-0.543735	0.0199619	-1.25311	-3.14242	0.345089	-0.414386	0.0553831	-0.131091	-0.675511	-0.111593	0.0739442	0.0577729	0.68189	-0.554945	0.164482	0.075059	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-1.74033	-3.11219	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380355	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.26282	3.38608	-0.25615	0.488069	-0.958256	-0.321477	-0.127789	-1.50595	-3.49514	0.141517	-0.500201	-0.0748058	0.490874	-0.590447	-0.71692	0.170119	0.348988	1.00296	-0.306991	0.243871	0.226605	-8.72653	-1.89314	3.22671	-0.777905	0.675086	-0.859145	-0.245625	0.351093	-0.955342	-2.67879	0.560393	-0.497879	0.427444	0.236366	0.079598	-0.570789	-0.382509	-0.23433	0.692536	-0.406668	0.603215	-0.0574799	-2.293721e+01	-3.526072e+02	-3.755444e+02
63600	0.52326	0.734596	1.46199	2.66722	1.01268	1.5074	3.15989	1.05581	1.10199	0.702155	0.622563	0.552127	0.797181	0.928537	1.29485	0.783576	1.24196	0.0120955	-0.455822	0.652429	-0.458587	-0.736045	0.217526	-0.745283	-3.7399	0.107942	-0.353965	0.231101	0.304134	0.0557146	-0.072156	0.246267	0.289314	0.612004	0.172861	0.467122	-0.036593	-8.96652	-1.39413	2.25456	0.0820732	0.0539922	0.0919363	0.0252953	0.0646684	0.0348934	0.0865015	0.2083	0.0895442	0.0622597	0.112708	0.154775	0.0921684	0.0481275	0.154107	0.0588448	0.150436	0.0817022	0.0566669	0.0683873	0.0339169	1.55238	-8.81242	-1.2642	3.14687	-0.400507	0.597824	-0.408993	-0.543735	0.019962	-0.697777	-3.7286	0.345089	-0.414385	0.0553831	-0.131091	-0.675511	-0.111593	0.0739445	0.0577734	0.68189	-0.554945	0.164481	0.075059	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-0.767109	-3.85631	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380355	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.26168	3.38553	-0.25615	0.488069	-0.958256	-0.321477	-0.127789	-1.2232	-3.68278	0.141517	-0.500201	-0.0748067	0.490874	-0.590447	-0.716919	0.170119	0.348988	1.00289	-0.307047	0.24388	0.226524	-8.68138	-1.23747	3.89499	-0.328333	0.880331	-0.38521	-0.926805	0.643199	-0.881445	-3.72644	0.13563	-0.833339	0.451478	0.525421	-0.158849	0.0392605	0.579407	0.344323	0.621831	-0.202345	0.597344	-0.578418	-1.975833e+01	-3.531402e+02	-3.728985e+02
63700	0.684119	0.479358	0.686488	2.00906	1.59822	1.61071	2.12991	1.08082	1.05256	0.575469	0.745001	0.431901	0.902013	1.14136	0.921078	0.888791	1.17408	0.0107346	-0.545456	0.828038	-0.389313	-0.477319	0.0885401	-1.89881	-3.04122	0.209647	0.00276601	-0.0547316	0.140986	-0.121254	-0.00755464	0.0168827	0.0400712	0.520387	-0.0555729	0.11336	-0.265196	-9.20907	-1.9196	3.65938	0.0704541	0.0874696	0.0843708	0.0817523	0.051972	0.0747625	0.195605	0.0378206	0.0553311	0.103407	0.140937	0.163802	0.235367	0.0203971	0.0964621	0.200567	0.1602	0.469376	0.0644539	0.145731	0.486865	1.92308	-8.81242	-1.26419	3.14687	-0.400506	0.597824	-0.408993	-0.543735	0.0199619	-1.26068	-3.10063	0.345089	-0.414385	0.0553837	-0.131091	-0.675511	-0.111593	0.0739444	0.057774	0.68189	-0.554945	0.164481	0.0750589	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-1.76125	-2.68238	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380355	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.26235	3.3856	-0.25615	0.488069	-0.958256	-0.321477	-0.127789	-1.76872	-3.03289	0.141517	-0.500201	-0.074806	0.490874	-0.590447	-0.71692	0.170119	0.348988	1.00288	-0.307099	0.243874	0.226636	-8.92033	-1.25654	4.22812	-0.186189	0.861517	-0.762016	-0.0694668	0.452546	-1.93126	-2.43466	0.430266	-0.184789	0.219745	-0.279702	-0.146288	0.168315	0.0856794	0.229764	0.052344	-0.406884	0.637109	0.122721	-3.206111e+01	-3.580814e+02	-3.901425e+02
63800	0.363421	0.721637	0.573424	1.69946	1.20438	2.41585	2.56091	0.980309	1.18178	0.661673	0.513636	0.554841	0.749665	0.704639	1.06669	0.888131	1.2753	0.0109182	-0.874565	0.544127	-0.525075	-0.406797	0.202671	-3.76977	-3.22883	0.201242	-0.20386	0.0255234	0.0714847	-0.612451	-0.31842	0.034225	-0.0661056	0.605814	-0.366115	0.04513	0.318199	-8.89838	-1.23863	3.0478	0.190671	0.0251595	0.0693288	0.0439356	0.0849937	0.115814	0.078031	0.0781579	0.0757103	0.108383	0.0460514	0.126653	0.223448	0.083246	0.0607217	0.0549495	0.0975176	0.452521	0.100097	0.261468	0.136731	7.5647	-8.81242	-1.2642	3.14687	-0.400506	0.597824	-0.408993	-0.543735	0.0199619	-3.72331	-3.20767	0.345089	-0.414385	0.0553837	-0.131091	-0.675511	-0.111593	0.0739447	0.0577747	0.68189	-0.554945	0.164481	0.0750589	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-3.84877	-3.07574	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380355	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.26236	3.38562	-0.25615	0.488069	-0.958256	-0.321477	-0.127789	-3.88515	-3.253	0.141517	-0.500201	-0.0748059	0.490874	-0.590447	-0.71692	0.170119	0.348989	1.00292	-0.306806	0.243881	0.226655	-7.92526	-1.49757	1.50805	-0.885891	0.588012	-0.449019	0.173824	-0.174589	-3.38377	-3.53679	-0.00789612	-0.330493	-0.218832	0.0059518	-0.485234	0.502073	-0.143972	-0.123373	0.351776	-0.269234	-0.0560914	0.536996	-1.678878e+01	-3.619344e+02	-3.787232e+02
63900	0.767954	0.555044	0.8181	2.42604	0.722432	1.40679	2.91777	1.01994	1.15683	0.779167	0.808497	0.488139	0.691621	0.834626	1.06543	1.0772	1.29622	0.0124501	-0.644423	0.319567	-0.417176	-0.669562	0.199604	-3.79765	-4.09909	0.17595	-0.249122	0.147307	-0.0788542	-0.265337	-0.320086	0.268231	0.112736	0.616351	-0.392248	0.00167851	0.162908	-8.85825	-1.26803	4.27781	0.313143	0.0372604	0.128593	0.0608827	0.154334	0.229856	0.0468311	0.0520053	0.12106	0.18382	0.110384	0.0788104	0.0716852	0.0333429	0.056659	0.38739	0.0778629	0.101827	0.046056	0.0674789	0.245906	2.91907	-8.81242	-1.2642	3.14687	-0.400506	0.597824	-0.408993	-0.543735	0.019962	-3.77841	-3.91191	0.345089	-0.414385	0.0553834	-0.131091	-0.675511	-0.111593	0.0739446	0.0577746	0.68189	-0.554945	0.164481	0.0750589	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-3.43585	-3.86143	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380355	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.26252	3.38556	-0.25615	0.488069	-0.958256	-0.321477	-0.127789	-3.88358	-4.11671	0.141517	-0.500201	-0.0748054	0.490874	-0.590447	-0.716919	0.170119	0.348989	1.0029	-0.306787	0.243888	0.226671	-8.4757	-0.479132	1.81716	-0.289906	0.274792	-0.815767	-0.481773	-0.629813	-3.52056	-3.78945	0.112922	-0.589678	0.941665	0.332915	-0.184097	-0.229307	0.185406	0.909468	0.474138	-0.413528	-0.0552132	0.455782	-2.444067e+01	-3.544946e+02	-3.789353e+02
64000	0.598521	0.573921	0.683387	2.40453	1.30528	1.84307	3.09849	1.12424	0.958726	0.713769	0.836466	0.529078	0.796967	0.507507	0.789412	0.971188	1.28834	0.0256029	-0.669088	0.390364	-0.488694	-0.3327	-0.229492	-3.59023	-4.08286	0.0603363	-0.239927	-0.0945046	0.171542	-0.21831	-0.246578	0.120025	0.0991794	0.435375	-0.527907	0.195601	0.158476	-9.06534	-1.27235	3.81513	0.0973678	0.0658791	0.0619756	0.0381161	0.146312	1.03304	0.0673141	0.0428771	0.377591	0.0494687	0.0603876	0.458282	0.0646963	0.117862	0.0792004	0.16013	0.127097	0.0752811	0.03984	0.255156	0.221103	1.2487	-8.81242	-1.2642	3.14687	-0.400506	0.597824	-0.408993	-0.543735	0.0199619	-2.25125	-4.20519	0.345089	-0.414386	0.0553834	-0.131091	-0.675511	-0.111592	0.0739446	0.0577741	0.68189	-0.554945	0.164482	0.0750589	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-3.49965	-3.95589	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380355	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.2625	3.3858	-0.25615	0.488069	-0.958256	-0.321477	-0.127789	-3.4833	-3.91817	0.141517	-0.500201	-0.0748051	0.490874	-0.590447	-0.716919	0.170119	0.348988	1.00294	-0.306951	0.243891	0.226731	-8.52945	-1.32592	3.71266	-0.606402	0.780617	-0.458524	-0.301729	-0.348198	-3.73533	-3.28444	-0.184791	-0.620782	0.0159495	0.127718	-0.641044	-0.448122	0.22801	0.114326	0.963339	-0.287945	0.35643	0.231405	-2.477965e+01	-3.577629e+02	-3.825425e+02
64100	0.678891	0.840376	0.676429	2.40328	1.54312	1.89222	2.97411	1.09569	1.00161	0.658035	0.815552	0.333485	0.842323	1.05706	1.20079	1.03733	1.40153	0.0161029	-0.518665	0.620028	-0.104591	-0.311823	0.109255	-2.72849	-3.95757	0.284541	0.0470141	-0.0896143	0.296654	-0.272023	-0.431304	0.204435	-0.0130597	0.768797	0.470017	0.295485	0.112684	-8.94065	-1.25696	3.35468	0.142852	0.0250472	0.0929433	0.0518546	0.241538	0.281982	0.0366163	0.04153	0.0757921	0.145728	0.0604226	0.0674016	0.107217	0.147999	0.141076	0.046597	0.289545	0.100993	0.0369313	0.116235	0.0423192	1.00035	-8.81242	-1.2642	3.14687	-0.400506	0.597825	-0.408993	-0.543735	0.0199617	-3.44925	-4.0836	0.345089	-0.414386	0.0553833	-0.131091	-0.675511	-0.111592	0.0739446	0.0577733	0.68189	-0.554945	0.164481	0.0750589	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-2.28286	-3.76801	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380355	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.26249	3.38578	-0.25615	0.488069	-0.958256	-0.321477	-0.127789	-2.58514	-3.96176	0.141517	-0.500201	-0.0748059	0.490874	-0.590447	-0.716919	0.170119	0.348988	1.00294	-0.307073	0.243904	0.226725	-8.93493	-1.25879	4.00472	-0.778374	0.805551	-0.323174	-0.669738	0.757557	-2.0774	-4.1453	-0.110677	0.100357	-0.218755	0.280022	-0.0714584	-0.103156	0.233719	0.209625	0.967558	0.551478	-0.0397596	0.0227312	-1.880734e+01	-3.662964e+02	-3.851038e+02
64200	0.94994	0.786764	0.613775	2.35551	0.863941	2.28215	2.11082	1.02375	1.0381	0.640506	0.77866	0.589661	0.792432	0.654356	1.07848	0.938039	1.17023	0.0101794	-0.63098	0.507975	-0.76517	-0.229067	0.0916938	-4.40465	-3.51644	0.0281978	-0.258549	0.14131	0.201476	-0.464756	-0.267233	0.0709955	0.149485	0.765784	-0.259713	0.218677	0.210571	-9.07081	-1.55161	4.38266	0.0631882	0.0364601	0.157225	0.0806544	0.123736	0.169429	0.131449	0.152544	0.0345736	0.123724	0.030919	0.11539	0.0483136	0.0352479	0.122634	0.106959	0.108877	0.0680684	0.0652519	0.125646	0.188175	4.20507	-8.81242	-1.2642	3.14687	-0.400506	0.597825	-0.408993	-0.543735	0.0199616	-4.51157	-3.18033	0.345089	-0.414386	0.0553833	-0.131091	-0.67551	-0.111592	0.0739447	0.0577735	0.68189	-0.554945	0.164481	0.0750589	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-4.12758	-4.46895	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380355	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.26289	3.38548	-0.25615	0.488069	-0.958256	-0.321477	-0.127789	-3.66412	-3.28526	0.141517	-0.500201	-0.0748056	0.490874	-0.590447	-0.716919	0.170119	0.348989	1.00296	-0.30694	0.243888	0.226572	-8.44613	-1.40601	3.9526	-0.476704	0.444356	-0.892062	-0.384844	-0.32491	-4.04848	-3.05959	-0.338011	-0.437484	-0.315067	0.40845	-0.618109	-0.0910556	0.263334	-0.222269	0.629429	-0.423883	-0.0827625	0.0348725	-1.274400e+01	-3.479254e+02	-3.606694e+02
