iter	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnVMaxDCVGC(1)	M_lnClDCVGC(1)	M_lnPeffDCVG(1)	M_lnPeffDCVC(1)	M_lnkDCVGC(1)	M_lnkDCVCC(1)	M_lnkElimDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkDCVG(1)	M_lnISkDCVC(1)	M_lnISkNDCVC(1)	V_lnVMaxDCVGC(1)	V_lnClDCVGC(1)	V_lnPeffDCVG(1)	V_lnPeffDCVC(1)	V_lnkDCVGC(1)	V_lnkDCVCC(1)	V_lnkElimDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkDCVG(1)	V_lnISkDCVC(1)	V_lnISkNDCVC(1)	lnVMaxDCVGC(1.1)	lnPeffDCVG(1.1)	lnPeffDCVC(1.1)	lnClDCVGC(1.1)	lnkDCVGC(1.1)	lnkDCVCC(1.1)	lnkElimDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkDCVG(1.1)	lnISkDCVC(1.1)	lnISkNDCVC(1.1)	lnVMaxDCVGC(1.1.1)	lnPeffDCVG(1.1.1)	lnPeffDCVC(1.1.1)	lnClDCVGC(1.1.1)	lnkDCVGC(1.1.1)	lnkDCVCC(1.1.1)	lnkElimDCVCC(1.1.1)	lnkElimNDCVCC(1.1.1)	lnISkDCVG(1.1.1)	lnISkDCVC(1.1.1)	lnISkNDCVC(1.1.1)	lnVMaxDCVGC(1.1.2)	lnPeffDCVG(1.1.2)	lnPeffDCVC(1.1.2)	lnClDCVGC(1.1.2)	lnkDCVGC(1.1.2)	lnkDCVCC(1.1.2)	lnkElimDCVCC(1.1.2)	lnkElimNDCVCC(1.1.2)	lnISkDCVG(1.1.2)	lnISkDCVC(1.1.2)	lnISkNDCVC(1.1.2)	lnVMaxDCVGC(1.2)	lnPeffDCVG(1.2)	lnPeffDCVC(1.2)	lnClDCVGC(1.2)	lnkDCVGC(1.2)	lnkDCVCC(1.2)	lnkElimDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkDCVG(1.2)	lnISkDCVC(1.2)	lnISkNDCVC(1.2)	lnVMaxDCVGC(1.2.1)	lnPeffDCVG(1.2.1)	lnPeffDCVC(1.2.1)	lnClDCVGC(1.2.1)	lnkDCVGC(1.2.1)	lnkDCVCC(1.2.1)	lnkElimDCVCC(1.2.1)	lnkElimNDCVCC(1.2.1)	lnISkDCVG(1.2.1)	lnISkDCVC(1.2.1)	lnISkNDCVC(1.2.1)	lnVMaxDCVGC(1.2.2)	lnPeffDCVG(1.2.2)	lnPeffDCVC(1.2.2)	lnClDCVGC(1.2.2)	lnkDCVGC(1.2.2)	lnkDCVCC(1.2.2)	lnkElimDCVCC(1.2.2)	lnkElimNDCVCC(1.2.2)	lnISkDCVG(1.2.2)	lnISkDCVC(1.2.2)	lnISkNDCVC(1.2.2)	lnVMaxDCVGC(1.3)	lnPeffDCVG(1.3)	lnPeffDCVC(1.3)	lnClDCVGC(1.3)	lnkDCVGC(1.3)	lnkDCVCC(1.3)	lnkElimDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkDCVG(1.3)	lnISkDCVC(1.3)	lnISkNDCVC(1.3)	lnVMaxDCVGC(1.3.1)	lnPeffDCVG(1.3.1)	lnPeffDCVC(1.3.1)	lnClDCVGC(1.3.1)	lnkDCVGC(1.3.1)	lnkDCVCC(1.3.1)	lnkElimDCVCC(1.3.1)	lnkElimNDCVCC(1.3.1)	lnISkDCVG(1.3.1)	lnISkDCVC(1.3.1)	lnISkNDCVC(1.3.1)	lnVMaxDCVGC(1.3.2)	lnPeffDCVG(1.3.2)	lnPeffDCVC(1.3.2)	lnClDCVGC(1.3.2)	lnkDCVGC(1.3.2)	lnkDCVCC(1.3.2)	lnkElimDCVCC(1.3.2)	lnkElimNDCVCC(1.3.2)	lnISkDCVG(1.3.2)	lnISkDCVC(1.3.2)	lnISkNDCVC(1.3.2)	lnVMaxDCVGC(1.4)	lnPeffDCVG(1.4)	lnPeffDCVC(1.4)	lnClDCVGC(1.4)	lnkDCVGC(1.4)	lnkDCVCC(1.4)	lnkElimDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkDCVG(1.4)	lnISkDCVC(1.4)	lnISkNDCVC(1.4)	lnVMaxDCVGC(1.4.1)	lnPeffDCVG(1.4.1)	lnPeffDCVC(1.4.1)	lnClDCVGC(1.4.1)	lnkDCVGC(1.4.1)	lnkDCVCC(1.4.1)	lnkElimDCVCC(1.4.1)	lnkElimNDCVCC(1.4.1)	lnISkDCVG(1.4.1)	lnISkDCVC(1.4.1)	lnISkNDCVC(1.4.1)	lnVMaxDCVGC(1.4.2)	lnPeffDCVG(1.4.2)	lnPeffDCVC(1.4.2)	lnClDCVGC(1.4.2)	lnkDCVGC(1.4.2)	lnkDCVCC(1.4.2)	lnkElimDCVCC(1.4.2)	lnkElimNDCVCC(1.4.2)	lnISkDCVG(1.4.2)	lnISkDCVC(1.4.2)	lnISkNDCVC(1.4.2)	LnPrior	LnData	LnPosterior
67050	0.390464	1.07258	0.972776	0.712007	0.869454	0.482618	0.0104402	0.721318	0.833063	0.893753	0.0116827	-2.00034	-6.28707	4.09461	-5.50919	-2.41455	-0.376381	-0.666984	-0.421655	1.99532	2.27845	1.95677	0.109057	0.10412	0.0524046	0.30414	0.327932	0.432311	0.0992346	0.116398	1.18385	3.16007	1.93144	-2.45071	3.87351	-4.40294	-6.49979	-3.91809	-0.597098	-0.780054	-0.760643	3.15557	0.168326	1.95134	-3.1912	3.82025	-5.1167	-6.27347	-3.55026	-1.0841	-0.543899	-1.11326	3.31252	0.650948	2.29382	-2.10316	3.57349	-3.85725	-6.78854	-5.40119	-1.01965	-1.02053	-0.283834	3.81206	-1.16227	2.14467	-2.25113	4.38212	-5.29041	-5.93338	-1.88981	0.464533	-0.693718	-0.584834	3.42666	0.587551	2.60442	-2.66133	4.27988	-5.72116	-5.85349	-1.73553	0.406303	-0.408149	-0.380738	1.97602	-0.350642	2.10746	-2.37878	4.33932	-5.02823	-5.592	-1.36508	1.55167	-0.119936	-0.374319	3.86384	0.676263	2.71435	-2.07775	4.13635	-5.72388	-6.31334	-1.78956	0.382383	-1.04561	-0.0667267	1.95255	-0.848296	1.60011	-1.78566	4.25037	-5.49609	-6.35893	-1.83175	0.637772	-0.784346	-0.428052	0.748054	-0.808348	0.954458	-2.2168	3.99545	-5.87969	-6.12562	-2.06233	1.14906	-1.32742	0.112988	0.20645	-1.57233	0.566337	-1.7632	4.31932	-5.44188	-6.39363	-2.96181	-1.09951	-0.824252	-0.0423181	2.2633	-0.164201	3.28584	-1.90967	4.36303	-5.39389	-6.86163	-3.40242	-1.15059	-0.632783	-0.700325	2.82995	-0.962963	3.30963	-2.10912	4.18136	-5.34372	-6.84902	-3.8126	-1.07388	-0.588351	0.112031	1.84338	-2.58051	2.27679	-1.213499e+02	-5.428914e+02	-6.642413e+02
67100	0.598756	0.977975	0.974501	0.849059	0.796766	0.380205	0.0310969	0.781838	0.627101	0.892174	0.0103353	-1.91799	-6.49854	3.90399	-5.46521	-3.09267	-0.404621	-0.848299	-0.325252	2.07635	-1.33402	2.6961	0.0952021	0.389498	0.0495298	0.248718	0.522749	0.345357	0.0933092	0.132296	1.18374	1.36092	0.910734	-1.79192	3.90051	-4.50076	-6.52598	-4.25817	-0.86765	-0.997858	-0.25506	3.69917	-1.16377	2.83358	-1.89224	4.02263	-4.38548	-6.2595	-3.70924	-1.1597	-1.14096	-1.2529	2.82531	0.493393	2.27014	-2.10316	3.57349	-3.85725	-6.78854	-5.40119	-1.01965	-1.02053	-0.283834	3.81206	-1.16227	2.14467	-1.57563	3.93345	-5.74234	-5.89942	-2.50386	0.241917	-0.553497	-0.52868	2.02857	-0.760773	2.33967	-1.97989	4.41312	-4.92746	-5.9076	-1.52971	0.37133	-0.25213	-0.451435	2.02594	-0.510325	2.26635	-0.915685	3.91192	-6.26929	-6.71499	-1.90002	-0.257645	-0.378571	-0.748226	3.47833	0.612151	2.42304	-1.51852	4.11157	-5.98178	-5.85636	-2.06458	0.139179	-0.335133	-0.907679	0.960623	-0.85217	1.5134	-1.44608	3.89453	-6.0429	-6.14446	-2.01478	0.724551	-0.815854	-1.02215	0.697151	-0.666666	2.4989	-1.29635	4.40144	-6.15142	-5.75536	-1.6684	0.360436	-0.284147	-0.817414	-0.156689	-1.45541	0.940281	-2.37005	4.0396	-5.41937	-6.0689	-3.38764	-0.463228	-0.843616	-0.109693	3.1327	-2.21654	2.74232	-2.44755	3.97724	-5.53536	-6.67907	-3.7313	-1.1055	-0.93454	-0.337195	2.75861	-1.32555	1.97712	-2.10912	4.18119	-5.34364	-6.84902	-3.8126	-1.07388	-0.588328	0.112031	1.84338	-2.58051	2.27679	-1.171939e+02	-5.449072e+02	-6.621011e+02
67150	0.430799	1.09206	0.96246	0.785156	0.764714	0.459492	0.0108444	1.04434	0.764775	1.10984	0.0124997	-2.09886	-6.8134	3.99376	-5.10803	-3.37564	-0.619314	-0.417894	-0.435928	0.784646	-1.9259	2.34227	0.1713	0.0691041	0.0843594	0.291091	0.403747	0.102493	0.0380228	0.0416197	3.23778	0.874054	2.36168	-1.9257	4.01084	-3.68685	-6.83508	-4.59579	-0.681914	-0.877188	-0.26215	3.8554	-1.72323	2.36553	-2.12345	4.20421	-3.45652	-6.30815	-3.55015	-0.8143	-0.733358	-0.333899	2.961	0.366509	1.51482	-2.10316	3.57349	-3.85725	-6.78854	-5.40119	-1.01965	-1.02053	-0.283834	3.81206	-1.16227	2.14467	-2.34189	3.82792	-4.56142	-6.52271	-2.94122	-0.0828144	-0.316663	-0.583857	3.23016	-0.892695	3.21624	-2.40251	4.23635	-5.09433	-6.10864	-1.762	1.05877	-0.41492	-0.584872	2.232	-0.754039	2.56778	-2.17892	3.75714	-4.4726	-6.22385	-2.04972	-0.0548538	-0.262327	-0.638153	3.00186	0.54892	0.257439	-2.00898	4.19695	-4.98469	-6.56538	-2.13328	-0.0181911	-0.388369	-0.535267	0.111371	-1.85318	0.767543	-2.23482	4.38836	-5.08546	-6.45562	-2.28794	0.530716	-0.49412	-0.438902	1.52442	-0.779471	1.99191	-1.99074	4.45343	-5.09093	-5.84464	-1.13074	-0.451736	-0.46981	-0.602999	-0.304136	-0.986394	0.736548	-2.43165	4.29056	-5.28608	-6.84761	-3.98583	-0.840515	-0.542128	-0.287793	1.3941	-1.2783	0.914798	-2.82528	4.60801	-6.10943	-6.79515	-3.58614	-1.14811	-0.710934	-0.513347	2.78025	-2.49288	2.25968	-2.10912	4.18141	-5.34328	-6.84902	-3.8126	-1.07388	-0.588294	0.112031	1.84338	-2.58051	2.27679	-1.171886e+02	-5.415073e+02	-6.586959e+02
67200	0.359131	0.988588	0.900103	0.896779	0.719893	0.371771	0.0108104	0.810862	0.848103	0.897859	0.0107425	-2.4392	-6.82815	3.99272	-5.01806	-3.28862	-0.258596	-0.516868	-0.342217	2.69784	-0.14738	0.680964	0.327864	0.0652023	0.0842949	0.109329	0.231286	0.17052	0.143838	0.0756294	1.40918	3.37749	1.11293	-2.65068	3.72808	-4.52255	-6.80822	-3.92376	-0.665736	-0.994201	-0.325263	3.47886	-1.77284	1.45239	-2.52114	3.73332	-4.24149	-6.74618	-3.39534	-1.17508	-1.6802	-0.406999	2.73997	0.689761	1.38545	-2.10316	3.57349	-3.85725	-6.78854	-5.40119	-1.01965	-1.02053	-0.283834	3.81206	-1.16227	2.14467	-3.24883	4.02931	-5.24559	-6.85853	-2.85156	0.158192	-0.065328	-0.610174	3.48726	-0.453106	1.66825	-2.13089	4.22556	-5.13081	-6.51698	-1.99886	0.389619	0.072093	-0.983491	2.85183	-0.828273	2.57954	-2.3486	3.43552	-5.93079	-6.73248	-1.95176	-0.175211	-0.350228	-0.164831	3.11348	0.620931	0.608177	-2.88207	4.28692	-5.03222	-6.72846	-1.83616	0.394026	-0.0500183	-0.462325	1.48085	-0.842523	1.14475	-3.3155	4.44813	-4.4859	-6.612	-2.35136	0.506728	-0.234465	-0.116349	1.81282	-0.906765	1.03837	-2.56371	4.63577	-5.05604	-6.1172	-1.2822	0.184297	0.0160896	-0.25224	0.10505	-1.43143	-0.0324967	-1.82155	4.04197	-5.36808	-6.77612	-3.41261	-0.558556	-0.820541	0.0379541	2.59593	-1.37679	1.64727	-1.20841	4.02403	-5.58302	-6.77889	-3.44337	0.00586445	-0.766721	-0.0321932	2.58189	-2.43637	2.19054	-2.10912	4.18134	-5.34341	-6.84902	-3.8126	-1.07388	-0.588294	0.112031	1.84338	-2.58051	2.27679	-1.124349e+02	-5.395453e+02	-6.519802e+02
67250	0.396568	0.97745	1.01976	0.739491	0.697396	0.376003	0.0102421	0.898991	0.880898	0.936704	0.0113096	-2.30523	-6.68734	3.7099	-4.79209	-2.96207	-0.0670723	-0.692793	-0.42518	2.96759	-1.88411	0.212297	0.200403	0.0451948	0.0327167	0.119419	0.336011	0.73553	0.262064	0.0863834	0.619319	1.95321	1.19532	-2.50835	3.68046	-4.0888	-6.81426	-4.00204	-0.256647	-1.18746	-0.205109	3.44742	0.50293	1.73148	-2.86339	3.77341	-3.93742	-6.6492	-3.75802	-1.07876	-1.55343	-0.103151	3.31729	0.827193	1.54949	-2.10316	3.57349	-3.85725	-6.78854	-5.40119	-1.01965	-1.02053	-0.283834	3.81206	-1.16227	2.14467	-2.2981	3.6784	-5.10107	-6.68038	-3.05665	0.24161	-0.574409	-0.626207	3.17508	-0.826563	2.88686	-1.79835	3.84774	-5.20639	-6.61215	-2.50153	0.65966	-0.413894	-0.721232	3.25718	-0.507963	2.54018	-2.12204	3.50868	-5.58948	-6.38081	-2.19036	-0.169728	-0.0291736	-0.41125	4.45204	1.15207	2.68741	-1.79346	3.8282	-4.95909	-6.6411	-2.09461	0.412188	-0.353599	0.662844	1.22488	-0.0904446	0.410004	-1.85615	3.80652	-5.02339	-6.76468	-2.97642	0.589919	-0.563436	0.0981267	2.00982	-0.996739	-0.541203	-1.79836	3.88218	-4.77787	-6.30569	-1.10555	-0.508677	0.00236627	0.637849	0.248994	-0.849735	-0.284577	-1.87364	3.78814	-5.20455	-6.80639	-3.58545	0.000982933	-0.864852	-0.0731249	3.04287	-2.21354	0.874858	-1.2951	3.75364	-5.56086	-6.79756	-3.44687	-0.720687	-0.0641518	-0.439044	2.60621	-2.46721	2.39918	-2.10912	4.18139	-5.34344	-6.84902	-3.8126	-1.07388	-0.588196	0.112031	1.84338	-2.58051	2.27679	-1.194363e+02	-5.330103e+02	-6.524466e+02
67300	0.351137	1.01346	1.11291	0.816209	0.638706	0.391255	0.0105663	0.966336	0.785013	0.827742	0.0116802	-2.26639	-6.61528	4.12943	-4.32186	-3.17512	-0.54278	-0.696195	-0.137984	3.9844	-1.04294	0.844452	0.076121	0.0526214	0.117711	0.152986	0.593219	0.181847	0.115614	0.176432	2.33024	1.82332	1.96575	-2.26487	3.95638	-4.03193	-6.46538	-3.85988	-0.519477	-0.787595	-0.567772	3.90749	-0.493571	1.19658	-1.8616	3.99142	-4.0147	-6.66565	-3.5106	-0.397495	-1.11448	-0.469787	3.32582	0.502514	1.98109	-2.10316	3.57349	-3.85725	-6.78854	-5.40119	-1.01965	-1.02053	-0.283834	3.81206	-1.16227	2.14467	-2.06095	3.78578	-3.85679	-6.7855	-2.96474	0.354115	-0.685515	-0.559878	4.07051	-0.946951	2.49834	-1.6389	4.19549	-4.06469	-6.62978	-2.79808	0.981047	-1.09528	-0.805496	3.27077	-0.94018	2.59527	-1.86864	3.42116	-3.90922	-6.90091	-1.89608	0.620697	-0.558149	-0.404754	4.38516	0.91186	1.91628	-2.01682	4.00686	-4.64091	-6.79824	-2.51862	-0.0996278	-0.602397	-0.757593	2.08945	-1.55111	0.638547	-2.05167	4.191	-4.45977	-6.54392	-3.02615	0.946233	-0.494306	-0.847847	2.13046	-1.22589	1.16727	-1.631	3.78738	-4.55358	-6.5022	-1.15131	-0.389546	-0.471055	-0.0594954	0.234985	-0.859493	0.537096	-2.38213	4.3315	-5.05421	-6.72673	-3.51974	-0.413803	-0.638672	0.102337	2.11715	-1.58273	2.88003	-2.44817	4.39963	-4.94793	-6.77199	-3.20309	-0.718791	-0.641452	-0.116088	2.38416	-2.20628	2.70406	-2.10912	4.18111	-5.34356	-6.84902	-3.8126	-1.07388	-0.588294	0.11203	1.84338	-2.58051	2.27679	-1.024774e+02	-5.369848e+02	-6.394622e+02
67350	0.407384	1.03623	0.974872	0.75508	0.727451	0.436172	0.0100806	0.960961	0.843966	0.84784	0.0104422	-2.10333	-6.67994	4.12833	-4.3157	-2.80757	-0.97482	-0.815111	-0.417258	3.16982	-1.15968	1.21592	0.0591479	0.0428701	0.0488206	0.122775	0.407723	0.54709	0.221843	0.0966981	1.94362	1.15502	1.03822	-1.79745	3.682	-3.63837	-6.86255	-3.90893	-1.41827	-1.03304	-0.555638	4.29596	-1.78053	2.17317	-1.59746	3.53861	-3.70757	-6.65462	-3.55557	-0.744631	-1.38522	-0.841261	3.23077	0.794943	2.50968	-2.10316	3.57349	-3.85725	-6.78854	-5.40119	-1.01965	-1.02053	-0.283834	3.81206	-1.16227	2.14467	-2.00203	3.90936	-4.58385	-6.5491	-3.22085	0.957278	-0.527226	-0.894405	3.50531	-0.713552	1.00899	-1.84932	4.06398	-4.72615	-6.67422	-2.66454	0.798548	-0.520814	-0.659805	3.1826	-1.03887	2.37955	-1.7399	3.96303	-4.64476	-6.46502	-2.76169	0.798931	-0.625723	-0.923409	3.08577	-0.295715	0.561369	-2.26331	4.02742	-4.03984	-6.84448	-2.1112	-0.0432605	-1.1056	-0.256723	1.88176	-1.99183	0.249104	-2.72449	4.15475	-4.30829	-6.85117	-2.65677	0.956823	-1.0863	-0.393164	1.8079	-1.18756	0.128793	-2.2027	3.8935	-3.35562	-6.631	-1.07799	-0.301323	-1.28948	-0.0171633	-0.0618929	-0.799248	0.375552	-2.36648	4.07917	-4.95962	-6.7808	-3.24953	-0.966196	-1.28287	-0.459702	1.62081	-1.96071	2.29632	-2.11843	4.30249	-4.45521	-6.40921	-3.50363	-0.418746	-0.974544	-0.267539	2.39522	-1.84798	3.4252	-2.10912	4.181	-5.34346	-6.84902	-3.81259	-1.07388	-0.588317	0.11203	1.84338	-2.58051	2.27679	-1.045784e+02	-5.347416e+02	-6.393200e+02
67400	0.497075	1.01583	1.06715	0.72271	0.682892	0.406401	0.0106181	0.717083	0.946049	0.993552	0.0101409	-2.62331	-6.63326	3.9314	-4.71295	-2.90059	-0.111809	-0.615607	-0.0852886	3.70142	-0.521355	4.08573	0.171891	0.0821575	0.0356325	0.331724	0.43989	0.569414	0.118713	0.112549	0.875819	1.4456	3.07482	-2.63078	3.90481	-3.88303	-6.86737	-3.55344	-0.967782	-0.843842	-0.591181	3.72328	-0.689534	4.53314	-2.40789	3.97711	-3.51765	-6.7021	-3.37567	-0.51943	-1.00523	-1.39854	3.22052	0.511014	2.88562	-2.10316	3.57349	-3.85725	-6.78854	-5.40119	-1.01965	-1.02053	-0.283834	3.81206	-1.16227	2.14467	-3.04615	3.88236	-5.211	-6.7166	-2.93794	0.532503	-0.6985	-0.434084	3.02564	-0.354008	2.13159	-3.12978	4.17495	-4.80211	-6.58808	-2.7113	0.407559	-0.757406	-0.431183	3.65018	-0.28685	2.32477	-3.27758	3.81358	-5.00665	-6.90727	-2.7837	1.18701	-0.22188	-0.301703	2.99677	-1.22138	2.2656	-2.49841	3.6796	-5.01939	-6.45334	-2.15943	0.510449	-1.15676	-0.0878008	1.62083	-2.071	1.09163	-2.36503	3.8515	-4.76211	-6.72549	-2.74966	0.939385	-0.837298	0.105777	1.76937	-1.26062	0.130274	-3.38874	3.8716	-5.30823	-6.24371	-1.27546	0.353884	-0.940511	-0.0574546	-0.191263	-1.35134	0.687105	-2.49948	4.02895	-4.96175	-6.72988	-4.2638	-0.909459	-0.590997	-0.206978	1.84738	-1.80845	2.26267	-2.46196	3.88856	-4.28415	-6.61464	-3.38063	-0.00365901	0.0190098	-0.121798	2.37007	-2.34195	2.93003	-2.10911	4.18097	-5.34311	-6.84902	-3.81259	-1.07388	-0.588322	0.11203	1.84338	-2.58051	2.27679	-1.163911e+02	-5.334486e+02	-6.498398e+02
67450	0.483799	0.950666	1.02034	0.89643	0.688552	0.348352	0.0183838	1.13414	0.713965	0.839908	0.0100292	-2.65495	-6.66976	3.86951	-4.68776	-3.50682	0.19189	-0.904007	-0.329553	2.95664	-1.7267	2.11058	0.5085	0.0828444	0.0638884	0.137688	0.386688	0.674888	0.0682871	0.142239	1.74385	1.03387	2.3869	-2.42364	3.66472	-4.3739	-6.76748	-3.93703	-0.0198616	-0.97855	-0.614831	3.50138	-1.65752	2.11759	-2.12811	3.63576	-4.7999	-6.87375	-3.33614	-0.299182	-0.588369	-1.10368	3.63325	0.355237	2.73793	-2.10316	3.57349	-3.85725	-6.78854	-5.40119	-1.01965	-1.02053	-0.283834	3.81206	-1.16227	2.14467	-3.17852	3.98109	-4.81138	-6.58739	-2.77203	0.948223	-0.70528	-0.394868	3.16244	0.336439	3.74278	-4.22307	4.14175	-5.39605	-6.17493	-2.95934	0.541109	-0.7445	-0.461656	3.52778	-0.312706	2.38777	-2.95952	4.19555	-4.68937	-6.4352	-1.64987	1.82078	-0.45448	-0.0402102	2.60233	-0.854484	1.70123	-3.49227	3.74715	-4.67887	-6.14507	-2.2021	0.073671	-1.11718	-0.0999987	1.1461	-1.17625	1.52047	-2.52444	3.88807	-5.12323	-6.46971	-2.64991	1.33649	-0.572105	0.218062	1.54924	-1.44445	0.805435	-4.43754	3.74241	-4.60966	-5.99105	-1.58322	0.0901593	-0.840953	0.291747	0.0561987	-1.01878	0.453149	-2.70786	4.27001	-4.50952	-6.89112	-3.3542	-0.548004	-0.712922	-0.253224	1.83217	-2.38472	1.80153	-2.19999	4.21081	-4.26578	-6.67694	-3.34507	-0.316523	-0.39507	0.0124662	 2.24	-2.20849	1.98506	-2.10912	4.18101	-5.34324	-6.84902	-3.81259	-1.07388	-0.588325	0.11203	1.84338	-2.58051	2.27679	-1.205326e+02	-5.440210e+02	-6.645536e+02
67500	0.462038	0.948183	0.953698	0.758527	0.651794	0.345329	0.0113482	0.943013	0.785311	0.939592	0.0100034	-2.20308	-6.42521	4.15889	-5.02286	-3.10228	0.29611	-0.749631	-0.0184397	3.76701	-0.0352796	3.38838	0.0519013	0.0711301	0.0642307	0.297359	0.430379	0.496053	0.139605	0.104412	2.92097	1.77938	3.55808	-2.00787	3.73092	-4.34482	-6.74217	-4.20504	0.0971519	-0.936398	-0.241148	3.8303	-0.538623	2.6155	-2.10539	3.96467	-4.22195	-6.60736	-3.36105	0.122641	-0.296084	-0.941799	3.63298	0.333551	2.78742	-2.10316	3.57349	-3.85725	-6.78854	-5.40119	-1.01965	-1.02053	-0.283834	3.81206	-1.16227	2.14467	-1.92467	3.87728	-5.22026	-6.22818	-2.69061	0.136025	-0.848033	0.0259187	3.71086	-0.550843	2.30198	-2.40135	4.22075	-4.86232	-6.3913	-2.97062	0.373772	-0.527985	-0.273493	4.18005	-0.296632	2.40443	-2.01642	3.90001	-5.6732	-6.35272	-2.57734	0.60395	-0.424826	0.309684	2.44288	-0.756718	1.17538	-2.40428	4.02456	-5.20834	-6.54486	-3.09337	1.14429	-0.529242	-0.636628	1.01106	0.391955	1.78822	-2.1636	3.81437	-6.34422	-6.5373	-2.48886	1.79837	0.173035	-0.542718	1.8441	-1.68964	2.26647	-2.55142	4.05556	-4.53999	-6.34069	-2.27181	1.20918	-0.696754	-0.447731	0.608892	-1.84693	0.97965	-2.20211	4.18007	-5.63315	-6.73401	-3.50011	-0.742591	-0.596687	-0.0808276	1.54181	-2.11304	4.5989	-2.39655	4.02519	-5.78636	-6.74507	-3.39774	-0.455347	-0.345773	-0.48112	2.43349	-2.05376	2.38676	-2.10911	4.18086	-5.34263	-6.84902	-3.81259	-1.07388	-0.588417	0.112031	1.84338	-2.58051	2.27679	-1.145849e+02	-5.410414e+02	-6.556263e+02
67550	0.462135	1.01318	0.979353	0.740186	0.784936	0.330545	0.0116186	0.880184	0.864764	0.940635	0.0106242	-2.43833	-6.21144	4.1089	-4.50698	-3.27193	0.214945	-0.703315	0.00620062	2.03125	-2.19497	2.76306	0.1257	0.361076	0.0737425	0.166675	0.335498	0.350993	0.124447	0.109952	1.40876	1.18542	0.600309	-2.56704	4.03784	-4.15574	-6.13625	-3.9969	-0.0420118	-0.579222	-0.20774	3.12598	-1.05088	2.10841	-2.83574	4.09035	-4.23214	-6.60104	-3.06945	0.400401	-0.859587	-0.653694	3.0769	0.297276	2.66484	-2.10316	3.57349	-3.85725	-6.78854	-5.40119	-1.01965	-1.02053	-0.283833	3.81206	-1.16227	2.14467	-2.84873	4.2776	-4.9709	-6.60837	-2.55813	-0.11544	-0.401052	-0.440628	3.50116	-0.850905	2.15826	-3.37126	4.23242	-5.39892	-6.27695	-2.77684	0.381273	-0.460672	-0.557822	3.67811	-0.376346	2.49763	-3.51958	3.90265	-4.48462	-6.53183	-2.24895	-0.43352	-0.281486	-1.09779	2.62259	-0.249847	2.01736	-2.62352	4.49054	-4.84102	-6.1397	-2.85822	0.77587	-0.463905	-0.421372	1.72991	-1.46484	1.92947	-2.30031	4.3693	-4.34131	-6.39299	-2.43954	1.93402	0.0890756	-0.38185	1.61475	-1.82489	1.91225	-2.64417	4.00508	-5.0024	-6.28258	-2.16467	0.320868	-0.857888	-0.333692	0.603192	-1.06649	1.0334	-2.3992	3.9806	-4.9357	-6.52079	-3.31917	0.507692	-0.721208	-0.359575	1.74351	-2.56652	2.43378	-2.35716	4.16028	-4.87219	-6.39254	-3.39088	0.955446	-0.381296	-0.718889	2.28896	-1.74198	1.35996	-2.10911	4.18112	-5.34304	-6.84902	-3.81259	-1.07388	-0.588439	0.112031	1.84338	-2.58051	2.27679	-1.157546e+02	-5.420300e+02	-6.577846e+02
