iter	M_lnPC_duod(1)	M_lnFu_duod(1)	M_lnFu_colon(1)	M_lnV_central(1)	M_lnVmax_vitro(1)	M_lnKm_vitro(1)	M_lnKc2p(1)	V_lnPC_duod(1)	V_lnFu_duod(1)	V_lnFu_colon(1)	V_lnV_central(1)	V_lnVmax_vitro(1)	V_lnKm_vitro(1)	V_lnKc2p(1)	Ve_lnC_central(1)	lnPC_duod(1.1)	lnFu_duod(1.1)	lnFu_colon(1.1)	lnV_central(1.1)	lnVmax_vitro(1.1)	lnKm_vitro(1.1)	lnKc2p(1.1)	lnPC_duod(1.1.1)	lnFu_duod(1.1.1)	lnFu_colon(1.1.1)	lnV_central(1.1.1)	lnVmax_vitro(1.1.1)	lnKm_vitro(1.1.1)	lnKc2p(1.1.1)	lnPC_duod(1.1.2)	lnFu_duod(1.1.2)	lnFu_colon(1.1.2)	lnV_central(1.1.2)	lnVmax_vitro(1.1.2)	lnKm_vitro(1.1.2)	lnKc2p(1.1.2)	lnPC_duod(1.1.3)	lnFu_duod(1.1.3)	lnFu_colon(1.1.3)	lnV_central(1.1.3)	lnVmax_vitro(1.1.3)	lnKm_vitro(1.1.3)	lnKc2p(1.1.3)	lnPC_duod(1.1.4)	lnFu_duod(1.1.4)	lnFu_colon(1.1.4)	lnV_central(1.1.4)	lnVmax_vitro(1.1.4)	lnKm_vitro(1.1.4)	lnKc2p(1.1.4)	lnPC_duod(1.1.5)	lnFu_duod(1.1.5)	lnFu_colon(1.1.5)	lnV_central(1.1.5)	lnVmax_vitro(1.1.5)	lnKm_vitro(1.1.5)	lnKc2p(1.1.5)	lnPC_duod(1.1.6)	lnFu_duod(1.1.6)	lnFu_colon(1.1.6)	lnV_central(1.1.6)	lnVmax_vitro(1.1.6)	lnKm_vitro(1.1.6)	lnKc2p(1.1.6)	lnPC_duod(1.2)	lnFu_duod(1.2)	lnFu_colon(1.2)	lnV_central(1.2)	lnVmax_vitro(1.2)	lnKm_vitro(1.2)	lnKc2p(1.2)	lnPC_duod(1.2.1)	lnFu_duod(1.2.1)	lnFu_colon(1.2.1)	lnV_central(1.2.1)	lnVmax_vitro(1.2.1)	lnKm_vitro(1.2.1)	lnKc2p(1.2.1)	lnPC_duod(1.2.2)	lnFu_duod(1.2.2)	lnFu_colon(1.2.2)	lnV_central(1.2.2)	lnVmax_vitro(1.2.2)	lnKm_vitro(1.2.2)	lnKc2p(1.2.2)	lnPC_duod(1.2.3)	lnFu_duod(1.2.3)	lnFu_colon(1.2.3)	lnV_central(1.2.3)	lnVmax_vitro(1.2.3)	lnKm_vitro(1.2.3)	lnKc2p(1.2.3)	lnPC_duod(1.2.4)	lnFu_duod(1.2.4)	lnFu_colon(1.2.4)	lnV_central(1.2.4)	lnVmax_vitro(1.2.4)	lnKm_vitro(1.2.4)	lnKc2p(1.2.4)	lnPC_duod(1.2.5)	lnFu_duod(1.2.5)	lnFu_colon(1.2.5)	lnV_central(1.2.5)	lnVmax_vitro(1.2.5)	lnKm_vitro(1.2.5)	lnKc2p(1.2.5)	lnPC_duod(1.2.6)	lnFu_duod(1.2.6)	lnFu_colon(1.2.6)	lnV_central(1.2.6)	lnVmax_vitro(1.2.6)	lnKm_vitro(1.2.6)	lnKc2p(1.2.6)	LnPrior	LnData	LnPosterior
90300	2.15304	-4.42122	-6.48207	-0.897634	1.67281	6.50651	-0.22035	0.225586	0.0744684	0.198235	0.198468	0.0988044	0.167081	0.21955	0.499953	2.09872	-4.06016	-6.59026	-1.33211	1.55476	6.33925	0.497968	1.79261	-4.21788	-6.82424	-1.17573	1.79277	5.92558	0.506598	2.253	-4.30689	-6.33706	-1.41044	1.71138	5.87751	0.445872	1.05308	-4.15871	-6.72317	-0.980627	1.94107	6.51835	0.812271	1.55136	-4.00781	-6.76932	-1.64011	1.58645	5.58445	0.760138	1.45132	-3.85996	-6.34193	-0.936827	1.31335	6.1313	0.598371	1.97919	-4.33757	-6.66222	-1.06403	1.90621	6.58358	0.203267	1.35854	-4.59229	-6.69735	-0.472113	2.2489	6.07865	0.40571	0.983507	-4.60947	-6.54524	-0.336322	1.90732	6.38357	0.731087	1.37533	-4.58105	-6.51035	-0.139533	1.73873	6.13272	0.234006	1.51111	-4.66173	-5.84955	-0.977227	2.03663	5.40684	-0.0607367	1.07774	-4.61081	-6.84438	-0.747062	2.28332	5.8044	0.0147978	1.60167	-4.50126	-6.43449	-0.143023	2.19278	6.37635	0.068833	1.65645	-4.56407	-6.37086	-0.665858	2.28366	5.79118	-0.0367604	-1.551261e+01	-1.082747e+04	-1.084298e+04
90400	0.585248	-3.8712	-6.44649	-0.52044	0.80851	6.4954	0.949412	0.0897861	0.290062	0.0878634	0.359561	0.133159	0.168567	0.181942	0.499921	1.35598	-4.1995	-6.08303	-1.19774	1.30583	6.33649	0.995074	1.14616	-4.15359	-6.43373	-0.76409	1.61238	6.48829	0.249714	1.42208	-4.38808	-6.37341	-0.810216	1.66666	6.42836	0.513645	1.41743	-4.19428	-6.24165	-0.459848	1.62662	6.13692	0.840869	1.13094	-3.90941	-6.22063	-1.27537	1.7236	6.13205	0.803196	0.902389	-4.71591	-6.15811	-1.56743	1.4364	6.01483	1.45215	1.29111	-4.16035	-6.74025	-0.305187	1.15337	6.38063	1.18032	0.713424	-3.72009	-6.26193	-0.374465	0.853297	6.376	1.367	0.259078	-4.29388	-6.39235	-0.705603	0.998912	6.01799	0.947877	0.746544	-3.6055	-6.20207	-0.488156	1.13542	5.92314	1.10783	0.659919	-3.84955	-6.70166	-0.00949546	0.753772	6.55409	1.39007	0.61465	-4.12576	-6.73737	-1.4592	0.532588	6.40608	1.27141	0.981597	-3.79888	-6.1468	-1.01808	0.675828	6.10402	1.56671	0.0703613	-3.25365	-6.66364	-0.21015	1.43958	6.17006	1.03138	-2.978605e+01	-1.082815e+04	-1.085793e+04
90500	1.18109	-5.03249	-5.56184	-1.62473	0.240761	6.49179	1.11299	0.310507	0.166239	0.585016	0.193857	0.0891883	0.0346251	0.0810442	0.49999	2.1925	-4.65709	-5.73268	-2.09255	0.26194	6.50495	0.823808	1.92546	-4.59172	-5.64529	-2.06855	-0.0387794	6.58868	0.774594	1.88468	-4.75388	-4.47095	-1.66284	0.465143	6.49939	0.743148	1.95191	-4.25128	-6.85331	-2.23751	0.770171	6.43861	1.05404	1.53769	-4.33326	-5.67128	-1.82465	0.382471	6.35897	0.392187	2.2887	-5.13254	-6.81921	-1.98538	0.609827	6.48357	0.95641	1.59429	-4.43619	-6.11938	-2.14599	0.854354	6.38427	1.09482	0.612563	-4.8058	-5.4018	-2.17441	0.290109	6.50586	1.13277	0.786562	-4.51914	-4.94825	-0.919371	0.158712	6.57152	1.28165	0.308787	-5.40767	-6.0698	-2.11957	0.464243	6.55649	1.14082	0.547977	-5.163	-6.27319	-2.18449	0.630714	6.34907	1.24967	1.5638	-4.63342	-4.69085	-2.0979	-0.0550631	6.50686	1.36183	0.354052	-5.08476	-6.14753	-1.84039	-0.333145	6.49775	0.604218	0.873766	-5.12595	-5.65261	-2.25416	0.0520901	6.5445	1.2567	-2.422589e+01	-1.082667e+04	-1.085090e+04
90600	2.24198	-5.02942	-5.82501	-1.30386	0.390559	5.60932	1.47191	0.195953	0.128281	0.0833089	0.305729	0.458009	0.268977	0.235777	0.499972	2.10474	-5.42286	-6.08217	-1.47512	1.33632	5.97555	0.582511	1.94602	-5.54846	-5.98259	-1.1718	1.79064	6.58376	0.467287	1.87725	-5.59746	-6.01775	-1.96001	1.34418	6.49291	0.831114	2.08451	-5.11393	-6.07257	-2.29047	1.12925	5.37623	1.37483	2.06049	-5.15629	-5.81909	-0.89163	0.430743	6.03654	1.20211	1.84034	-5.13197	-6.02095	-1.78382	1.51385	6.17283	0.407086	1.88484	-5.41863	-6.14401	-1.60528	2.01898	6.13005	0.362223	1.58613	-4.8232	-5.92068	-1.6309	1.2355	6.42785	0.65155	1.56239	-4.30651	-5.55577	-1.87352	0.953539	6.47212	0.561215	1.55807	-4.36766	-6.13402	-0.74896	0.955828	5.33414	1.08192	1.22269	-4.47058	-5.76399	-1.97836	1.68764	6.29702	0.851025	2.0261	-4.55154	-6.14036	-1.09101	1.77032	5.81848	0.318045	2.22539	-4.64661	-6.01134	-1.79905	-0.185271	6.48207	0.69959	1.16997	-4.81244	-5.93536	-1.92922	1.57327	6.16484	0.425175	-4.030178e+01	-1.082707e+04	-1.086737e+04
90700	1.90627	-4.19682	-6.57566	-0.501077	1.6817	6.27027	0.663484	0.104379	0.664725	0.574405	0.0617787	0.137707	0.113699	0.25356	0.499936	1.80938	-5.18814	-6.28339	-0.74172	1.6245	5.49919	0.638836	1.86638	-4.7945	-6.20604	-0.71004	1.56932	5.59332	-0.565192	2.08528	-5.0358	-6.47561	-0.729	1.5356	5.64211	1.39518	1.73772	-5.53348	-6.20534	-1.06095	1.30233	5.44607	0.206425	1.80666	-4.28745	-6.11172	-0.401124	1.5347	5.59903	-0.188642	2.0025	-5.18858	-5.62629	-0.941099	1.12067	5.6734	0.746497	1.75401	-4.92694	-6.74892	-0.391557	1.72887	5.71114	0.848123	1.8256	-3.91381	-6.19205	-0.62128	2.03771	6.40629	-0.12659	2.0016	-3.36405	-6.8206	-1.14295	1.52609	6.33663	0.206736	1.56894	-4.74789	-6.65109	-0.969651	1.93828	6.17975	0.387686	1.42754	-5.57348	-5.94075	-0.365204	2.11143	5.88844	0.367181	1.6182	-3.61262	-6.33427	-0.808635	2.19769	6.1821	0.194721	1.85682	-4.51683	-5.61065	-0.57172	2.14531	5.89867	-0.676526	2.06098	-4.88861	-6.65038	-0.308186	2.28165	6.3335	0.288095	-3.890723e+01	-1.082783e+04	-1.086674e+04
90800	1.88041	-3.20953	-6.65325	-0.589363	2.01963	5.9444	0.132004	0.651382	0.0711494	0.107677	0.102495	0.183292	0.0592131	0.147607	0.499971	0.941518	-3.41202	-6.00376	-0.938249	1.59201	6.08905	0.258259	0.673803	-3.44092	-5.7338	-0.325439	1.9605	6.36449	0.153153	0.752784	-3.49047	-6.20926	-0.573939	1.32279	6.32456	0.324554	2.02478	-3.09136	-5.95839	-0.245399	2.00004	6.42745	0.304669	1.14832	-3.67069	-6.04633	-0.404816	2.12955	5.98435	-0.0686567	0.25323	-3.26656	-6.02531	-0.913454	1.80526	5.84518	0.0822897	0.435275	-2.99313	-6.43186	-0.956634	1.59664	6.03392	0.797319	2.29339	-3.18788	-6.83698	-0.311921	1.74248	6.02009	0.26421	1.64837	-3.23089	-6.60889	-0.168144	1.81629	6.27019	0.0720274	1.05132	-3.10736	-6.85312	-0.329877	1.84997	5.97293	0.529305	1.41028	-3.16879	-6.65617	-0.36254	1.46099	5.71158	0.0230475	1.58764	-3.3914	-6.83984	-0.0601507	2.19731	6.50146	0.688737	2.17227	-3.38122	-6.56087	-0.602425	2.11522	6.16781	-0.0912381	1.48154	-3.44743	-6.55826	-0.562173	0.743299	5.83393	0.231407	-1.848220e+01	-1.082708e+04	-1.084556e+04
90900	0.0492727	-3.37285	-6.20837	-0.753352	1.39925	5.84855	1.41209	0.160396	0.0758403	0.0439518	0.057716	0.07557	0.0943676	0.168566	0.499961	0.761694	-3.35917	-5.94333	-0.219601	1.05165	5.69053	1.55663	0.253679	-3.25718	-6.10926	-0.451293	1.08176	6.53605	1.09993	0.942901	-3.41883	-6.06946	-0.0223315	1.10134	6.49838	1.25056	1.0019	-3.18081	-5.58501	-0.544073	0.248622	6.01715	1.21028	0.954606	-3.53803	-5.96653	-0.124588	1.00228	6.32123	1.24329	0.837521	-3.0706	-5.96227	-0.410194	1.03981	5.38037	1.54963	1.605	-3.27665	-6.11739	-0.335099	1.10537	5.68631	0.877253	0.59409	-3.26353	-6.41774	-1.04562	1.55065	6.01331	1.09134	0.894754	-3.57716	-6.44795	-0.714557	1.97116	6.09833	1.08651	0.964744	-2.8272	-6.09767	-0.781256	1.22476	5.81634	0.901819	0.937661	-2.99229	-6.66214	-1.22642	1.10282	6.39462	1.30818	1.22297	-3.03719	-6.33308	-0.791778	1.51827	5.85055	1.28224	0.17738	-3.05554	-6.34687	-1.15513	1.73466	5.94441	1.20924	1.66796	-3.44144	-6.51845	-1.07566	1.31834	5.88735	0.26856	-1.685114e+01	-1.082730e+04	-1.084415e+04
91000	0.549465	-3.91281	-6.60677	-0.524621	1.52958	5.79146	-0.278672	0.20717	0.44337	0.152753	0.051844	0.0998652	0.11334	0.127659	0.499945	0.727015	-3.89933	-6.3925	-0.412977	1.06111	5.67144	-0.326453	0.509575	-4.26019	-6.0661	-0.363465	0.837503	6.00908	-0.460039	0.579198	-3.16294	-6.39904	-0.43436	0.796817	6.19051	-0.336987	0.515384	-4.21963	-5.40512	-0.720281	1.29454	5.33337	0.249561	0.666821	-3.72123	-6.31724	-0.23715	1.5206	5.56586	-0.413903	0.949153	-2.43984	-5.59543	-0.486703	0.840467	5.37198	-0.521523	0.572596	-4.24565	-6.55866	-0.386368	0.936623	6.31263	-0.520339	1.54668	-3.34996	-6.83981	-0.517913	1.03905	5.79938	-0.493717	2.29032	-2.50928	-6.66061	-0.264843	1.81374	5.40726	-0.0202265	2.04368	-3.9785	-6.86916	-0.692447	0.988882	5.6954	-0.522731	1.92537	-3.64267	-6.84966	-0.486971	1.42512	5.53164	-0.650933	1.56299	-2.43077	-6.55552	-0.316797	1.01329	5.52673	-0.0454859	1.53283	-4.3389	-6.16715	-0.0757308	1.22538	5.69346	-0.382873	2.24112	-2.9874	-6.43818	-0.721061	1.01561	5.64191	-0.639529	-2.853103e+01	-1.082764e+04	-1.085617e+04
91100	0.886324	-3.285	-5.70255	-0.765984	 2.06	5.74404	0.169853	0.215393	0.307328	0.229124	0.24824	0.131435	0.205644	0.0996314	0.499946	1.27547	-3.19722	-5.11051	-0.501492	1.40688	5.68314	0.0903012	0.596814	-3.17293	-4.46641	-0.0698441	1.44599	5.66144	-0.127857	1.24701	-3.34017	-5.33401	-0.061276	1.1681	6.02617	0.229588	0.713015	-2.89489	-4.67962	-1.19283	0.926092	5.65115	-0.130881	1.7571	-3.66493	-5.11017	-0.716539	0.896009	5.85426	0.600155	1.5714	-3.24636	-5.75763	-0.591911	0.698761	6.2393	-0.254592	1.19333	-3.39551	-4.43211	-0.398759	1.71158	5.80039	-0.301251	1.24341	-3.4632	-6.13922	-0.863428	1.87202	6.31571	-0.356523	1.49767	-3.39927	-6.14586	-0.973379	1.79805	6.67298	-0.67525	1.4418	-3.64863	-6.0765	-1.30258	2.21786	6.67844	-0.332344	0.416993	-3.05411	-5.02942	-0.991379	1.78671	6.54706	-0.229255	1.52807	-3.2682	-6.89668	-1.00392	1.96334	6.55585	-0.389696	1.16684	-3.36626	-5.38279	-1.66561	1.95926	6.28435	-0.48845	0.703793	-2.97205	-6.05899	-1.43127	1.55957	6.4167	-0.416899	-3.949011e+01	-1.082762e+04	-1.086711e+04
91200	0.46075	-3.29541	-5.78485	-1.16182	-0.612052	6.52572	1.14068	0.0702387	0.089068	0.398158	0.107698	0.18057	0.492448	0.505188	0.499915	0.360904	-2.99708	-5.75189	-1.00201	-1.01394	6.41617	-0.190044	0.164772	-3.41848	-5.38046	-1.22128	-0.751378	5.40671	-0.0484158	0.234579	-2.83908	-6.28862	-0.716414	-0.92328	6.61005	-0.28986	0.720056	-3.15719	-5.71617	-1.12454	-1.22462	5.76016	0.483409	0.0573006	-2.59717	-5.34714	-1.31718	-0.776719	6.57452	0.751632	0.332049	-2.7202	-4.72447	-1.11892	-1.73492	6.32447	0.630584	0.102819	-3.27329	-6.62642	-0.920853	-0.761676	6.66186	0.831625	0.396198	-3.28086	-5.79153	-0.857278	0.0177382	6.53719	0.891191	0.463495	-3.65015	-6.29221	-1.10923	0.441935	6.07936	0.224127	0.658087	-3.10658	-6.2997	-0.942977	-0.0103711	5.99611	0.185374	0.165999	-3.34654	-5.79428	-0.953082	-0.474342	6.57786	1.56712	0.584332	-3.14893	-5.7417	-0.759347	-0.0705821	6.2349	0.177219	0.525516	-3.78524	-5.54272	-0.223398	-0.0710709	6.67531	1.09464	0.227672	-3.2046	-6.47581	-0.402714	0.0222859	6.25579	0.602209	-3.504935e+01	-1.082829e+04	-1.086334e+04
91300	0.0187181	-4.24705	-6.88111	-0.29448	-0.480782	5.35459	0.951246	0.20928	0.267025	0.0903152	0.239422	0.140152	0.517026	0.253069	0.499978	0.121777	-4.02639	-6.72564	-0.0804393	-1.04603	5.60246	0.677441	0.918105	-5.21057	-6.46164	-0.53782	-1.12812	6.26374	0.378297	0.0291111	-4.28864	-6.43823	-0.746552	-1.14819	6.08183	0.700832	0.437055	-4.20191	-6.73916	-0.935284	-1.87637	5.54619	-0.131544	0.219187	-5.29111	-6.35592	-0.287746	-1.10757	6.23811	0.519576	0.260134	-3.60781	-6.84019	-0.458309	-0.974584	6.43443	0.715256	0.40017	-5.08321	-6.11929	-0.638368	-1.12703	5.35161	1.23144	0.449051	-3.85867	-6.60038	-0.330537	-0.0578919	5.40397	1.19385	0.135127	-3.36516	-6.30011	-1.20448	0.0848764	5.71752	0.835833	1.39153	-3.52116	-6.81233	-0.556304	0.725597	5.44179	0.601308	1.06402	-3.74924	-6.54201	-0.296366	-0.330122	6.46295	0.723271	0.506812	-3.31127	-6.75221	-0.96106	-0.190181	6.07089	1.24712	0.494714	-5.31392	-6.8385	-1.04776	0.0358069	6.31909	0.796111	0.0444822	-3.44774	-6.60244	-0.0713119	-0.0117175	5.71268	0.850445	-4.133479e+01	-1.082694e+04	-1.086828e+04
91400	0.722928	-3.80449	-6.29573	-0.565227	-2.13968	6.52684	0.724952	0.339212	0.184289	0.178051	0.105372	0.334348	0.0860164	0.262482	0.499938	0.236293	-4.28041	-6.72847	-0.419338	-2.16421	5.8633	0.458052	0.311061	-4.25276	-6.82649	-0.481713	-1.64591	5.89364	0.516778	0.758505	-3.93457	-6.19596	-0.953392	-2.04568	6.10052	0.79756	0.144056	-3.95485	-6.62035	-0.360228	-1.62665	5.38297	-0.0189153	0.394327	-4.71228	-6.33291	-0.178248	-1.91394	6.30328	-0.0824924	0.221165	-3.76375	-6.44654	-0.69496	-1.74333	5.90151	-0.200211	0.796339	-4.4164	-6.47857	-0.361019	-1.56701	6.30788	0.940377	1.0891	-4.44691	-6.37107	-0.608126	-1.92015	6.65224	1.19242	1.22547	-4.48595	-6.32959	-0.54621	-1.43841	6.27432	0.279639	0.904171	-4.31148	-6.35075	-0.902321	-0.81797	6.65567	0.671762	1.1194	-4.69329	-6.1749	-0.963477	-1.01192	6.38661	1.50138	1.5365	-3.95719	-6.29594	-0.815912	-1.62573	6.56949	1.36502	1.8143	-3.68282	-6.62253	-0.332395	-1.67709	6.57694	1.36181	0.748411	-4.7525	-6.27449	-0.194266	-1.6931	6.60936	1.19083	-2.559836e+01	-1.082779e+04	-1.085339e+04
91500	1.44322	-3.95138	-6.43051	-0.167838	-1.92276	6.49839	0.706237	0.103289	0.348733	0.0892517	0.120946	0.058844	0.481508	0.184654	0.499971	1.38045	-3.31475	-6.05916	-0.256888	-1.93044	6.65482	0.910378	0.404386	-3.02498	-5.81038	-0.352498	-1.8866	6.45488	1.40536	1.11454	-3.53225	-5.41991	-0.126083	-1.77408	6.44404	1.07641	1.31225	-2.27039	-6.5914	-0.141733	-1.98274	6.00006	-0.0866306	1.80642	-2.48628	-6.26463	-0.484385	-2.00055	5.86112	1.39146	0.931438	-3.68064	-6.45839	-0.120687	-2.25392	6.67038	1.01279	1.46344	-4.21877	-5.94953	-0.257048	-1.6106	5.66971	0.444255	0.940266	-4.05571	-6.26306	-0.0253978	-1.79328	6.43622	-0.452938	1.09673	-4.20454	-6.60541	-0.360647	-1.80831	6.10892	-0.16364	1.22546	-4.56479	-6.21392	-0.166662	-1.99972	6.03622	-0.463414	1.2099	-4.09567	-6.34706	-0.46147	-1.77507	5.9869	-0.395958	1.07907	-3.25166	-6.47094	-0.22201	-1.41833	6.44256	-0.185606	0.395966	-4.26548	-5.43379	-0.893448	-1.68628	5.76448	-0.579306	0.867025	-3.6912	-6.42265	-0.461069	-1.97017	6.30332	-0.446493	-3.159318e+01	-1.082708e+04	-1.085868e+04
91600	0.333667	-5.59964	-5.63151	-0.750833	-1.25557	5.86812	0.669296	0.0898949	0.744795	0.0974489	0.18241	0.128661	0.116984	0.637752	0.499966	1.09142	-4.86874	-5.5965	-1.41265	-1.69701	6.00835	0.716061	1.24533	-5.80344	-5.612	-1.73102	-1.31913	5.45676	1.59766	1.38245	-4.82596	-5.8047	-0.939806	-1.70298	6.22739	0.56469	0.917047	-5.66106	-5.70168	-1.05399	-1.60738	6.42664	-0.170436	1.42647	-4.28089	-5.20712	-0.713202	-2.27533	6.36991	0.162099	1.64074	-4.7392	-6.10437	-1.46114	-1.64548	5.62399	0.549828	0.98027	-4.50524	-5.80035	-1.12886	-1.93296	6.32489	0.43686	0.210495	-6.22111	-6.46752	-0.336178	-1.4498	6.2934	0.464759	0.470238	-5.45348	-6.71278	-0.0138146	-0.906188	6.10076	1.38768	0.258121	-6.38923	-6.37982	-0.319357	-2.09099	6.25328	1.45017	0.0114618	-6.62141	-6.26779	-0.629713	-1.57675	6.07432	0.135941	0.0577959	-4.91928	-6.03924	-0.601914	-0.841504	6.06948	-0.189407	0.359151	-6.01792	-6.42574	-0.985271	-1.48452	6.03019	-0.643547	0.516358	-6.32142	-6.62019	-0.37161	-1.67245	6.07596	0.843162	-4.746541e+01	-1.082720e+04	-1.087467e+04
91700	0.198178	-4.34	-5.74141	-2.04321	-0.474322	6.44502	0.370622	0.0826461	0.1903	0.111806	0.190916	0.700623	0.163423	0.0891981	0.499907	0.718522	-4.56398	-6.11362	-2.24013	0.119389	6.0809	0.921618	0.971365	-5.04864	-5.76197	-2.22544	0.175152	5.85149	0.895323	0.591498	-4.92428	-5.99447	-1.93415	1.37861	6.17263	0.882057	0.975099	-4.56609	-6.33329	-1.67497	0.915875	5.82192	0.774753	0.478148	-4.80917	-6.03621	-2.04728	-0.318189	5.86162	0.718638	0.895797	-4.25849	-6.23895	-2.11504	-0.940886	6.51668	1.04846	0.625789	-5.0281	-5.65772	-1.16962	-0.488645	6.5042	0.808262	0.243578	-4.61437	-5.90451	-1.44266	-0.490376	6.28504	0.169114	0.357493	-3.51206	-5.99528	-0.973955	0.248032	6.31035	-0.0540753	0.523132	-4.04467	-5.29964	-0.983887	0.389553	5.6091	0.356792	0.733377	-4.73663	-6.3081	-1.17793	0.0108012	6.57386	0.232494	0.0683107	-4.60077	-5.32295	-1.40246	-0.431457	6.51507	0.33708	0.311827	-4.71358	-5.85697	-1.2402	-0.805697	6.32028	-0.205545	0.115776	-4.55239	-6.00423	-1.70131	-0.981767	6.11355	0.444904	-3.187973e+01	-1.082846e+04	-1.086034e+04
91800	1.83253	-3.32931	-6.17464	-1.75551	-2.27034	5.93366	1.08066	0.288654	0.710568	0.15404	0.198872	0.342691	0.81839	0.100979	0.499986	1.26265	-5.02514	-5.82495	-1.73369	-1.37792	5.89962	0.862882	1.48929	-4.27362	-5.69989	-1.59726	-1.42064	6.38771	1.08461	1.15001	-3.9412	-6.25786	-1.88286	-1.34686	5.59762	1.06093	0.578693	-5.61321	-6.59195	-1.61956	-2.20363	5.38054	1.17807	1.49588	-5.5442	-5.62116	-2.09853	-0.541967	5.47464	1.28818	2.12459	-4.48014	-5.96488	-1.788	-1.89635	5.89359	0.811826	1.96818	-4.28424	-6.11082	-1.64023	-1.17364	6.31977	1.04879	1.45718	-3.15939	-5.72469	-1.62642	-2.19386	5.84684	0.98535	1.34246	-3.06304	-5.75047	-0.994621	-0.782205	6.09742	1.11443	1.44578	-3.75302	-5.88774	-2.00838	-1.38013	6.30938	0.87208	1.54564	-2.85728	-6.1096	-1.55624	-1.92123	5.87275	1.25523	1.41952	-3.65886	-5.52981	-1.33858	-1.57057	5.78942	0.632584	0.714514	-3.02998	-6.2155	-1.59235	-1.81845	6.01692	1.31344	1.23539	-3.37234	-6.10723	-1.68855	-2.2082	5.92419	0.754291	-5.245897e+01	-1.082676e+04	-1.087921e+04
91900	1.16451	-6.80941	-4.8558	-2.14891	-1.9373	6.38817	0.288467	0.081992	0.717928	0.101273	0.0932589	0.279223	0.480779	0.209883	0.499988	1.04849	-5.88487	-4.97509	-2.1957	-2.2753	6.3988	0.774512	0.982947	-5.10235	-5.32145	-1.6965	-2.05663	6.25457	-0.0175693	0.983681	-5.94896	-4.94237	-2.13336	-1.67551	6.63655	0.158425	0.794011	-3.51051	-5.70034	-2.05881	-2.06889	5.7908	1.00796	1.56591	-6.79885	-5.07194	-2.17229	-1.97021	5.7341	0.0372274	1.10699	-5.78294	-5.5346	-2.25332	-1.53376	6.31888	-0.0681886	1.11971	-5.2109	-4.89155	-2.2828	-2.27067	5.89646	0.345637	1.48306	-6.70526	-5.69084	-1.80346	-1.54161	5.87706	0.432108	1.67311	-5.98785	-5.61168	-1.82155	-1.16376	5.56439	0.0255017	1.92843	-6.59125	-5.52033	-1.92957	-1.8767	6.62805	-0.0353212	1.55745	-5.89634	-6.23763	-2.27392	-1.42952	5.86908	0.653133	1.07949	-6.19341	-5.50574	-1.65679	-1.63865	6.24317	0.935188	1.61725	-6.5426	-5.80683	-1.78606	-1.06679	6.43258	0.324352	1.58021	-6.22825	-5.20615	-0.920224	-2.10188	6.06119	-0.0239851	-4.289390e+01	-1.082672e+04	-1.086961e+04
92000	2.21082	-5.62239	-5.47312	-2.27773	-1.25469	5.45057	1.30986	0.119916	3.50249	0.784661	0.125994	0.213473	0.102607	0.38472	0.499952	1.74703	-4.08546	-5.82783	-2.215	-1.73752	5.5276	1.1367	1.597	-6.07578	-5.31273	-1.57775	-1.38991	5.50442	0.00479209	1.81322	-2.72687	-6.34905	-1.80605	-1.82788	5.44344	0.590489	1.83003	-5.14578	-4.87572	-1.82016	-1.5106	5.8508	0.999929	1.63898	-2.89318	-6.57814	-2.0318	-2.13829	5.29114	1.01314	2.26757	-2.09221	-4.01922	-1.92165	-1.20798	6.04452	0.730033	2.16769	-6.77765	-4.99297	-2.28906	-1.6518	5.808	-0.0986352	1.92289	-5.60813	-6.25448	-2.04218	-1.77345	5.8201	0.823998	1.81369	-5.16595	-6.40089	-1.62745	-2.12861	5.72497	-0.0142232	1.39888	-5.39755	-6.53624	-2.23641	-1.06964	5.96424	0.82027	2.16837	-5.78976	-6.37171	-2.01117	-1.5981	6.438	1.45776	1.57664	-6.06727	-5.85417	-2.042	-1.61986	5.71589	0.403608	1.68326	-3.57594	-4.01906	-2.0497	-1.18271	5.79338	-0.38303	1.7875	-6.39198	-6.50436	-1.9008	-1.45907	5.87029	0.853015	-6.519418e+01	-1.082749e+04	-1.089269e+04
