iter	M_lnPC_stom(1)	M_lnPC_jeju(1)	M_lnPC_colon(1)	M_lnFu_jeju(1)	M_lnV_central(1)	M_lnVmax_vitro(1)	M_lnKm_vitro(1)	M_lnKmet(1)	M_lnKc2p(1)	M_lnKp2c(1)	V_lnPC_stom(1)	V_lnPC_jeju(1)	V_lnPC_colon(1)	V_lnFu_jeju(1)	V_lnV_central(1)	V_lnVmax_vitro(1)	V_lnKm_vitro(1)	V_lnKmet(1)	V_lnKc2p(1)	V_lnKp2c(1)	Ve_lnC_central(1)	lnPC_stom(1.1)	lnPC_jeju(1.1)	lnPC_colon(1.1)	lnFu_jeju(1.1)	lnV_central(1.1)	lnVmax_vitro(1.1)	lnKm_vitro(1.1)	lnKmet(1.1)	lnKc2p(1.1)	lnKp2c(1.1)	lnPC_stom(1.1.1)	lnPC_jeju(1.1.1)	lnPC_colon(1.1.1)	lnFu_jeju(1.1.1)	lnV_central(1.1.1)	lnVmax_vitro(1.1.1)	lnKm_vitro(1.1.1)	lnKmet(1.1.1)	lnKc2p(1.1.1)	lnKp2c(1.1.1)	lnPC_stom(1.1.2)	lnPC_jeju(1.1.2)	lnPC_colon(1.1.2)	lnFu_jeju(1.1.2)	lnV_central(1.1.2)	lnVmax_vitro(1.1.2)	lnKm_vitro(1.1.2)	lnKmet(1.1.2)	lnKc2p(1.1.2)	lnKp2c(1.1.2)	lnPC_stom(1.1.3)	lnPC_jeju(1.1.3)	lnPC_colon(1.1.3)	lnFu_jeju(1.1.3)	lnV_central(1.1.3)	lnVmax_vitro(1.1.3)	lnKm_vitro(1.1.3)	lnKmet(1.1.3)	lnKc2p(1.1.3)	lnKp2c(1.1.3)	lnPC_stom(1.1.4)	lnPC_jeju(1.1.4)	lnPC_colon(1.1.4)	lnFu_jeju(1.1.4)	lnV_central(1.1.4)	lnVmax_vitro(1.1.4)	lnKm_vitro(1.1.4)	lnKmet(1.1.4)	lnKc2p(1.1.4)	lnKp2c(1.1.4)	lnPC_stom(1.1.5)	lnPC_jeju(1.1.5)	lnPC_colon(1.1.5)	lnFu_jeju(1.1.5)	lnV_central(1.1.5)	lnVmax_vitro(1.1.5)	lnKm_vitro(1.1.5)	lnKmet(1.1.5)	lnKc2p(1.1.5)	lnKp2c(1.1.5)	lnPC_stom(1.1.6)	lnPC_jeju(1.1.6)	lnPC_colon(1.1.6)	lnFu_jeju(1.1.6)	lnV_central(1.1.6)	lnVmax_vitro(1.1.6)	lnKm_vitro(1.1.6)	lnKmet(1.1.6)	lnKc2p(1.1.6)	lnKp2c(1.1.6)	lnPC_stom(1.1.7)	lnPC_jeju(1.1.7)	lnPC_colon(1.1.7)	lnFu_jeju(1.1.7)	lnV_central(1.1.7)	lnVmax_vitro(1.1.7)	lnKm_vitro(1.1.7)	lnKmet(1.1.7)	lnKc2p(1.1.7)	lnKp2c(1.1.7)	lnPC_stom(1.1.8)	lnPC_jeju(1.1.8)	lnPC_colon(1.1.8)	lnFu_jeju(1.1.8)	lnV_central(1.1.8)	lnVmax_vitro(1.1.8)	lnKm_vitro(1.1.8)	lnKmet(1.1.8)	lnKc2p(1.1.8)	lnKp2c(1.1.8)	lnPC_stom(1.1.9)	lnPC_jeju(1.1.9)	lnPC_colon(1.1.9)	lnFu_jeju(1.1.9)	lnV_central(1.1.9)	lnVmax_vitro(1.1.9)	lnKm_vitro(1.1.9)	lnKmet(1.1.9)	lnKc2p(1.1.9)	lnKp2c(1.1.9)	lnPC_stom(1.1.10)	lnPC_jeju(1.1.10)	lnPC_colon(1.1.10)	lnFu_jeju(1.1.10)	lnV_central(1.1.10)	lnVmax_vitro(1.1.10)	lnKm_vitro(1.1.10)	lnKmet(1.1.10)	lnKc2p(1.1.10)	lnKp2c(1.1.10)	lnPC_stom(1.1.11)	lnPC_jeju(1.1.11)	lnPC_colon(1.1.11)	lnFu_jeju(1.1.11)	lnV_central(1.1.11)	lnVmax_vitro(1.1.11)	lnKm_vitro(1.1.11)	lnKmet(1.1.11)	lnKc2p(1.1.11)	lnKp2c(1.1.11)	lnPC_stom(1.1.12)	lnPC_jeju(1.1.12)	lnPC_colon(1.1.12)	lnFu_jeju(1.1.12)	lnV_central(1.1.12)	lnVmax_vitro(1.1.12)	lnKm_vitro(1.1.12)	lnKmet(1.1.12)	lnKc2p(1.1.12)	lnKp2c(1.1.12)	LnPrior	LnData	LnPosterior
80700	-0.879479	-1.89639	-1.69894	-0.350165	1.45624	-0.203619	4.83151	-3.84239	2.24449	0.690996	0.188778	0.124726	0.277831	0.16298	0.321811	0.0323093	0.131959	0.19761	0.0559098	0.832945	0.0226011	-0.685151	-2.15672	-2.1679	-0.596623	0.938106	-0.590004	4.97019	-3.38698	2.21555	1.58944	-1.56241	-2.17331	-1.78174	-0.634767	1.05569	-0.545319	4.88142	-3.37252	2.0442	1.29654	-1.00775	-1.58375	-1.62955	-1.3845	2.17582	-0.355792	5.01635	-3.44774	1.9378	2.25767	-1.53277	-1.51727	-1.92174	-0.87243	0.481357	-0.432165	4.64149	-3.50897	2.07943	0.145678	-0.357626	-2.11085	-1.29875	-0.369295	1.83082	-0.812951	4.80915	-3.68255	1.92287	2.28538	-0.107427	-1.91422	-1.1884	-0.0487141	1.01221	-0.462079	5.33948	-3.1354	2.22333	1.38537	-1.10936	-2.15905	-2.29586	-0.0207169	0.391146	-0.591758	5.00802	-3.19183	2.18338	0.61159	-1.60064	-1.74573	-1.52817	-0.640564	1.81096	-0.826821	4.7491	-3.08792	1.90379	1.80996	-0.831379	-1.99635	-1.52358	-0.886906	1.34474	-0.609814	4.63372	-3.29643	2.11765	1.70977	-0.108729	-1.55914	-1.80575	-0.418844	1.8241	-0.699067	4.86875	-3.88388	2.12578	1.92518	-1.06268	-1.66547	-2.12433	-0.056191	2.23399	-0.66117	5.67621	-2.84581	2.2093	2.13991	-0.234702	-1.62994	-1.97978	-0.761669	1.07168	-0.610508	4.71873	-3.03064	2.1986	0.965895	-1.20706	-2.0235	-2.14698	-1.03601	0.109639	-0.045534	4.69206	-3.99175	2.26168	0.187779	-5.139933e+01	5.431927e+01	2.919942e+00
80800	-0.802488	-2.21279	-1.46624	-0.271626	2.00104	-0.213218	4.84801	-3.90075	2.00636	1.74631	0.119159	0.0791326	0.215866	0.168723	0.598352	0.104748	0.102909	0.136886	0.0759765	0.749897	0.0222863	-0.658371	-2.29564	-1.3727	-0.757433	1.57684	-0.406561	4.80923	-3.81061	1.97883	2.00255	-0.698928	-1.85959	-0.709932	-0.852233	1.30506	-0.775274	4.94594	-3.6835	1.91602	0.771552	-1.33728	-2.24733	-1.42956	-1.04666	1.90501	-0.69853	4.7524	-2.98206	2.06091	1.98935	-0.559027	-1.62522	-1.56958	-0.670799	0.468551	-0.449704	4.87285	-3.97535	2.16097	0.299774	-0.399741	-1.86232	-1.08171	-0.80536	1.62154	-0.564749	4.75733	-3.99855	1.8926	2.02347	-0.761567	-1.89788	-1.05742	-0.667425	1.34414	-0.20091	5.14959	-3.25493	1.71677	1.17722	-0.609333	-2.03735	-1.9525	-0.0552636	0.646088	-0.757631	4.9327	-3.74078	1.9687	0.616281	-1.02589	-2.04526	-1.20449	-0.719884	1.9136	-0.640153	4.6915	-3.09529	1.10147	1.61074	-0.582086	-2.03208	-0.953828	-0.696217	1.55104	-0.251373	5.03804	-3.66205	1.71113	2.10753	0.00074516	-2.05849	-1.11726	-0.590255	1.98238	-0.187982	5.01263	-3.13671	1.85837	2.27581	-0.278438	-2.09305	-0.935827	-0.247388	1.66907	-0.731075	4.72165	-3.45945	2.09906	2.04366	-0.870591	-2.13927	-1.17304	-1.06184	1.00238	0.0761241	4.70932	-3.36608	2.14271	1.31981	-0.418999	-1.92776	-0.443619	-0.830388	-0.280154	-0.302615	4.73155	-3.543	2.27353	-0.115337	-3.763237e+01	5.062913e+01	1.299676e+01
80900	-1.61534	-2.21642	-1.83622	-0.755604	1.55428	-1.22449	4.74149	-3.30823	2.10346	1.69713	0.472911	0.279506	0.0783643	0.104724	0.525345	0.176996	0.21049	0.0328108	0.0873618	0.991244	0.0211756	-1.00744	-1.87632	-1.43118	-0.695195	1.04788	-0.586717	4.86388	-3.33861	1.9383	0.996126	-0.823025	-1.98206	-1.38662	-0.513953	0.848095	-0.643822	5.36155	-3.09657	2.22906	0.568471	-1.30597	-2.19397	-1.70439	-0.490376	1.63208	-0.597263	5.18955	-3.30251	2.26691	1.79385	-0.898163	-1.65926	-1.40265	-0.475484	0.158081	-0.296165	5.07012	-2.92573	2.15326	0.0795189	-0.971077	-2.11189	-1.42495	-0.57689	1.92452	-0.837875	4.65828	-3.23016	1.55135	2.28457	-0.592283	-2.00519	-1.5761	-0.66023	1.2148	-0.354717	4.77256	-3.08063	2.00229	1.4437	-1.63438	-1.61035	-1.46186	-0.805653	1.2277	-0.361098	5.03986	-3.56581	1.60166	0.563231	-1.34792	-2.16411	-1.26055	-0.767292	1.54044	-0.295487	4.70544	-3.26393	1.796	2.06167	-1.32517	-2.03129	-1.63097	-1.37438	1.52573	0.113381	4.80595	-3.34938	2.04238	1.84681	-1.92858	-1.633	-1.27583	-0.796993	1.90833	-0.411133	4.89859	-3.35654	1.76404	1.55218	-1.12401	-2.21789	-1.63013	-0.557952	2.16735	-0.614861	4.79792	-3.12288	1.79694	2.10275	-1.50342	-1.64397	-1.71948	-0.735887	1.14176	-0.420046	4.86091	-3.25331	2.20702	1.1209	-1.30684	-1.18632	-1.60002	-0.437162	0.292025	-0.773672	5.34875	-3.5647	2.12951	-0.200575	-4.657672e+01	5.711875e+01	1.054203e+01
81000	-2.16319	-1.50844	-1.63514	-0.75922	0.490944	-0.471024	4.61952	-3.33121	1.89923	1.82911	0.056853	0.0709273	0.0930428	0.0884481	0.885098	0.108964	0.0682723	0.182022	0.0527535	0.355676	0.0309768	-2.04409	-1.84741	-1.63546	-0.803405	1.55042	-0.771429	4.66022	-3.25155	2.007	1.48184	-1.5726	-2.20023	-1.42717	-0.806755	1.01027	-0.500525	4.88842	-3.38828	2.10835	0.861351	-2.22769	-1.96365	-1.76454	-0.842669	1.96102	-0.8676	4.66143	-3.98786	2.08199	2.27012	-2.04172	-1.48479	-1.79796	-0.563666	0.598175	-0.744828	4.69816	-3.50403	1.90207	0.140966	-1.65048	-1.91913	-1.88853	-0.613553	1.5654	-0.524417	4.84859	-3.72392	2.17543	1.86637	-1.95873	-1.95655	-1.55622	-0.712803	0.813073	-0.362952	4.65655	-2.63154	1.95823	0.857924	-2.26217	-1.4573	-2.0772	-1.03984	0.818968	-0.454136	4.78883	-3.49847	2.22299	0.629196	-1.83785	-2.02743	-1.92636	-0.602881	1.6223	-0.851188	4.65401	-2.9863	1.9885	1.71033	-1.95334	-1.74461	-1.86248	-1.26569	1.91119	-0.677445	4.61534	-3.01103	2.00427	1.91531	-2.06281	-1.6646	-2.12043	-0.433782	1.90161	-0.48934	5.0101	-2.9626	1.97936	1.87306	-2.02702	-2.0863	-1.54886	-0.443515	1.87382	-0.579783	4.73479	-3.61723	1.85553	1.71683	-1.97348	-1.91235	-1.82891	-0.655083	1.16469	-0.669766	4.62495	-2.86056	2.09897	1.12117	-1.8792	-1.80754	-1.71447	-0.665592	-0.0399327	-0.638652	4.71569	-3.16347	2.17132	-0.246156	-1.379423e+01	5.243903e+01	3.864479e+01
81100	-1.70602	-1.82728	-2.08793	-1.13642	1.36922	-0.979907	4.78984	-2.59045	2.26782	2.04034	0.0588239	0.136693	0.769887	0.104587	0.797004	0.216843	0.0492579	0.0490242	0.0606919	1.73441	0.0229252	-1.82185	-2.11145	-1.83278	-0.947256	1.39049	-0.38043	4.82819	-2.60199	1.96422	1.93201	-2.03573	-2.26453	-2.01706	-1.51801	1.49625	-0.47704	4.86973	-2.39459	1.88617	0.879754	-2.08146	-2.20007	-1.0529	-1.22258	1.90511	-0.587268	4.91026	-2.52483	1.87354	1.45645	-2.26964	-1.57087	-0.493846	-0.97239	0.473571	-0.167252	4.84299	-2.56389	2.20496	0.238105	-1.48129	-2.02691	-1.32957	-1.08568	1.9257	-0.417986	4.84239	-2.85801	1.54079	1.74489	-1.76066	-1.73003	-1.97296	-0.778999	1.30771	-0.334287	4.95758	-2.68545	1.85775	1.11898	-1.24481	-1.78452	-0.649196	-0.757693	1.36241	-0.299724	5.12664	-2.51901	1.31826	0.688568	-1.46732	-2.1241	-0.833032	-0.409085	1.63988	-0.600095	5.05943	-2.50608	2.18826	1.94891	-1.62825	-1.95758	-0.608197	-1.39138	1.85915	-0.143768	5.03167	-2.63537	1.80602	2.06996	-1.58993	-1.91446	-1.95721	-0.605886	1.67499	-0.457021	4.85154	-2.49284	2.25582	1.67779	-1.55123	-2.19998	-2.1685	-1.21828	2.24915	-0.31823	4.72799	-2.39793	1.91028	1.84411	-2.08503	-1.91048	-0.790324	-0.579113	0.990481	-0.528599	4.87502	-2.44927	2.08592	0.96222	-2.03193	-1.77438	-1.27403	-0.976045	0.0308631	-0.00213007	5.10147	-2.32725	2.27875	-0.172187	-4.431849e+01	5.373400e+01	9.415513e+00
81200	-1.89776	-2.14646	-1.28772	-0.398242	2.19321	-1.27789	5.19402	-2.90163	2.27979	1.4355	0.0782305	0.0828593	0.175751	0.120569	0.467317	0.121656	0.0567483	0.0558146	0.082505	0.433106	0.0214992	-2.14888	-2.0395	-1.25273	-0.647672	1.17211	-0.425778	4.82643	-2.73522	2.05029	1.47944	-2.26586	-1.99738	-0.585436	-0.755928	1.11524	-0.781762	5.044	-2.64363	1.87133	0.521353	-1.60445	-2.26545	-0.92389	-0.897904	2.243	-0.978812	4.99049	-2.81673	1.89835	2.16533	-2.04464	-1.86058	-1.16346	-0.833885	0.0866233	0.0882081	4.85379	-2.78295	2.17563	0.163844	-1.72989	-2.10904	-0.420687	-0.91491	2.08641	-0.832742	4.82889	-2.43109	1.73384	2.27043	-2.043	-2.04296	-1.19968	-0.559062	1.42911	-0.612567	4.85865	-2.62221	1.71572	1.22118	-1.75561	-1.78888	-1.67879	-0.785518	0.677394	-0.303945	4.93483	-2.7008	2.08945	0.599097	-2.01269	-1.86717	-1.83938	-1.25239	2.01391	-0.354883	5.04867	-2.20786	2.10335	2.03831	-1.83996	-1.90107	-1.13901	-1.32685	2.05179	-0.252623	5.25381	-2.48961	1.99241	2.24456	-1.9087	-2.0081	-0.762183	-0.223013	1.47072	-0.614882	4.93854	-2.61137	2.15057	1.24249	-1.59996	-1.75544	-1.14537	-0.660637	2.19554	-0.70742	4.87005	-2.81255	1.89012	2.25382	-1.98211	-2.21233	-0.503736	-0.173057	0.71511	-0.509147	4.9911	-2.58092	2.24479	0.866562	-2.01003	-1.95722	-1.4596	-0.544862	0.0350403	-0.167368	5.0909	-2.60647	2.03602	-0.0889919	-3.272999e+01	6.050805e+01	2.777806e+01
81300	-1.03406	-2.25131	-2.05231	-0.674206	-0.0146738	-0.0244443	6.38053	-2.36596	1.9985	0.671477	0.0915247	0.062368	0.0987701	0.225649	0.506676	0.0868371	0.236457	0.0885988	0.134563	0.65637	0.0311909	-1.36427	-2.09425	-2.0075	-0.359222	1.02292	-0.352481	5.12878	-2.40405	1.96351	1.13875	-0.804259	-2.22666	-2.02747	-0.339029	1.19286	-0.682663	5.6804	-2.28719	1.8783	0.520888	-1.1193	-2.22811	-1.98006	-1.43324	1.50134	-0.157054	4.85234	-2.78766	1.91609	1.34675	-1.28928	-2.02799	-1.88375	-0.56747	0.118257	-0.27044	4.63103	-3.02083	2.01722	0.140387	-1.11932	-2.01553	-1.93543	-0.785984	1.72317	-0.428134	5.05528	-2.87335	1.89921	2.15235	-1.6011	-2.24778	-1.10772	-0.354689	1.25872	-0.423584	5.26188	-2.01821	1.59117	0.651897	-1.66303	-2.25716	-1.9596	-0.610207	0.307218	0.426636	5.44137	-2.93899	2.00698	0.176617	-1.40536	-2.19069	-2.03253	-0.907172	2.19494	-0.334763	5.25905	-2.52857	1.50847	1.79571	-1.1481	-2.28379	-1.61697	-0.388593	1.03761	0.131363	5.53695	-2.7323	2.08354	1.44489	-0.961071	-2.1246	-2.2011	-0.157345	1.2676	-0.262292	5.08799	-2.64557	2.07067	1.37774	-1.25747	-2.2738	-2.02411	-0.676059	1.81594	-0.288768	4.87861	-2.74462	1.89466	1.69141	-1.47472	-2.22802	-1.4806	-0.423083	1.0571	-0.577223	4.86599	-2.17427	1.9197	0.750753	-1.13804	-1.57235	-1.80888	-0.601952	0.0498141	-0.3157	5.28047	-2.18167	1.95621	-0.346128	-4.332858e+01	4.356824e+01	2.396544e-01
81400	0.191354	-1.89204	-2.24193	-0.879068	-0.135065	-0.178681	5.93775	-2.97616	2.2921	1.9293	0.339751	0.0849045	0.190153	0.189163	0.949079	0.0660743	0.40921	0.0775075	0.101989	0.937985	0.0190366	-0.20079	-2.27453	-1.67358	-0.379822	1.21932	-0.127893	5.14243	-2.58138	2.18981	1.48915	-0.296985	-1.87195	-1.54309	-0.826177	1.33684	-0.254294	5.90271	-2.63951	2.09877	0.889352	-0.082208	-1.86422	-1.86924	-0.912499	2.23797	-0.316946	5.73014	-2.91432	1.63728	1.65757	-0.971734	-2.02763	-1.84485	-0.6309	0.294036	0.258193	5.30143	-2.06156	2.04283	0.00658934	0.117563	-2.10649	-1.29387	-0.390765	2.0017	-0.619448	5.8052	-2.11407	1.94063	2.26936	-0.349806	-2.24035	-1.44605	-0.0786958	0.752457	-0.226545	5.21566	-2.79336	1.9895	1.0698	-0.566345	-2.09679	-1.10414	-0.401531	0.492682	-0.149399	5.13345	-3.06671	2.10325	0.715113	-0.527346	-1.86344	-2.29909	-0.857521	1.93643	-0.030463	5.32094	-3.01927	1.9351	1.93357	0.349809	-1.85017	-1.55408	-0.295197	1.59455	-0.557441	5.63691	-2.5064	2.24724	1.83243	0.358176	-2.10743	-2.20404	-0.559891	1.71342	-0.316413	4.73556	-2.7924	1.968	1.8965	0.212773	-2.03272	-1.04493	-0.6867	2.08628	-0.311568	4.96633	-3.05053	2.07012	2.22624	-0.60623	-2.26436	-1.70806	-0.661812	1.31049	-0.314239	4.74229	-2.64529	2.00155	1.42142	0.11864	-1.77436	-1.51492	-0.999116	0.278518	0.322363	5.57391	-2.56597	2.26617	0.0591539	-5.439925e+01	5.673326e+01	2.334008e+00
81500	0.532778	-2.14213	-1.3598	-0.457954	1.80489	-0.0569153	5.04953	-2.88802	1.81543	0.340359	0.635334	0.154986	0.0964446	0.105329	0.491429	0.0957426	0.189083	0.108667	0.101318	0.785946	0.0182379	-0.340587	-2.1716	-1.11101	-0.66012	1.87029	-0.462347	4.97433	-2.79533	2.04507	1.48109	-0.0560382	-1.93271	-1.39299	-1.09213	1.02506	-0.29072	5.38046	-2.99782	2.26908	0.683354	-0.333205	-2.28245	-0.745548	-0.437984	2.08346	-0.66828	5.50724	-3.16779	2.15456	2.04052	0.252799	-1.45373	-1.01695	-0.414347	0.687406	-0.312548	5.54043	-2.31909	2.07453	0.29213	0.306122	-2.22272	-1.17495	-0.846627	1.77415	-0.436252	5.06982	-2.13881	2.2588	2.22298	-1.26667	-1.70814	-0.889188	-0.0384202	1.36912	-0.79878	5.35731	-2.84333	1.82986	1.11196	-0.86737	-1.91788	-1.1345	-0.599949	0.62617	-0.0803285	5.29397	-2.56312	2.19811	0.650803	-0.4538	-1.66388	-1.16251	-1.31427	2.08264	-0.23874	5.2153	-2.39724	1.92551	2.06433	-1.51797	-1.81013	-0.960376	-0.688836	1.86237	-0.213828	5.60591	-2.79027	2.02557	2.246	-0.414812	-1.87728	-1.1136	-0.610768	1.7508	-0.461043	4.72008	-3.30556	1.6269	1.20706	0.191096	-1.84857	-1.64008	-0.615675	2.15151	-0.520283	5.19551	-2.74599	1.86122	1.84695	-0.638787	-1.78163	-1.07444	-0.51141	1.19897	-0.416824	5.13041	-3.02999	2.27705	1.29566	-1.87643	-1.28606	-1.09889	-1.07569	0.378103	-0.2255	5.33621	-2.64695	2.22549	-0.0932048	-5.235403e+01	5.864366e+01	6.289637e+00
81600	0.257972	-1.86134	-0.757478	-0.736669	1.54804	-0.200872	5.12823	-2.52059	2.10354	1.61931	0.153741	0.0902278	0.515637	0.132389	0.404586	0.0699451	0.253972	0.210845	0.206708	0.351335	0.0158686	-0.159923	-1.73075	-0.915997	-0.722651	1.86559	-0.411463	5.43885	-2.1882	2.10396	1.03172	0.0797742	-1.751	-1.15072	-1.38061	1.42705	0.0435084	5.88768	-2.4511	1.96269	0.569044	-0.115629	-2.06856	-1.49554	-0.843646	2.12654	-0.336363	6.10867	-2.47095	2.19468	1.89155	-0.573584	-1.43073	-0.0810258	-0.915385	0.642914	-0.148358	5.2199	-2.13734	2.18082	0.327157	-0.3598	-1.77247	-0.603947	-1.04517	2.08132	-0.169175	5.78643	-2.14323	2.23564	2.20556	0.225889	-2.25139	-0.531818	-0.960292	1.32619	-0.285258	5.04772	-1.57595	1.72643	0.877023	-0.139506	-2.20778	-1.69451	-0.75097	0.341429	-0.164776	4.90464	-1.81779	2.27945	0.432685	-0.0666644	-2.07903	-0.384478	-1.40102	2.28443	-0.498461	5.19419	-2.00922	2.02672	1.98568	0.458168	-1.93253	-1.80046	-0.571014	1.95202	-0.0111381	5.91282	-2.84992	1.22377	1.75114	-0.609103	-1.41801	-0.951314	-0.385159	2.16584	-0.27649	5.82914	-2.47878	1.85568	1.61816	0.385353	-2.01616	-2.06628	-0.332478	2.25985	-0.286559	5.58417	-2.85197	0.941691	1.69043	-0.0485346	-1.87063	-2.14542	-0.194246	1.28794	-0.50865	5.60322	-1.96872	2.24561	1.08748	-0.68351	-1.65318	-0.434461	-0.671264	0.254516	-0.127936	5.61139	-1.7378	2.22187	-0.048846	-7.155730e+01	6.473326e+01	-6.824039e+00
81700	0.136409	-1.56365	-0.747382	-0.429785	2.09004	-0.528764	5.16885	-3.50596	2.05214	0.780165	0.156504	0.11534	0.572506	0.239005	0.334462	0.142625	0.422852	0.264335	0.0673272	0.776119	0.0256059	0.0830745	-1.83142	-0.495476	-0.728146	1.49694	-0.215519	5.29875	-2.4474	2.1838	1.66773	0.608547	-1.91013	-0.807629	-1.24067	1.1582	-0.65796	4.68861	-2.78989	2.04376	0.991218	-0.301895	-2.00942	-0.195583	-1.03552	2.02191	-0.470082	5.14586	-2.78736	2.09421	2.04989	0.364353	-1.30426	-0.693502	-0.260314	0.546606	-0.0374945	6.05129	-2.21762	2.1413	0.0801719	0.204803	-1.69056	-0.44008	-0.725709	1.54691	-0.275453	5.52098	-2.58209	2.12372	1.4894	0.389053	-1.57245	0.569702	-0.785557	1.01246	-0.424944	5.25481	-1.73801	1.96635	0.67554	-0.305298	-2.09556	-0.692435	-0.848196	0.947828	-0.329162	4.78658	-2.11396	2.12525	1.01738	0.129004	-1.5331	0.131927	-0.619419	1.98718	-0.580498	5.37796	-2.79847	1.78071	1.94823	0.3355	-1.84091	-0.245642	-1.35158	2.03758	-0.112814	5.70636	-2.11808	2.01896	1.54414	0.655261	-1.78912	0.0680437	-1.03018	1.86323	-0.386748	4.98968	-2.04238	2.19371	1.61275	-0.360325	-1.61206	0.31658	-0.955073	1.85294	0.154863	5.33784	-3.49642	2.1029	1.7694	-0.336871	-1.68292	0.841329	-0.319908	1.26249	-0.549941	5.28942	-2.50729	1.85823	0.724092	-0.0799166	-2.21427	-0.616782	-0.869194	-0.203594	0.360887	5.15873	-2.89016	2.19735	-0.0980699	-6.837093e+01	4.653475e+01	-2.183619e+01
81800	-0.661923	-1.74256	-1.56023	-1.10768	1.87429	-0.649655	5.14098	-3.92425	2.02145	1.88416	0.415798	0.172688	0.160693	0.0710186	1.23437	0.233909	0.0490817	0.302722	0.087778	1.45695	0.0253583	-0.632691	-1.76091	-1.69866	-0.768472	1.84056	-0.500839	5.29375	-3.56376	2.06724	2.07101	0.13793	-1.59159	-1.12665	-0.900009	1.31646	-0.747757	5.19647	-3.36989	1.9638	0.8775	-0.696509	-1.46403	-2.06024	-1.20116	1.86898	-0.437043	5.35936	-3.53357	2.29682	1.56591	-0.421623	-1.79115	-2.15189	-0.166678	0.272998	-0.0492867	5.49864	-2.711	2.18469	0.20262	-0.313221	-1.18633	-1.22648	-0.602909	2.18871	-0.902187	5.32838	-3.74244	1.78135	2.01981	-0.63058	-1.25003	-1.68163	-0.289674	1.19999	-0.862794	5.25232	-3.65732	2.01975	1.00375	-0.796885	-1.06573	-0.801742	-0.995121	0.961965	-0.717625	4.94008	-3.15377	2.13133	0.594194	-0.742367	-1.81324	-1.41325	-0.416081	1.97796	-0.528886	5.31707	-3.25837	1.50175	1.68889	-1.10427	-1.20117	-1.54794	-0.921468	1.81318	-0.449547	5.43847	-3.91098	1.95642	1.99609	-0.771869	-1.14064	-1.91996	-0.609762	2.11189	-0.476979	5.27357	-3.48014	2.08215	1.85335	0.23302	-1.94668	-2.09349	-0.966475	2.1011	0.146647	5.04524	-3.74478	1.56363	2.24211	-1.74283	-2.11069	-1.63934	-0.115146	1.06868	-0.176912	5.4106	-2.89341	2.1142	1.13095	-0.871192	-1.52749	-1.53056	-0.982023	0.14973	-0.333791	5.07613	-3.66452	2.25143	-0.183844	-6.505177e+01	6.154513e+01	-3.506638e+00
81900	0.392446	-1.74182	-2.08351	-0.13392	2.23083	-0.822128	5.35719	-3.61965	2.10827	0.813329	0.251222	0.0984556	0.137962	0.127405	0.765753	0.193903	0.0658844	0.0500625	0.469785	1.06959	0.0163217	-0.508822	-1.70628	-1.89422	-0.827365	2.14407	-0.367585	5.21094	-3.93273	2.19626	0.765703	-0.0168109	-1.92221	-2.19429	-1.0143	1.33919	-0.161023	5.39729	-3.99295	1.60369	0.492353	0.446851	-1.36852	-1.79778	-0.74883	2.14734	-1.24355	5.06235	-3.70129	1.31564	1.38691	-1.54519	-1.42732	-1.64977	-0.807368	0.306125	-0.307391	4.9783	-3.81246	2.28578	0.236481	-0.810029	-1.40518	-1.9774	-0.938584	2.22186	-0.61659	5.079	-3.67895	0.83592	2.04971	-0.352564	-1.63576	-1.5044	-0.452204	1.39433	-0.490038	5.19586	-3.83219	1.09148	0.530934	0.434622	-1.32169	-2.18963	-0.872059	0.656242	-0.49101	5.0372	-3.97337	2.1615	0.377464	-0.558381	-1.98144	-1.60342	-0.271527	1.93049	-0.533144	5.20698	-3.63945	1.2145	1.68705	-0.723784	-1.69655	-1.81589	-1.08607	1.93525	0.0161295	5.30447	-3.94977	1.54528	2.11445	-0.183318	-1.38616	-2.106	-0.509277	1.82351	-0.138966	5.41091	-3.86124	2.11916	1.81753	-0.262179	-1.85747	-1.69718	-1.27704	2.14702	0.639502	5.29285	-3.73254	1.08557	1.8089	-0.155469	-1.74864	-1.89852	-0.709975	1.01468	0.337281	5.56616	-3.67924	2.09937	0.842498	-0.490627	-1.84047	-1.2254	-0.542489	0.0559215	-0.0457389	5.44013	-3.62062	2.10186	-0.273633	-5.650794e+01	6.636643e+01	9.858489e+00
