iter	M_lnPC_stom(1)	M_lnPC_jeju(1)	M_lnPC_colon(1)	M_lnFu_jeju(1)	M_lnV_central(1)	M_lnVmax_vitro(1)	M_lnKm_vitro(1)	M_lnKmet(1)	M_lnKc2p(1)	M_lnKp2c(1)	V_lnPC_stom(1)	V_lnPC_jeju(1)	V_lnPC_colon(1)	V_lnFu_jeju(1)	V_lnV_central(1)	V_lnVmax_vitro(1)	V_lnKm_vitro(1)	V_lnKmet(1)	V_lnKc2p(1)	V_lnKp2c(1)	Ve_lnC_central(1)	lnPC_stom(1.1)	lnPC_jeju(1.1)	lnPC_colon(1.1)	lnFu_jeju(1.1)	lnV_central(1.1)	lnVmax_vitro(1.1)	lnKm_vitro(1.1)	lnKmet(1.1)	lnKc2p(1.1)	lnKp2c(1.1)	lnPC_stom(1.1.1)	lnPC_jeju(1.1.1)	lnPC_colon(1.1.1)	lnFu_jeju(1.1.1)	lnV_central(1.1.1)	lnVmax_vitro(1.1.1)	lnKm_vitro(1.1.1)	lnKmet(1.1.1)	lnKc2p(1.1.1)	lnKp2c(1.1.1)	lnPC_stom(1.1.2)	lnPC_jeju(1.1.2)	lnPC_colon(1.1.2)	lnFu_jeju(1.1.2)	lnV_central(1.1.2)	lnVmax_vitro(1.1.2)	lnKm_vitro(1.1.2)	lnKmet(1.1.2)	lnKc2p(1.1.2)	lnKp2c(1.1.2)	lnPC_stom(1.1.3)	lnPC_jeju(1.1.3)	lnPC_colon(1.1.3)	lnFu_jeju(1.1.3)	lnV_central(1.1.3)	lnVmax_vitro(1.1.3)	lnKm_vitro(1.1.3)	lnKmet(1.1.3)	lnKc2p(1.1.3)	lnKp2c(1.1.3)	lnPC_stom(1.1.4)	lnPC_jeju(1.1.4)	lnPC_colon(1.1.4)	lnFu_jeju(1.1.4)	lnV_central(1.1.4)	lnVmax_vitro(1.1.4)	lnKm_vitro(1.1.4)	lnKmet(1.1.4)	lnKc2p(1.1.4)	lnKp2c(1.1.4)	lnPC_stom(1.1.5)	lnPC_jeju(1.1.5)	lnPC_colon(1.1.5)	lnFu_jeju(1.1.5)	lnV_central(1.1.5)	lnVmax_vitro(1.1.5)	lnKm_vitro(1.1.5)	lnKmet(1.1.5)	lnKc2p(1.1.5)	lnKp2c(1.1.5)	lnPC_stom(1.1.6)	lnPC_jeju(1.1.6)	lnPC_colon(1.1.6)	lnFu_jeju(1.1.6)	lnV_central(1.1.6)	lnVmax_vitro(1.1.6)	lnKm_vitro(1.1.6)	lnKmet(1.1.6)	lnKc2p(1.1.6)	lnKp2c(1.1.6)	lnPC_stom(1.1.7)	lnPC_jeju(1.1.7)	lnPC_colon(1.1.7)	lnFu_jeju(1.1.7)	lnV_central(1.1.7)	lnVmax_vitro(1.1.7)	lnKm_vitro(1.1.7)	lnKmet(1.1.7)	lnKc2p(1.1.7)	lnKp2c(1.1.7)	lnPC_stom(1.1.8)	lnPC_jeju(1.1.8)	lnPC_colon(1.1.8)	lnFu_jeju(1.1.8)	lnV_central(1.1.8)	lnVmax_vitro(1.1.8)	lnKm_vitro(1.1.8)	lnKmet(1.1.8)	lnKc2p(1.1.8)	lnKp2c(1.1.8)	lnPC_stom(1.1.9)	lnPC_jeju(1.1.9)	lnPC_colon(1.1.9)	lnFu_jeju(1.1.9)	lnV_central(1.1.9)	lnVmax_vitro(1.1.9)	lnKm_vitro(1.1.9)	lnKmet(1.1.9)	lnKc2p(1.1.9)	lnKp2c(1.1.9)	lnPC_stom(1.1.10)	lnPC_jeju(1.1.10)	lnPC_colon(1.1.10)	lnFu_jeju(1.1.10)	lnV_central(1.1.10)	lnVmax_vitro(1.1.10)	lnKm_vitro(1.1.10)	lnKmet(1.1.10)	lnKc2p(1.1.10)	lnKp2c(1.1.10)	lnPC_stom(1.1.11)	lnPC_jeju(1.1.11)	lnPC_colon(1.1.11)	lnFu_jeju(1.1.11)	lnV_central(1.1.11)	lnVmax_vitro(1.1.11)	lnKm_vitro(1.1.11)	lnKmet(1.1.11)	lnKc2p(1.1.11)	lnKp2c(1.1.11)	lnPC_stom(1.1.12)	lnPC_jeju(1.1.12)	lnPC_colon(1.1.12)	lnFu_jeju(1.1.12)	lnV_central(1.1.12)	lnVmax_vitro(1.1.12)	lnKm_vitro(1.1.12)	lnKmet(1.1.12)	lnKc2p(1.1.12)	lnKp2c(1.1.12)	LnPrior	LnData	LnPosterior
68300	0.47897	-1.27021	-1.62921	-0.162726	1.39433	-1.15682	5.62153	-2.33304	2.1089	0.849515	0.407389	0.130291	0.124528	0.144211	0.719196	0.0597172	0.0624869	0.128024	0.109677	0.414236	0.026763	1.01064	-1.45392	-1.47994	-0.181132	1.20734	-0.840252	5.61286	-2.94352	2.12881	1.46061	1.4127	-1.68795	-1.26501	-0.500093	1.07217	-1.15452	5.50998	-2.76266	 2.12	0.48027	1.06779	-1.34593	-1.75097	-0.43776	1.86247	-1.42704	5.46463	-3.13424	2.10836	1.33679	1.05573	-1.01652	-1.45711	-0.0892423	0.839512	-0.649494	5.7401	-3.15694	1.89946	0.28439	1.60552	-1.31978	-1.07393	-0.801525	1.91774	-0.711812	5.56796	-2.55466	1.84096	1.50189	-0.0708818	-1.19787	-0.689286	-0.125538	1.61657	-0.766307	5.76265	-2.75043	1.91383	1.35689	0.0809348	-1.21915	-2.08664	-0.132827	0.987154	-0.359472	6.08551	-2.32145	2.07241	0.552821	0.406432	-1.65639	-0.902998	-0.0876881	1.87431	-0.508521	6.04832	-3.0339	2.25226	1.94265	0.85127	-0.888081	-1.13222	-0.777778	1.98217	-1.08714	5.43861	-2.76983	1.96691	1.84421	2.28383	-1.08225	-1.96987	-0.199648	2.07741	-0.691341	5.79765	-2.63704	2.24351	1.96189	1.60707	-1.41769	-1.38128	-0.0915953	2.2156	-0.925158	5.6183	-2.87866	1.76944	1.89156	0.758506	-1.42202	-1.32968	-0.150051	1.40764	-0.699196	5.51401	-3.16453	1.9174	0.933976	0.145989	-1.36393	-1.90465	-0.261827	0.409331	-1.19427	4.9438	-3.10862	2.27009	0.115247	-5.282551e+01	4.474628e+01	-8.079227e+00
68400	0.953849	-0.982052	-1.27798	-0.760942	1.3775	-0.240186	5.59782	-2.8079	1.63377	0.766262	0.160607	0.0831094	0.197434	0.103503	0.53553	0.0908804	0.0958483	0.0781866	0.155131	0.198888	0.0214731	0.845788	-1.30061	-1.70427	-0.659603	2.00509	-0.51522	5.76476	-2.92137	2.20532	1.05463	0.35312	-1.40087	-1.8404	-0.561598	1.36069	-1.17165	5.64318	-3.2211	2.2329	0.789561	1.44104	-1.22325	-1.85288	-0.545501	2.12545	-0.606559	6.12176	-3.30965	1.73666	1.32001	0.726851	-1.13662	-1.69452	-0.316485	0.793596	-0.167465	5.98509	-2.93887	2.19466	0.517457	0.608855	-0.806076	-1.42745	-1.00356	2.15251	-0.534335	5.94629	-2.71022	1.98068	2.02401	1.00546	-1.3715	-1.08418	-1.01401	1.77644	-0.102668	5.50759	-2.65271	1.84288	1.19811	0.763533	-1.20465	-1.46145	-0.613272	0.857466	-0.521281	5.45895	-3.32335	2.27263	0.808713	0.397386	-1.58375	-1.13449	-0.402369	2.07656	-0.876026	5.38301	-2.54446	1.77751	2.03287	1.06098	-0.530236	-0.949742	-1.24047	1.87714	-0.0735685	6.2782	-2.95823	1.93924	1.38068	1.10974	-0.873222	-1.45991	-0.40119	2.07665	-0.363222	6.21423	-2.75538	2.24338	1.60435	0.617193	-1.24667	-1.08264	-0.513219	2.29017	-1.00228	5.40916	-2.43854	1.79968	1.55809	0.842884	-1.33767	-0.887998	-0.473861	1.47429	-0.670087	5.35684	-2.80171	1.68113	0.623701	0.265526	-0.996362	-1.73728	-0.421288	0.441186	-0.858241	5.63297	-2.74373	2.24007	0.0340227	-4.620901e+01	4.561063e+01	-5.983776e-01
68500	1.79098	-1.21635	-1.40964	-0.879762	2.29558	0.289498	5.21908	-2.91257	1.74677	2.186	0.268806	0.0739341	0.276181	0.156746	0.358563	0.168712	0.322669	0.119078	0.121909	1.01747	0.0248655	2.05749	-1.18903	-1.54521	-0.575465	1.84713	-0.496167	5.3528	-3.16789	2.17665	1.44314	1.83719	-1.70544	-2.04888	-0.763951	1.40684	-1.05181	5.16929	-3.45922	1.83609	0.841945	1.79398	-1.39138	0.622992	-1.06601	2.29452	-0.164213	6.15816	-3.01678	1.71159	1.92557	1.77165	-1.11318	-1.14995	-0.550086	0.449266	-0.15829	5.82405	-2.69984	2.17167	0.0140841	1.69806	-1.34937	-1.6373	-0.936051	1.97571	0.0607076	5.75481	-3.40204	1.90495	2.14234	1.48803	-1.33838	-1.5535	-1.17838	1.15517	-0.200158	5.00452	-2.98971	2.20685	1.10662	1.27535	-1.00328	-1.42346	-1.32769	0.995869	-0.437482	5.02455	-2.68916	2.09148	0.453595	1.9044	-1.37042	-2.16772	-0.385112	1.80538	-1.1367	4.94556	-3.52034	2.10079	1.87813	2.19667	-1.17012	-1.24989	-0.940954	1.70097	-0.195697	5.73337	-3.47984	1.86417	1.59548	1.90655	-0.878495	-1.70334	-0.731838	2.16067	-0.274165	5.75075	-3.51641	2.2903	1.92033	1.08955	-1.077	-1.79598	-0.498389	2.28676	-1.03576	5.03452	-3.6646	2.02887	2.02254	1.86601	-0.982619	-1.77158	-0.0695545	1.44647	-0.614554	6.11737	-2.77268	2.11092	0.818638	1.68675	-1.34285	-1.5913	-0.2988	0.274052	-0.411662	5.8164	-3.58094	2.25413	-0.248093	-6.663365e+01	5.742291e+01	-9.210733e+00
68600	-0.27364	-1.73522	-1.8539	-0.644001	2.0987	-0.882386	5.93531	-2.70092	2.23353	0.449645	0.176716	0.348613	0.456391	0.265925	0.272317	0.119636	0.770347	0.208069	0.140109	0.304618	0.0284809	-0.067491	-0.968525	-2.26046	-0.396202	1.70112	-0.346336	5.91037	-2.968	2.0234	0.990471	-0.355696	-1.18061	-2.02799	-0.539997	1.43142	-0.883524	6.06012	-2.70187	1.91004	0.408407	0.851431	-1.15782	-1.97856	-1.90439	2.08474	-0.30682	5.30153	-3.28577	2.06841	1.64476	-0.758466	-1.13961	-1.68768	-0.416735	0.8503	-0.0655246	6.04567	-2.73246	2.08214	0.358593	-0.0232856	-1.7613	-2.07618	-0.116638	1.58492	-0.591965	5.53389	-2.93621	2.05033	1.7919	-0.361931	-1.06516	-1.60048	-0.688922	1.52204	-0.864883	5.25878	-2.58449	1.46976	0.655424	-0.233447	-0.55119	-1.65025	-0.945915	1.32824	-1.13577	5.14017	-3.69781	1.98713	0.601009	0.25423	-1.83353	-2.17537	-0.122743	1.7546	-0.345795	5.70983	-3.23656	1.74562	1.75673	-0.361018	-0.731232	-1.43519	-1.29052	2.14865	-0.0817792	6.22246	-2.76563	1.67351	1.69262	0.374155	-0.851246	-1.81132	-1.00096	2.08443	-0.478749	5.33351	-3.04593	1.56093	1.13608	0.746764	-1.64281	-1.77799	-0.333511	2.02694	-0.754543	5.46384	-2.81457	2.21327	1.51555	0.0465956	-0.646109	-2.26245	-0.618733	1.25997	-0.467026	6.12597	-3.25241	2.21289	0.338504	-0.647238	-1.18847	-1.27353	-0.593498	0.672737	0.0370739	6.30869	-2.94157	1.97297	-0.0493767	-7.547359e+01	4.162937e+01	-3.384423e+01
68700	-0.783989	-1.50531	-2.29064	-1.333	1.58661	-0.804644	5.59725	-2.65975	1.81466	0.141787	0.10438	0.107109	0.169273	0.0894331	0.23496	0.224929	0.147693	0.074516	0.21669	0.706379	0.0200207	-0.695321	-1.42614	-2.04637	-0.575412	1.77803	-0.291042	5.71801	-2.93245	2.0022	0.785106	-0.533959	-1.51599	-1.69743	-0.759516	1.41349	-0.926086	5.38864	-3.30655	1.92525	0.790968	-0.205082	-1.93383	-1.5916	-0.843081	2.26049	0.138644	6.12911	-3.15049	1.74746	1.89352	-1.08735	-1.41032	-2.20923	-0.887799	0.677213	0.198386	5.49137	-2.81612	2.01663	0.187936	-1.10746	-1.4697	-2.07922	-0.399267	2.25387	-0.989514	5.45227	-2.93558	1.28424	1.81024	-1.09333	-0.722015	-2.07187	-0.656738	1.6653	-1.01001	5.33935	-2.61248	1.92177	1.15878	-1.34683	-1.22968	-1.93669	-0.533278	1.04619	-0.916088	5.26148	-2.22612	2.09724	0.597415	-0.484246	-1.7058	-2.18097	-0.276105	2.25324	-0.718555	5.99301	-2.52683	1.70117	1.67176	-0.689674	-1.63555	-1.78403	-0.883353	1.88515	0.151582	5.97173	-2.79358	1.33952	1.7693	-0.5327	-1.1098	-1.71979	-0.299719	1.88316	-0.47036	5.71015	-3.37326	2.21516	1.7194	-0.94117	-1.65618	-0.852232	-0.712202	2.23473	-0.20351	5.49371	-2.89226	2.11564	2.06131	-0.224763	-1.47117	-2.06308	-0.454921	1.37522	-0.0277653	5.87541	-3.18278	2.13149	0.987925	-0.141758	-0.725359	-1.36184	-0.889973	0.621037	0.112343	6.34728	-2.67203	2.27705	-0.108373	-6.237435e+01	5.507700e+01	-7.297354e+00
68800	-1.21153	-1.34374	-1.72367	-1.44426	1.58226	-0.425689	5.32569	-3.62226	1.16782	0.289956	0.649021	0.13443	0.164921	0.133475	0.59924	0.0608135	0.0958205	0.0758109	0.151173	0.723493	0.0253023	-1.50925	-1.26318	-1.53859	-0.507758	1.86879	-0.327212	5.81979	-3.53999	1.58941	0.891136	-0.912309	-1.43043	-1.48253	-0.543588	1.65633	-0.593747	6.19913	-3.23849	1.32298	0.380431	-1.29907	-1.24636	-1.67923	-0.802933	2.06569	0.0885354	6.3058	-3.78136	1.59569	1.33935	-1.84456	-0.76866	-1.53559	-0.862898	0.984421	0.050989	5.94842	-3.42982	1.71762	-0.132047	-1.93648	-1.10114	-1.35792	-0.524583	2.1475	-0.384544	5.94854	-3.55337	1.26158	1.53526	-0.597737	-1.34891	-2.06872	-0.478443	1.8647	-0.43737	5.58727	-3.5051	0.872417	0.496832	-1.13825	-0.832847	-1.61217	-0.503629	1.29354	-0.749675	5.81324	-3.78496	1.87505	0.569574	-0.328207	-1.70685	-1.44049	-0.258119	1.82464	-0.0725687	5.97721	-3.20035	1.709	1.79822	-1.8079	-1.38257	-1.92251	-0.580405	1.962	-0.227017	5.93254	-3.57799	1.4546	1.14015	-1.70839	-0.962906	-1.22706	-0.411661	1.94672	-0.312214	5.89972	-3.56378	2.11417	1.46549	-1.22614	-1.23751	-1.11741	-0.480836	2.22676	-0.146141	5.92797	-3.87676	1.65022	1.51326	-2.29405	-1.28109	-1.11467	-0.536527	1.12685	-0.401226	5.3776	-3.28821	2.25658	0.931724	-1.42469	-1.10467	-2.13964	-0.509334	0.589274	-0.386892	5.7904	-3.87285	1.7806	-0.293148	-4.989942e+01	4.628698e+01	-3.612438e+00
68900	-1.20543	-0.694191	-0.28209	-0.72235	-0.108273	0.196542	5.21522	-3.89612	2.22175	0.886739	0.117957	0.0916965	0.103819	0.106679	0.513787	0.145998	0.300859	0.11527	0.144061	0.486563	0.020896	-1.1867	-0.997799	-0.79465	-0.225969	2.25167	-0.262786	6.34598	-3.3141	2.15269	1.30679	-0.741351	-1.09327	-0.506662	-0.164307	1.4861	-0.526858	6.64428	-3.29513	2.22688	1.21106	-0.74966	-1.02218	-0.709697	-0.823871	2.29422	-0.161863	6.75807	-3.06118	2.07479	1.84424	-1.36445	-0.875653	-1.03395	-0.26837	0.64975	-0.0415225	6.31334	-3.04095	2.20439	0.0434766	-1.5789	-0.777569	-0.693786	-0.511253	1.86511	0.0403265	6.63005	-3.73199	2.24666	1.84681	-0.94405	-1.02861	-1.31641	-0.113879	1.61754	-0.269106	6.25135	-3.50504	1.04177	0.426374	-1.45485	-1.09014	-1.12078	-0.279145	0.937745	-0.672251	5.73754	-3.34821	2.06804	0.520036	-1.24043	-1.37972	-0.882752	-0.331791	1.73055	-0.506177	5.70906	-3.59362	2.00005	1.60658	-0.823875	-1.14507	-0.593315	-0.326302	1.76615	-0.783897	6.09498	-2.71456	1.81688	1.22655	-1.96108	-0.917847	-1.50194	-0.2928	2.03066	0.200894	6.57891	-3.30513	2.26787	1.48494	-1.91547	-1.34417	-1.04082	-0.266167	2.27614	-0.359833	6.02728	-3.02901	1.89488	1.75924	-1.43343	-0.823402	-1.05396	-0.284962	1.34076	-0.729421	5.79777	-3.33698	2.2352	0.873033	-1.58189	-0.958597	-0.528715	-0.322278	0.494583	-0.122842	6.5168	-3.21503	2.17903	-0.182441	-5.087456e+01	5.682016e+01	5.945599e+00
69000	0.554479	-1.22395	-1.63187	-0.076	2.15839	-0.700665	5.88807	-3.46384	2.28902	1.8447	0.132865	0.0923718	0.181607	0.234743	0.507072	0.0625574	0.167643	0.713807	0.101499	1.16343	0.0234292	0.286451	-0.916363	-1.12746	-0.151623	1.91668	-0.585137	6.06695	-3.57657	2.28673	1.91639	0.219197	-1.05188	-1.81484	-0.150556	1.19955	-0.465141	6.81812	-2.75619	2.27796	0.70386	0.826803	-0.865597	-1.41892	-0.537111	2.2408	-0.632425	6.41855	-3.77955	1.98311	1.50207	0.157074	-0.711868	-1.13234	-0.300655	0.95223	-0.452595	6.03833	-2.83309	1.92808	-0.0527721	0.39413	-0.805267	-1.74592	-0.502458	1.9477	-0.0585783	6.67024	-3.91216	2.05688	1.72871	0.267393	-0.442494	-0.94316	-0.747527	1.77938	-0.6644	6.09901	-2.47395	2.26886	1.33033	-0.260344	-0.683229	-0.397246	-0.441433	1.3224	-0.723294	5.88513	-3.88296	2.12916	1.06466	0.0157413	-0.847747	-1.02288	-0.371456	2.24229	-0.572754	6.2056	-3.15515	2.11508	2.21219	0.133197	-1.09481	-1.42708	-0.413172	2.01774	-0.414113	6.4233	-2.83076	1.87764	1.83786	0.119233	-0.783263	-0.540344	-0.616763	2.29563	-0.676183	5.68228	-3.32702	2.01286	1.98865	0.500928	-1.15893	-0.403229	-0.0696469	2.18744	-0.616785	5.89382	-3.73688	2.26716	2.23932	0.11612	-0.361097	-0.961601	-0.301018	1.62397	-0.460993	6.8567	-2.26919	2.20521	0.743665	0.0467841	-0.865447	-0.786598	-0.458151	0.396315	-0.473037	5.96645	-3.9881	2.25953	-0.0447101	-4.298485e+01	4.958529e+01	6.600439e+00
69100	1.25673	-0.702236	-2.14093	-0.170448	1.49969	-0.615761	5.7287	-3.88289	2.09469	1.29053	0.286159	0.0715366	0.11791	0.204049	0.497108	0.134085	0.0782806	0.199092	0.0900342	0.82305	0.0243816	0.744149	-0.933981	-1.47732	-0.211606	2.05926	-0.455601	5.97851	-3.35963	2.23112	1.4538	0.0921382	-0.536911	-1.02941	-1.12364	1.59664	-0.817626	6.41025	-2.94198	2.02093	0.643739	1.28561	-1.07112	-1.20758	-1.63999	1.99308	-0.96883	5.45362	-2.27084	2.17961	1.20968	0.0819136	-0.772896	-1.60892	-0.418282	0.8941	-0.392539	6.10548	-3.25869	2.16936	0.307143	0.848451	-1.14565	-1.08053	-0.512555	2.27931	-0.189268	6.15435	-3.79672	1.85887	2.25853	1.00802	-1.44925	-0.983836	-0.0557115	1.52181	-0.395587	5.85971	-3.12982	2.11513	1.5834	0.763174	-0.797189	-1.35645	-0.0854052	1.15133	-1.10103	5.90039	-2.46367	2.09715	0.640272	0.975347	-1.16819	-1.13189	-0.177423	2.01787	-0.698342	5.8363	-3.73064	2.21868	2.11615	1.06329	-0.991682	-1.25748	-0.218897	1.86039	-0.851067	5.99456	-3.46508	2.10489	2.01309	0.789352	-0.76262	-0.965387	-0.604448	2.15311	-0.367991	5.90907	-2.99255	1.87202	1.59764	-0.0654143	-1.49484	-1.23863	-0.555354	2.19681	0.0745078	5.75711	-3.78607	2.06752	2.2673	0.224288	-1.13813	-0.874434	-0.217781	1.42308	-0.536428	5.85087	-3.31551	2.0636	0.58938	0.276429	-0.72182	-1.49046	-0.877228	0.821523	-0.555306	5.87167	-2.87151	2.28575	0.0689849	-5.169182e+01	4.584462e+01	-5.847196e+00
69200	0.842018	-0.91681	-1.53282	-0.156733	2.08357	-0.648192	6.00066	-3.32745	2.27857	1.90012	0.211242	0.175436	0.302326	0.0805418	0.382538	0.0903511	0.0918049	0.218913	0.232177	0.627746	0.0261276	0.0070324	-0.854383	-2.04866	-0.309016	2.09172	-0.478022	5.95736	-3.90374	2.02506	1.43269	-0.487981	-1.34798	-1.219	-0.849291	1.50335	-0.445384	5.98701	-3.74613	2.28057	1.0863	0.147506	-0.967098	-1.95724	-0.180769	2.16536	-0.976663	6.18604	-3.69997	1.62766	1.44804	0.0491192	-0.285428	-1.74753	-0.225303	0.829243	-0.514352	6.39434	-3.22963	2.08913	0.0542292	0.745832	-0.930072	-2.19572	-0.511135	1.9912	-1.00561	5.55373	-3.72018	1.8262	1.79654	0.0891228	-1.52751	-0.440093	-0.120638	1.17053	-0.511335	5.54353	-3.98413	1.9412	1.14472	-0.367169	-0.866021	-2.04003	-0.531185	1.17629	-0.371255	6.10742	-3.77657	1.86178	0.349132	0.596825	-0.739893	-1.42193	-0.475368	2.1558	-0.619391	5.97237	-3.38973	2.05393	2.07211	0.0124298	-1.224	-1.49035	-0.666263	1.98477	-0.194739	6.08593	-3.52626	1.57233	1.49038	-0.308021	-0.736522	-1.96821	-0.352847	1.89096	-0.560561	5.83201	-3.91294	2.00247	1.16415	0.0635571	-1.08617	-2.23047	-0.278342	2.22246	-0.77878	5.64553	-3.48435	1.70019	1.6636	-0.554205	-0.832727	-1.29105	-0.558738	1.41315	-0.455672	5.90992	-3.55337	2.12512	0.709095	-0.382877	-1.19683	-2.24664	-0.368285	0.494196	-0.504721	5.69599	-3.75128	1.88177	-0.270213	-4.373152e+01	5.006368e+01	6.332152e+00
69300	0.640315	-1.00466	-0.6788	-0.454433	1.83974	-1.33162	6.1547	-2.43731	1.9102	1.23695	0.250404	0.0503772	0.117357	0.0919039	0.296195	0.217366	0.154583	0.0940757	0.0538653	0.30247	0.0279081	-0.0583634	-0.859987	-0.839654	-0.248051	1.87697	-0.806457	6.324	-2.5545	2.03882	1.49444	-0.132238	-0.946879	-1.41802	-0.967233	1.73262	-1.09559	5.96718	-2.65461	1.95432	0.861775	-0.792149	-0.887056	-0.637129	-0.161725	2.22727	-0.786717	6.78864	-2.84918	2.01289	1.62439	-0.30748	-0.797737	-0.46245	-0.656373	0.783081	0.322714	6.49426	-3.00664	2.13489	0.0990062	-0.803696	-0.835528	-0.533429	-0.472091	2.29441	-1.17983	6.14959	-2.26888	1.75248	1.65884	0.184772	-0.663364	-0.944381	-0.227831	1.50609	-1.29622	5.70969	-2.72264	2.1332	1.04313	-1.04227	-0.660034	-0.554123	-0.495148	1.25153	-0.869863	5.86871	-2.58451	2.23024	0.7599	-0.495436	-0.94622	-0.841994	-0.487266	2.19603	-0.7494	5.97835	-2.60875	2.03138	2.07769	0.139053	-0.993028	-0.980676	-0.198627	1.65381	-0.441558	6.62045	-2.57234	2.21681	1.32793	0.173295	-1.08504	-0.876588	-0.516831	2.07841	-0.0312065	6.50773	-2.08248	1.92246	1.10332	-0.651362	-1.13363	-0.353274	-0.27019	2.21644	-0.855125	5.79212	-2.76055	2.16075	1.78411	-0.47814	-1.02729	-1.38662	-0.0384709	1.13858	-0.523517	6.32095	-2.51176	2.21606	0.506844	-1.6954	-1.0329	-0.922285	-0.835842	0.615292	-0.513305	5.55174	-2.24629	2.16104	-0.146187	-5.003940e+01	5.080788e+01	7.684778e-01
69400	-2.08933	-0.9138	-1.30455	-0.0168577	1.85688	-0.131104	6.1436	-3.05834	1.79804	-0.278219	0.0527757	0.379585	0.146981	0.152427	0.945208	0.0958219	0.0573714	0.134133	0.055583	0.246673	0.0294152	-2.23945	-1.09144	-0.698516	-0.280137	2.07161	-0.602474	6.16343	-2.76404	2.28085	0.833356	-2.1578	-1.08967	-0.808159	-0.642065	1.42733	-0.994682	6.11159	-3.14553	2.09387	0.438472	-2.07382	-0.919876	-0.541325	-0.598614	2.08234	-0.923039	6.58004	-2.47651	2.13555	1.4192	-2.25242	-0.817816	-0.903815	-0.430913	0.714906	-0.392305	5.93646	-3.04582	2.24817	0.210421	-1.7342	-1.361	-0.586101	-0.451397	1.82263	-0.0791801	6.88397	-1.84323	2.20791	1.5302	-2.19573	-0.534198	-0.862892	-0.393936	1.84275	-0.808068	6.18575	-3.10234	1.80123	1.0691	-2.2239	-0.330283	-0.885754	-0.960835	1.41999	-0.682875	6.02925	-3.32321	2.0602	0.725499	-1.99979	-0.891753	-0.731773	-0.297346	2.11529	-0.573647	6.31071	-2.82735	2.2496	1.96856	-2.127	-1.1236	-0.488528	-0.831962	1.61136	-0.410128	6.05453	-2.54991	2.13983	1.34814	-2.21855	-0.530965	-0.322388	-0.41599	1.98901	-0.856214	5.84259	-3.04528	2.13802	1.26562	-2.14445	-1.73609	-0.837773	-0.0585512	2.13663	-0.492973	5.92978	-2.48052	2.26809	2.16982	-2.05614	-0.502498	-1.32327	-0.475334	1.81409	-0.249405	6.60141	-3.04734	1.94918	0.973461	-2.22834	-1.09841	-0.216387	-0.268398	0.43103	-0.538532	6.03004	-2.73351	1.94633	-0.293765	-3.885112e+01	4.255613e+01	3.705006e+00
69500	-1.53548	-1.6689	-0.590058	-0.0162396	2.01698	-0.749161	6.10984	-2.6575	1.78986	1.30257	0.714973	0.477903	0.0654821	0.135399	0.496998	0.0851083	2.40254	0.369639	0.0559409	0.224797	0.0239827	-1.38158	-1.4937	-0.86153	-0.415587	1.8728	-0.487793	6.61739	-2.70636	1.9354	1.0829	-1.29399	-2.16415	-1.10332	-0.102992	1.02807	-0.0699568	6.38918	-2.80616	2.22386	0.712024	-0.806296	-1.49231	-1.13943	-0.509453	2.24429	-0.657749	6.31236	-2.80269	1.86346	1.63453	-1.72048	-1.46804	-0.857475	-0.432863	0.478581	-0.401459	5.26382	-2.86758	2.13294	0.20227	-0.355234	-1.58969	-0.656888	-0.413686	2.08014	-0.535257	6.66773	-1.81854	1.80109	1.5026	-1.85598	-1.21452	-0.933905	-0.10235	1.66093	-0.331662	6.30734	-2.62189	1.45576	0.480388	-1.26663	-0.912154	-0.44177	-0.479753	1.49889	-0.591531	6.00633	-2.63604	1.76716	0.759367	-0.674251	-1.339	-0.554355	-0.453249	2.03016	0.000605102	6.11647	-3.65528	2.23721	2.18592	0.0656582	-0.995776	-0.730926	-1.27598	1.85242	-0.243938	5.775	-2.55094	1.86134	1.42811	-1.41453	-0.732633	-0.715299	-0.757356	2.20213	-0.864514	5.44548	-2.37207	2.12141	1.60512	-0.894417	-1.5013	-0.491276	-0.515851	2.12719	-0.140046	6.04422	-2.53923	2.17359	1.80731	-2.05373	-0.393888	-0.758843	-0.282916	1.71094	-0.794593	6.25922	-3.04763	2.13436	0.91271	-1.52314	-1.02542	-0.770426	-0.285958	0.529518	-0.59059	5.78912	-3.01372	2.01842	-0.0297889	-7.564135e+01	4.976650e+01	-2.587486e+01
