iter	M_lnPC_duod(1)	M_lnFu_duod(1)	M_lnFu_colon(1)	M_lnV_central(1)	M_lnVmax_vitro(1)	M_lnKm_vitro(1)	M_lnKc2p(1)	V_lnPC_duod(1)	V_lnFu_duod(1)	V_lnFu_colon(1)	V_lnV_central(1)	V_lnVmax_vitro(1)	V_lnKm_vitro(1)	V_lnKc2p(1)	Ve_lnC_central(1)	lnPC_duod(1.1)	lnFu_duod(1.1)	lnFu_colon(1.1)	lnV_central(1.1)	lnVmax_vitro(1.1)	lnKm_vitro(1.1)	lnKc2p(1.1)	lnPC_duod(1.1.1)	lnFu_duod(1.1.1)	lnFu_colon(1.1.1)	lnV_central(1.1.1)	lnVmax_vitro(1.1.1)	lnKm_vitro(1.1.1)	lnKc2p(1.1.1)	lnPC_duod(1.1.2)	lnFu_duod(1.1.2)	lnFu_colon(1.1.2)	lnV_central(1.1.2)	lnVmax_vitro(1.1.2)	lnKm_vitro(1.1.2)	lnKc2p(1.1.2)	lnPC_duod(1.1.3)	lnFu_duod(1.1.3)	lnFu_colon(1.1.3)	lnV_central(1.1.3)	lnVmax_vitro(1.1.3)	lnKm_vitro(1.1.3)	lnKc2p(1.1.3)	lnPC_duod(1.1.4)	lnFu_duod(1.1.4)	lnFu_colon(1.1.4)	lnV_central(1.1.4)	lnVmax_vitro(1.1.4)	lnKm_vitro(1.1.4)	lnKc2p(1.1.4)	lnPC_duod(1.1.5)	lnFu_duod(1.1.5)	lnFu_colon(1.1.5)	lnV_central(1.1.5)	lnVmax_vitro(1.1.5)	lnKm_vitro(1.1.5)	lnKc2p(1.1.5)	lnPC_duod(1.1.6)	lnFu_duod(1.1.6)	lnFu_colon(1.1.6)	lnV_central(1.1.6)	lnVmax_vitro(1.1.6)	lnKm_vitro(1.1.6)	lnKc2p(1.1.6)	lnPC_duod(1.2)	lnFu_duod(1.2)	lnFu_colon(1.2)	lnV_central(1.2)	lnVmax_vitro(1.2)	lnKm_vitro(1.2)	lnKc2p(1.2)	lnPC_duod(1.2.1)	lnFu_duod(1.2.1)	lnFu_colon(1.2.1)	lnV_central(1.2.1)	lnVmax_vitro(1.2.1)	lnKm_vitro(1.2.1)	lnKc2p(1.2.1)	lnPC_duod(1.2.2)	lnFu_duod(1.2.2)	lnFu_colon(1.2.2)	lnV_central(1.2.2)	lnVmax_vitro(1.2.2)	lnKm_vitro(1.2.2)	lnKc2p(1.2.2)	lnPC_duod(1.2.3)	lnFu_duod(1.2.3)	lnFu_colon(1.2.3)	lnV_central(1.2.3)	lnVmax_vitro(1.2.3)	lnKm_vitro(1.2.3)	lnKc2p(1.2.3)	lnPC_duod(1.2.4)	lnFu_duod(1.2.4)	lnFu_colon(1.2.4)	lnV_central(1.2.4)	lnVmax_vitro(1.2.4)	lnKm_vitro(1.2.4)	lnKc2p(1.2.4)	lnPC_duod(1.2.5)	lnFu_duod(1.2.5)	lnFu_colon(1.2.5)	lnV_central(1.2.5)	lnVmax_vitro(1.2.5)	lnKm_vitro(1.2.5)	lnKc2p(1.2.5)	lnPC_duod(1.2.6)	lnFu_duod(1.2.6)	lnFu_colon(1.2.6)	lnV_central(1.2.6)	lnVmax_vitro(1.2.6)	lnKm_vitro(1.2.6)	lnKc2p(1.2.6)	LnPrior	LnData	LnPosterior
85600	0.949524	-6.69873	-3.68656	-2.15792	1.66534	6.57727	0.714058	0.0919323	0.360565	0.169279	0.119177	0.251264	0.215069	0.08652	0.499898	0.909749	-6.08194	-3.26111	-2.28171	0.781821	5.57304	0.574717	0.349127	-6.66807	-2.86162	-2.22209	0.543395	5.65983	0.434326	0.472067	-6.14539	-3.43299	-2.1893	1.45028	5.85834	0.863123	1.16615	-6.54286	-2.76961	-1.73315	0.537911	5.96168	0.381482	1.03861	-6.78803	-3.39442	-2.2345	0.813369	5.48141	0.428555	0.043472	-5.5562	-3.19165	-2.16768	1.57848	6.06404	0.410638	0.638759	-5.99072	-2.45283	-1.80822	0.633212	5.31085	0.342108	1.29739	-6.52046	-3.31497	-1.98682	2.12003	5.86788	0.499311	1.68739	-5.68396	-3.41377	-1.81016	1.41322	5.31421	0.900401	1.41854	-6.4002	-4.49729	-2.06332	1.2404	5.44643	0.402735	1.38654	-5.45013	-2.92977	-1.21689	1.33353	5.52176	0.645305	1.73296	-5.85314	-3.76099	-1.94848	1.56975	6.50732	0.478155	0.754154	-6.18317	-3.06156	-1.99108	2.26983	5.63753	0.744025	1.62191	-5.8269	-3.05131	-2.06271	1.16609	5.6307	0.644044	-4.035085e+01	-1.082865e+04	-1.086900e+04
85700	1.99661	-5.86311	-2.97155	-1.52753	2.02514	5.32438	0.889456	0.104089	0.157071	0.249459	0.139316	0.161672	0.0882809	0.122253	0.499979	2.04266	-5.25549	-3.59979	-1.64284	2.15285	5.63179	1.45374	1.72577	-5.36595	-3.36177	-1.36316	2.22653	6.04625	1.22421	1.4725	-5.41101	-4.03438	-2.28332	2.04997	6.08379	1.01595	2.10696	-5.01395	-3.98949	-1.92617	2.02807	5.41632	1.15798	1.58006	-5.44273	-3.36962	-1.69981	2.29902	5.77042	0.996957	1.84908	-5.05338	-3.9198	-1.87364	1.84194	5.66226	1.22747	1.81127	-5.2845	-3.45959	-2.04415	2.04975	5.4719	1.33151	1.88657	-5.58424	-3.53399	-1.21538	2.16769	5.44528	1.23117	1.42462	-5.24414	-3.44982	-1.61479	2.2846	5.63297	1.31151	1.92998	-5.87361	-3.28616	-1.96098	1.65888	5.31988	1.1334	1.93104	-5.44673	-3.99907	-0.289833	1.99413	5.90429	0.506924	2.22713	-5.31139	-3.19592	-0.919505	1.76329	5.73553	1.60767	1.51284	-5.71921	-4.19988	-1.5308	1.71086	5.71235	1.5135	2.20332	-5.77492	-2.8256	-1.36206	2.12302	5.38641	0.444747	-1.721213e+01	-1.082691e+04	-1.084412e+04
85800	1.34743	-5.18199	-3.06176	-1.33762	1.40068	5.56065	0.750902	0.0900241	0.109856	0.0351669	0.509999	0.223621	0.150663	0.30986	0.499991	1.09755	-5.0998	-3.07537	-0.869054	1.10983	5.71686	0.843428	1.17488	-5.1262	-3.11696	-0.283221	1.71737	5.87358	1.21934	0.999354	-5.41786	-3.15058	-0.993186	1.55496	5.4636	0.546255	1.16369	-5.15193	-3.11262	-1.05668	1.66103	5.66065	1.49491	1.3116	-5.30369	-3.20396	-1.12746	1.78523	5.36572	1.58145	0.935328	-4.45336	-3.15378	-1.52946	1.34358	5.42789	0.363672	1.3148	-5.52392	-3.12873	-1.84144	1.23866	5.61627	0.711514	1.12129	-5.23617	-3.33277	-0.444465	1.51932	5.6582	1.0418	0.716621	-6.10043	-3.31981	-1.50342	1.50945	5.4518	1.05149	1.41171	-5.42273	-3.27981	-0.24479	-0.156301	5.79223	0.21259	2.24916	-5.92768	-3.43005	-0.411452	1.42129	5.91188	1.28297	1.33657	-5.3335	-3.1606	-0.192879	2.00008	5.92447	0.928366	0.853789	-5.35224	-3.51378	-0.463051	1.2382	5.89069	0.410376	0.871307	-5.49712	-3.46246	-1.03388	1.30407	5.41279	1.5829	-3.835366e+01	-1.082665e+04	-1.086501e+04
85900	2.16249	-5.5101	-2.3758	-0.300795	1.92875	6.02761	0.971649	0.464594	0.132505	0.07932	0.200074	0.0959566	0.286561	0.116654	0.499846	0.881661	-5.13148	-2.45299	-0.164869	1.66795	6.34352	0.883798	2.16113	-5.33868	-2.27601	-0.293467	1.76388	6.61824	0.982631	1.74462	-5.43002	-2.69151	-0.542873	1.51025	6.32567	0.538133	1.16267	-5.25259	-2.70693	-0.330787	1.57927	5.72513	0.730324	1.47671	-4.55272	-2.3631	-0.0874611	2.0976	6.21928	0.467384	1.01558	-5.32806	-1.92239	-0.271958	1.65215	5.96838	0.812753	0.371346	-4.77741	-2.07354	-0.122497	1.42809	6.25394	0.807733	1.91365	-6.37441	-2.24843	-0.759536	1.61906	5.64679	0.304664	2.12512	-6.34097	-2.62344	-1.13847	1.85479	5.48064	0.785244	2.20495	-6.51443	-2.35693	-0.654299	1.03821	5.75855	0.622473	1.99376	-6.49722	-1.88091	-1.38075	2.03937	6.28518	0.320745	1.47337	-6.2547	-2.17584	-0.548615	1.66341	5.51103	0.717245	1.70561	-6.05831	-2.45534	-0.374036	1.71667	5.58102	0.183118	1.96485	-6.57544	-2.63065	-1.28812	1.9768	5.50554	0.229733	-2.540000e+01	-1.082977e+04	-1.085517e+04
86000	1.38597	-5.17204	-2.29498	-1.5496	2.19104	6.15817	-0.668039	0.0928178	0.125994	0.0806875	0.0987718	0.239701	1.99521	1.26649	0.499966	1.55742	-5.18435	-2.25846	-1.63648	1.70065	5.63107	0.581252	1.38845	-5.64633	-2.51385	-1.9768	1.635	5.53594	1.47192	1.67175	-4.57429	-2.67354	-2.25705	0.902972	6.09645	0.0733121	1.28999	-5.18441	-1.7163	-1.80159	1.26241	5.57271	0.427645	1.27143	-5.20312	-2.05932	-1.54168	1.54937	6.22672	1.35188	1.19858	-5.49621	-2.55037	-1.8692	1.93032	5.52742	0.379488	1.53532	-4.95961	-1.91915	-1.79174	1.39969	6.42691	0.316311	0.935928	-5.04359	-2.12643	-1.54886	2.22625	6.60957	0.431814	0.914934	-6.08448	-2.59355	-1.54693	2.19686	6.66775	-0.197764	0.777751	-4.59702	-2.03096	-1.29362	1.98793	6.03666	-0.340136	0.38989	-5.53186	-2.16791	-1.65365	1.64516	5.60864	0.965709	0.933323	-5.22835	-2.44532	-1.96848	1.8471	6.15829	0.88724	1.19038	-4.923	-2.45877	-0.794112	1.98388	5.70955	1.55568	0.275807	-4.73751	-2.30378	-2.0007	2.29104	5.90705	0.486498	-4.579632e+01	-1.082719e+04	-1.087299e+04
86100	0.62867	-4.87099	-1.72428	-0.747712	0.893319	6.50652	-0.16691	0.654114	0.462267	0.112024	0.169115	0.14586	0.351215	0.176653	0.499969	0.278721	-5.20055	-1.69131	-0.987904	0.824897	6.4159	-0.268306	1.4527	-4.53878	-2.34077	-0.663052	0.975936	5.88122	0.17708	0.510459	-4.29718	-1.36443	-1.36212	0.71126	5.55672	-0.312825	1.98322	-5.53828	-0.952457	-1.59709	1.11567	6.62729	-0.228466	0.0524825	-6.71419	-2.04153	-1.42933	1.3019	6.42665	-0.214093	1.06483	-5.96965	-1.50203	-1.16266	1.11896	5.48955	-0.444645	0.101947	-5.15411	-1.81901	-1.59064	0.648974	6.43787	-0.301726	1.30157	-4.55708	-2.29964	-0.980997	1.09649	6.2536	-0.423269	1.23735	-4.31827	-2.22219	-0.513034	1.23082	6.16705	-0.00480971	0.643383	-4.82072	-2.18058	-1.25114	1.13367	6.23072	-0.240793	1.93899	-5.57571	-2.78898	-0.862937	1.29662	6.57004	-0.576259	1.34152	-3.93891	-2.77564	-1.16812	0.693106	5.99022	0.454034	1.281	-3.99351	-2.23381	-1.29055	0.384982	6.13259	-0.637328	1.62916	-4.36509	-2.1895	-0.93631	1.45114	5.85143	-0.562051	-5.041610e+01	-1.082713e+04	-1.087755e+04
86200	0.46295	-2.67429	-0.938826	-1.53979	1.56968	6.65149	-0.432424	0.397334	0.412992	0.105562	0.295422	0.0700032	0.123157	0.533629	0.499993	0.945397	-4.12031	-0.780621	-2.20056	1.67577	6.26284	-0.0252436	0.531029	-4.18765	-1.22837	-2.00366	1.77909	5.89115	-0.145906	0.459429	-3.63998	-0.742495	-1.78868	1.62521	6.00764	0.486369	0.551464	-2.89349	-0.505447	-2.25768	1.69233	6.42267	0.904149	1.20475	-3.5731	-0.683644	-1.94858	1.47874	6.0965	-0.17223	0.00488224	-4.11741	-0.85055	-2.04829	1.87188	6.41963	1.01525	1.38145	-3.82809	-0.598793	-2.04055	2.09131	5.70014	-0.0488738	0.860873	-2.91051	-1.76818	-1.17134	1.37146	6.58439	-0.617263	0.0176336	-3.1011	-1.98402	-1.4955	1.5276	6.43511	-0.18678	0.404459	-2.69554	-1.50637	-1.39229	1.1025	6.52858	0.488703	1.81969	-2.43914	-1.7093	-1.76537	1.14768	6.37875	-0.302763	1.22209	-2.41926	-2.2361	-1.61747	1.62218	5.86045	-0.623176	0.964586	-2.95561	-1.82711	-2.1588	1.58221	6.33604	-0.651024	0.899163	-3.5365	-1.83998	-1.38415	1.52718	6.62239	-0.185745	-3.979493e+01	-1.082662e+04	-1.086642e+04
86300	0.130409	-3.16764	-1.15236	-1.76935	0.854282	6.25366	-0.352813	0.164132	0.0762631	0.0898803	0.0825749	0.0755389	0.0663746	0.0718979	0.499884	0.402051	-3.24868	-1.13719	-1.71261	0.942704	6.04792	-0.467262	0.171018	-3.73987	-1.12366	-1.6461	0.0685872	5.9965	-0.261249	0.239355	-3.13372	-0.887462	-1.81163	1.09325	6.17567	-0.429052	0.327234	-3.05632	-1.32187	-1.63513	1.01702	5.46901	-0.604947	0.892806	-2.65332	-0.866192	-1.54047	1.08131	6.24669	0.0824168	0.931903	-3.50398	-1.25781	-1.86679	0.956437	6.26208	-0.496748	0.375932	-3.21701	-1.15723	-1.49547	0.508977	6.33968	-0.135612	0.689103	-2.73175	-1.17066	-1.26841	1.00555	6.34403	-0.345269	0.531537	-2.85589	-1.28431	-1.00389	1.04234	6.13888	-0.144965	0.519785	-2.74665	-1.14375	-0.809114	0.777217	5.96646	-0.473797	0.151377	-3.03801	-1.10126	-0.942222	0.670806	6.43478	-0.495644	1.04061	-2.2537	-1.10309	-1.10342	1.11536	6.24051	0.0276942	0.534373	-2.90902	-0.282979	-0.791888	0.736773	5.97953	-0.272803	1.17709	-2.67496	-1.48658	-1.61658	0.856903	6.41079	-0.443051	-7.849502e+00	-1.082895e+04	-1.083680e+04
86400	0.226618	-3.12232	-0.96894	-2.00273	1.39026	6.01136	-0.330765	0.16804	0.110832	0.277179	0.176195	0.0893653	0.1007	0.213181	0.499952	0.137952	-3.13176	-1.45387	-1.94091	0.706771	6.25009	-0.27807	0.840639	-2.66432	-1.32672	-0.650809	0.755171	6.33936	-0.633792	0.849119	-3.2697	-2.21223	-1.38387	0.514991	6.19423	-0.257126	0.165163	-3.11351	-1.41525	-1.64137	1.04998	6.08028	-0.515521	0.138234	-3.40875	-1.32226	-1.55936	0.159986	6.25818	-0.38824	0.259199	-3.72338	-1.71349	-1.91424	1.3943	6.21045	0.98473	0.809244	-3.04188	-1.67538	-1.52485	0.834201	5.8325	-0.297168	0.526059	-3.2683	-1.63377	-2.1432	1.12949	6.28706	-0.0979287	1.03643	-3.40551	-0.952133	-1.73448	0.802341	5.88904	-0.200998	1.33302	-3.00515	-2.41568	-2.27832	1.27083	5.93782	0.760059	0.702108	-3.26743	-1.0633	-1.32622	0.696733	6.64093	-0.381373	0.381595	-3.03487	-1.88209	-1.62129	1.30477	6.24403	0.116071	0.648579	-3.3415	-1.25847	-1.64985	1.30535	6.36334	-0.675268	0.160035	-2.72077	-1.13556	-2.11817	0.944782	6.34546	0.124792	-3.484642e+01	-1.082750e+04	-1.086234e+04
86500	0.596024	-4.24772	-1.26992	-1.26122	1.99787	6.17379	-0.0141545	0.356813	0.377788	0.271923	0.100233	0.167636	0.757811	0.125678	0.499989	0.784404	-4.20006	-2.05077	-1.13278	0.910319	6.55382	-0.0885131	0.59319	-4.43282	-1.12884	-1.22646	0.659568	6.09669	-0.0612604	1.23351	-3.93916	-2.45111	-1.52518	1.15244	5.74754	-0.61691	0.667045	-3.42366	-1.53659	-1.52592	0.140092	6.37251	-0.325117	1.19899	-4.4336	-1.53599	-0.901917	0.323468	5.92082	-0.248554	0.00122889	-5.08823	-1.96076	-0.787439	1.10193	6.39604	-0.655089	0.742714	-3.54643	-2.00639	-0.667755	0.537678	6.52979	0.462077	0.510565	-3.73022	-1.36336	-1.23907	2.12413	5.63295	-0.0836736	1.39708	-4.44144	-1.02161	-0.628987	2.25467	5.65349	-0.304225	0.949855	-3.24282	-1.10778	-1.58191	2.28703	6.21991	-0.0409663	1.00819	-3.71389	-1.82429	-0.929061	2.04399	5.31677	-0.0352539	0.938234	-4.51718	-2.0364	-0.843183	1.83433	5.86937	0.0526956	0.903163	-2.68661	-0.308495	-0.878279	2.17327	6.13173	0.187809	0.831394	-4.02566	-1.47738	-0.761036	2.01264	6.20399	-0.329409	-5.307362e+01	-1.082670e+04	-1.087977e+04
86600	0.100277	-2.42335	-1.84878	-0.703688	1.92209	5.94281	0.653951	0.225602	0.220836	0.137329	0.799364	0.173854	0.329676	0.163923	0.499952	0.148664	-2.85096	-1.65705	-1.03423	1.70896	5.7413	0.487387	0.330345	-2.60943	-1.7812	-1.30154	2.09525	5.94248	0.804507	0.269839	-2.33705	-1.81399	-0.887972	1.76576	5.51496	0.240554	2.04419	-2.56665	-1.50261	-1.57031	1.24768	6.02348	-0.307799	0.81682	-3.17793	-2.31083	-1.14308	1.80596	6.28848	0.726093	0.958094	-2.66766	-1.54126	-2.03928	1.7385	5.44706	0.784439	0.135151	-2.5477	-1.99045	-0.351776	1.94696	5.58184	0.787459	0.261661	-2.10394	-1.02777	-0.981284	1.91697	5.7311	0.752966	0.73887	-2.36404	-1.43618	-0.947062	2.2019	6.07181	0.969507	0.168756	-1.89583	-0.595339	-0.586975	2.15996	6.52827	1.16942	0.795685	-2.15203	-0.579532	-1.23853	1.61702	5.49239	1.48669	0.288935	-1.33944	-1.38394	-0.156337	2.03901	5.81505	0.903595	0.281828	-2.66967	-0.716944	-0.862306	1.52379	5.64693	0.687573	0.429352	-1.84323	-0.666448	-2.25155	1.8957	5.8651	0.915744	-4.701721e+01	-1.082749e+04	-1.087451e+04
86700	0.50976	-3.31828	-2.15847	-1.47167	2.13281	5.47631	1.50487	0.317666	0.180637	0.0706471	0.15785	0.0884949	0.240687	0.582331	0.499978	0.420079	-3.61332	-2.42526	-1.73996	1.7955	5.63268	0.40421	1.22022	-3.00876	-2.56781	-2.07641	2.22518	5.64984	0.0645125	0.945793	-2.92287	-2.29315	-1.69027	1.6873	5.78319	1.14372	0.954275	-2.99038	-2.63896	-2.04076	1.29632	5.38212	-0.0126347	0.775779	-3.09661	-2.65259	-1.12503	2.16901	5.41328	1.00053	0.167284	-4.11486	-2.43007	-2.20267	1.93895	6.17714	1.04945	0.569839	-3.63493	-2.39064	-2.14445	2.12993	5.88909	1.36363	0.222219	-3.41739	-2.10806	-1.37693	1.86477	5.5594	1.60747	1.13284	-4.51469	-2.23734	-1.65124	1.93673	5.41821	1.21427	0.368976	-2.92162	-1.99074	-1.67677	1.75476	6.14525	1.0853	1.27082	-3.6957	-2.25074	-1.12079	1.79183	5.62027	0.190727	0.561541	-3.37289	-1.60803	-1.91749	1.77829	5.36273	1.40965	0.553055	-3.65377	-2.24865	-1.19616	2.14447	6.35219	0.609854	0.0907339	-3.81655	-1.97268	-1.29452	1.52782	5.9924	1.22843	-3.364680e+01	-1.082693e+04	-1.086058e+04
86800	1.0039	-4.75502	-1.19885	-2.05543	1.5945	5.59312	1.30456	0.157911	0.243234	0.222035	0.370164	0.365023	0.138189	0.0736783	0.499959	1.09008	-4.70059	-0.994145	-0.864464	1.53401	5.61581	1.25902	1.6003	-4.27389	-1.29278	-2.27297	0.272571	5.53911	1.23532	1.78981	-4.8811	-1.16912	-0.639447	1.36392	5.45922	1.33125	0.999138	-4.27234	-2.04392	-1.06567	0.824571	6.12457	1.45814	1.85473	-4.6105	-1.31732	-0.566703	1.37959	5.70274	1.19366	1.54425	-4.56886	-0.535709	-1.86082	1.83807	6.35611	1.49884	0.700045	-4.73219	-0.315778	-1.24459	1.44779	5.61419	1.06698	0.523003	-3.24992	-1.33167	-2.26807	2.24958	5.62834	1.00079	0.0936159	-2.50394	-1.67218	-2.05751	1.90011	6.26024	0.817123	0.0815328	-2.07856	-1.36255	-1.73458	1.84072	5.3061	1.13452	1.25437	-2.23103	-1.3878	-1.78283	2.09477	5.51942	1.39292	0.361977	-3.08273	-1.60486	-2.02484	2.2426	6.06813	0.945532	0.361004	-3.46909	-0.696569	-2.2986	1.36676	5.46043	0.766159	0.946038	-2.92874	-1.74351	-1.72215	2.11072	5.64217	0.974911	-4.802366e+01	-1.082735e+04	-1.087538e+04
86900	0.543994	-2.83255	-2.05346	-0.750894	2.09468	6.46876	0.212009	0.149654	0.258297	0.144416	0.205329	0.312833	0.311906	0.578562	0.499999	0.802197	-2.65132	-2.19747	-1.37134	1.94007	6.09218	-0.0536405	0.519161	-1.9637	-2.04653	-1.34923	1.52563	5.47936	-0.357629	0.596686	-3.23946	-2.14091	-1.55716	2.09953	5.99979	0.39635	0.812914	-2.00107	-1.76506	-1.29919	1.69598	6.43236	1.03084	1.28962	-2.89657	-2.02602	-0.969122	1.2314	6.15852	0.120456	0.392441	-2.14208	-1.57534	-1.47599	2.06949	5.66232	0.34908	1.03787	-3.30244	-2.24454	-1.69905	2.06868	5.43997	0.530322	1.19682	-2.63834	-1.57028	-1.04635	2.0948	6.35533	0.502551	1.01043	-3.41626	-1.99424	-1.32381	1.78262	6.0162	-0.260817	1.30976	-2.44741	-1.02187	-1.13411	2.21483	6.19192	0.640864	1.11406	-3.36791	-1.34976	-0.189686	1.39929	5.92282	1.05314	0.69426	-2.19775	-1.44072	-1.05198	1.70832	6.59195	1.28607	0.988103	-3.1708	-1.3557	-2.25004	1.90615	5.65163	0.40525	1.20233	-2.66891	-1.58023	-0.559888	2.26064	5.65531	0.622849	-4.861116e+01	-1.082649e+04	-1.087510e+04
87000	0.866006	-3.2251	-0.102274	-0.0984397	1.45115	6.52566	-0.319953	0.0783744	0.348683	0.740614	0.859662	0.159615	0.0764164	0.335733	0.499985	1.06949	-3.52683	-0.491017	-1.60858	1.25912	6.16493	0.267427	0.563224	-2.95002	-1.12372	-0.544389	0.771816	6.17138	0.0898907	0.816619	-3.7947	-0.89216	-1.07862	1.87161	6.04343	0.230407	0.700862	-4.20897	-1.30331	-1.54202	1.7681	6.34277	0.420255	0.528625	-3.02393	-0.711651	-1.46804	1.89312	6.2511	0.32525	0.968574	-3.83651	-1.84309	-1.36946	2.14985	6.25606	0.727644	0.785555	-3.10005	-2.10769	-1.16522	1.43517	6.28135	-0.0330519	0.781701	-2.84947	-0.307673	-0.652756	1.10217	6.17138	0.687221	0.838605	-3.92186	-0.696008	-1.03553	0.799061	6.26719	0.553224	0.949261	-2.26724	-0.277874	-1.21173	1.55663	6.04238	1.28536	0.696391	-2.65163	-0.921737	-1.85727	1.25038	6.50363	1.38976	0.97235	-1.48644	-1.82547	-1.59402	1.80446	6.18337	1.50154	1.00418	-3.15874	-0.760321	-0.976907	0.901481	6.07862	0.0919654	0.843236	-2.75603	-1.05859	-1.62924	1.45042	6.10526	0.073552	-6.147455e+01	-1.082679e+04	-1.088826e+04
87100	1.59014	-3.52388	-2.98408	-1.33949	1.51162	5.45162	-0.626508	2.09169	0.058482	0.215178	0.188587	0.0902549	0.0536998	0.0992728	0.499973	1.42437	-3.21473	-2.9424	-1.49406	1.62581	5.44624	-0.569409	0.346472	-3.48397	-2.3933	-1.60542	1.19829	5.62275	-0.382793	0.643531	-2.90661	-2.93743	-2.14215	1.69742	5.54862	-0.00810394	1.7024	-3.58644	-2.24086	-1.54913	2.06295	5.53077	-0.363904	2.21154	-3.09053	-3.50447	-1.26943	1.32107	5.42835	-0.373895	1.25324	-3.33267	-3.37817	-1.47849	2.15848	5.5951	-0.346757	1.01565	-3.16189	-2.50841	-1.83717	1.80806	5.57446	-0.305832	0.841652	-3.46025	-2.93379	-1.20105	1.12179	6.02884	-0.588724	1.82134	-3.30624	-3.08967	-1.38347	1.36176	5.83773	-0.293909	1.48807	-3.57834	-2.16698	-0.85093	1.00122	5.79281	-0.603943	1.09997	-3.21672	-2.78154	-0.857555	1.3852	6.37305	-0.195965	1.22205	-3.78675	-2.91162	-1.20806	1.15065	6.29543	-0.606727	1.81709	-3.78451	-3.46225	-1.47131	1.4581	5.82618	-0.0165933	0.563794	-3.45136	-2.68557	-1.30315	1.27691	5.91165	-0.450878	-2.301583e+01	-1.082705e+04	-1.085007e+04
87200	1.23933	-3.52919	-3.96502	-1.71979	1.17668	5.89137	0.0126025	0.161745	0.0867811	0.0467436	0.0867217	0.211867	0.888893	0.294627	0.499949	1.32842	-3.42398	-3.94977	-1.37391	1.61805	5.48299	0.385598	0.997875	-3.04519	-3.3299	-1.08443	1.89003	5.5636	0.116021	1.18062	-3.80257	-3.54068	-1.27769	1.68479	5.31724	-0.0291561	1.98043	-3.8509	-4.19934	-1.59652	1.57921	5.41247	0.236932	0.975773	-3.67588	-3.85401	-1.41026	1.36034	5.35165	0.529318	1.51514	-3.35936	-3.82216	-1.6249	1.77931	6.19656	0.417757	1.6512	-3.40645	-3.82264	-1.21503	1.44118	5.62804	0.738543	1.70202	-3.28089	-3.9039	-1.84144	0.719456	5.74337	-0.361187	1.65435	-3.11878	-4.07515	-1.90943	0.352881	6.4029	-0.625649	1.78153	-2.9853	-4.08153	-1.85558	1.18224	5.80389	0.655881	1.01682	-3.12451	-3.46965	-1.14981	0.97631	5.562	-0.262401	1.68995	-3.51274	-3.91076	-1.98086	1.8408	5.7881	-0.392545	1.10469	-3.00559	-3.82011	-1.55147	-0.519811	5.36785	-0.160719	1.44929	-3.24301	-3.86966	-2.0422	0.16034	5.43994	-0.225476	-3.205947e+01	-1.082756e+04	-1.085962e+04
87300	1.66293	-4.01893	-4.45056	-2.13213	0.439918	5.84769	0.401734	0.0739794	0.166912	0.0311999	0.119612	0.14729	0.197091	0.0439294	0.499981	1.57308	-4.24118	-4.45298	-2.18612	0.437405	6.41959	0.122331	1.72694	-4.31333	-4.37979	-2.25107	0.170913	6.42824	0.262165	1.81187	-4.08345	-4.35602	-2.21481	0.383597	6.22174	0.0471296	1.04246	-4.59113	-4.37407	-2.01927	0.552337	6.41297	-0.0273756	1.50649	-4.08306	-4.56228	-2.09779	0.741434	6.13359	-0.135952	1.46553	-4.41617	-4.41909	-2.16934	0.714394	5.40507	0.394578	1.78553	-4.37049	-4.37545	-2.12092	0.04038	6.67035	-0.343445	2.16093	-4.79414	-4.60967	-1.6775	0.601802	5.72511	0.551983	2.07218	-4.06577	-4.74593	-1.8228	0.638634	6.1566	0.489926	2.20087	-3.71269	-4.41733	-2.25166	0.899427	5.65448	0.565817	2.02528	-4.71438	-4.79651	-2.00833	1.0652	6.10187	0.555433	2.07888	-5.46156	-4.82338	-1.56736	0.886113	5.90617	0.849075	1.71633	-4.27608	-4.78653	-2.24373	0.815875	6.06923	0.43517	2.20046	-4.42978	-4.78902	-1.22183	0.115709	5.98713	0.205068	-8.871074e+00	-1.082688e+04	-1.083575e+04
87400	1.00183	-4.11366	-4.03759	-1.64012	1.10666	5.35697	-0.560841	0.0392354	0.138338	0.0513582	0.0767363	0.107645	0.19794	2.58212	0.49998	1.36001	-4.19392	-4.3952	-1.97645	1.0824	5.36731	1.10033	1.76132	-4.45836	-4.53795	-1.98823	1.09441	5.62774	-0.145495	1.35452	-4.11078	-4.50234	-1.81019	1.09512	6.28226	0.0319048	1.28736	-4.31822	-4.43798	-1.73506	1.1586	5.65197	0.228591	1.40122	-4.31274	-4.41873	-2.18532	0.691779	5.30952	0.700613	1.45266	-4.59155	-4.37404	-1.63517	0.823762	5.35538	-0.0457558	1.59349	-3.92529	-4.35436	-2.18958	1.05332	5.68103	1.22101	1.25692	-4.28101	-3.89061	-1.49764	0.595886	5.37994	-0.0546423	1.20238	-3.82249	-3.76159	-1.52123	0.663888	5.82275	0.0633297	1.742	-4.40358	-3.64432	-1.49053	0.491991	6.14538	1.05702	1.32926	-4.16164	-4.29239	-1.34764	-0.0682204	5.63628	1.22004	1.23773	-4.6234	-3.93924	-1.76841	0.598637	5.46053	0.330357	1.58658	-4.30059	-3.49015	-1.7557	0.731934	5.67668	0.646162	1.15347	-4.83869	-3.66494	-1.75303	0.660782	5.8602	-0.5826	-1.919364e+01	-1.082689e+04	-1.084608e+04
